,gender,age,nationality,sport,university_grade,debateclub_exp,international_exp,ind-entrepeneur_exp,languages,degree,company,decision,probability
807,female,25,Dutch,Chess,59,False,False,False,1,bachelor,A,False,0.2424379270361984
2159,male,27,Dutch,Rugby,65,False,True,False,1,master,C,True,0.40004315828895065
1638,male,27,Dutch,Football,64,True,False,False,2,master,B,True,0.4812276673543093
3890,female,27,Dutch,Swimming,65,False,False,False,0,bachelor,D,True,0.056871178059138404
2485,male,26,Dutch,Swimming,63,True,False,True,3,master,C,True,0.6640361685192137
1360,female,31,Belgian,Golf,60,False,True,False,1,bachelor,B,False,0.15522787705061247
151,male,28,Dutch,Football,48,False,False,False,1,bachelor,A,False,0.14134558740628744
338,female,23,Belgian,Chess,61,False,False,False,1,master,A,True,0.44300695421792397
3231,female,28,Dutch,Chess,69,False,False,False,0,master,D,False,0.15463300225765853
3090,male,24,Dutch,Rugby,56,False,False,True,2,master,D,False,0.400185164134056
1847,male,26,Dutch,Rugby,63,True,True,False,2,bachelor,B,True,0.42677440138644956
3915,male,27,Dutch,Running,62,False,False,False,1,master,D,False,0.18652898115423547
1065,female,21,Dutch,Swimming,63,False,False,False,1,bachelor,B,False,0.14651709324490533
2784,female,26,Dutch,Swimming,62,False,False,False,0,master,C,False,0.11170877529228843
1978,female,27,Dutch,Running,65,False,False,False,1,bachelor,B,False,0.12107374982887185
302,female,21,Dutch,Chess,62,False,False,False,1,bachelor,A,True,0.26768316484698007
2798,male,24,Dutch,Football,63,True,True,True,2,master,C,False,0.5201327695388852
1520,female,24,Dutch,Swimming,62,False,False,False,1,bachelor,B,False,0.14106163136620253
2588,male,25,German,Football,52,False,False,False,2,master,C,True,0.3380609812625981
323,female,27,German,Tennis,66,False,True,True,2,master,A,True,0.7336394152735494
2195,male,30,Dutch,Football,54,True,True,False,3,master,C,True,0.6738891857540211
656,male,25,Dutch,Golf,66,False,False,False,1,bachelor,A,False,0.2386002041980011
3715,male,26,Dutch,Football,64,True,False,True,3,master,D,False,0.6485807656885256
3366,female,25,German,Cricket,69,False,False,False,1,master,D,True,0.3274752986323119
1552,male,31,Dutch,Golf,60,False,True,False,0,master,B,False,0.1384710114368954
892,male,25,Dutch,Tennis,52,False,False,True,2,bachelor,A,False,0.2993185174079579
294,male,30,Dutch,Rugby,51,True,False,True,2,master,A,False,0.5434807008836454
469,female,28,Dutch,Swimming,59,True,True,True,3,master,A,True,0.8517042977488769
1135,male,27,Dutch,Football,66,False,False,True,2,bachelor,B,False,0.3039173668637123
3224,female,26,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.03145053225807111
2984,female,22,Dutch,Chess,72,False,False,False,2,master,D,True,0.5855263653833102
167,female,25,Dutch,Golf,61,False,False,False,1,bachelor,A,False,0.2006954414385343
914,female,23,Dutch,Swimming,58,False,False,False,1,bachelor,A,False,0.21511771422680787
774,male,29,Dutch,Rugby,49,False,False,False,2,bachelor,A,False,0.35903647049751575
1784,female,26,Dutch,Chess,67,False,False,False,0,master,B,False,0.16684989516637644
2190,male,31,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.28133164699514607
1950,male,28,Dutch,Tennis,64,False,False,False,1,bachelor,B,False,0.1329268725581508
1780,female,27,German,Chess,74,False,False,True,2,master,B,False,0.6282915605349868
1410,male,26,German,Golf,53,False,True,False,0,bachelor,B,False,0.04926485925680723
621,male,27,Dutch,Tennis,58,False,False,False,1,bachelor,A,False,0.1897237793653237
721,female,23,Dutch,Swimming,67,False,True,False,1,bachelor,A,True,0.3836747529652542
3944,female,26,Dutch,Swimming,63,False,True,False,0,master,D,False,0.16059978432739058
1237,male,25,Dutch,Football,53,True,False,True,3,master,B,True,0.5755548919291044
3314,female,21,Belgian,Golf,72,False,False,False,1,master,D,True,0.2806258373146522
1562,male,25,German,Golf,70,False,False,True,2,bachelor,B,False,0.3088803219301491
2144,male,24,Dutch,Football,58,True,False,True,2,bachelor,C,False,0.20032162310802484
2598,male,27,Dutch,Swimming,54,False,False,True,2,bachelor,C,False,0.19358180977455205
1725,male,29,Dutch,Rugby,61,True,False,True,2,master,B,True,0.48203585236417407
2419,female,25,Belgian,Swimming,67,False,False,False,0,master,C,False,0.13565933972682995
1406,female,25,Belgian,Swimming,62,False,False,False,1,bachelor,B,False,0.14106163136620253
585,male,24,Dutch,Football,54,True,False,True,2,bachelor,A,False,0.3232000146496635
3882,female,24,Belgian,Swimming,68,False,False,False,1,bachelor,D,True,0.1518930801273549
1567,female,21,Dutch,Swimming,69,False,False,False,1,bachelor,B,False,0.18298066612771258
532,female,21,Dutch,Football,60,False,False,True,2,bachelor,A,False,0.4000649853621992
116,male,24,Dutch,Football,59,True,False,True,3,bachelor,A,True,0.6078094595994495
718,female,26,Dutch,Swimming,50,True,False,True,3,bachelor,A,False,0.5264511883182764
3904,female,28,Dutch,Chess,64,False,False,False,0,master,D,False,0.12782805336868014
3923,male,24,Dutch,Rugby,51,True,False,False,2,bachelor,D,False,0.19347698488639625
595,female,28,Dutch,Tennis,68,True,False,True,2,bachelor,A,False,0.4478196083034004
3321,male,28,Dutch,Chess,69,False,False,False,0,phd,D,False,0.21082164582133794
3848,female,29,Dutch,Swimming,55,False,False,False,1,bachelor,D,False,0.09145901698843023
1361,male,26,Dutch,Swimming,73,True,False,True,2,master,B,True,0.5749061969629841
3806,male,29,Dutch,Football,66,False,False,False,2,master,D,True,0.4755912311161386
919,male,22,German,Swimming,60,False,False,False,2,bachelor,A,False,0.4378035922917887
2983,male,30,Dutch,Swimming,58,False,False,False,0,master,D,False,0.0913822315779964
999,female,27,Dutch,Chess,74,False,False,False,1,master,B,False,0.41525878823969503
1457,female,27,German,Football,64,True,False,False,2,bachelor,B,True,0.2896913785002044
2585,female,22,Dutch,Cricket,63,False,False,False,1,bachelor,C,False,0.14665456594490214
2238,female,22,Dutch,Tennis,71,False,False,False,2,master,C,False,0.5198039526428873
3775,female,28,Dutch,Running,70,False,True,False,1,phd,D,True,0.42117899346606785
1689,male,22,Belgian,Tennis,62,False,False,False,1,bachelor,B,False,0.12303935101652147
3414,male,21,Dutch,Golf,66,False,False,False,2,master,D,True,0.4374231390000354
631,male,27,Dutch,Rugby,59,True,True,True,3,master,A,True,0.8705746080050472
93,male,25,Dutch,Running,63,False,False,False,1,master,A,False,0.3636037483393846
107,male,28,Dutch,Tennis,58,True,False,False,2,bachelor,A,False,0.3625805801760757
676,male,30,Dutch,Rugby,67,False,False,False,0,phd,A,False,0.3792771509520219
1982,female,31,Belgian,Cricket,56,False,False,False,0,master,C,False,0.0992865091199254
68,female,24,Dutch,Swimming,57,False,False,False,1,bachelor,A,False,0.2077296475568814
1505,female,24,Dutch,Running,56,False,False,False,1,bachelor,B,False,0.08462122179490504
1714,male,22,Dutch,Tennis,70,False,False,True,2,master,B,True,0.5198639792600299
367,male,25,Dutch,Swimming,56,True,False,True,3,bachelor,A,True,0.5918950042632632
743,female,22,Dutch,Swimming,71,True,False,True,2,master,A,True,0.7115004782351556
492,female,27,Dutch,Cricket,56,False,False,False,1,bachelor,A,True,0.2228985689245455
629,female,22,Dutch,Cricket,65,False,False,False,1,master,A,False,0.49293957805901073
2445,female,30,Dutch,Football,55,False,True,False,1,master,C,True,0.2548114673932555
411,female,29,Dutch,Rugby,63,False,False,False,2,bachelor,A,True,0.5102204362247252
263,male,30,Dutch,Rugby,54,True,False,True,3,master,A,False,0.7795330978356685
3153,male,21,Dutch,Swimming,56,False,False,False,1,bachelor,D,False,0.09520877037639176
3605,female,22,Dutch,Running,71,False,False,False,1,master,D,True,0.25466744448668654
669,female,21,Dutch,Football,59,False,False,False,2,bachelor,A,False,0.4107079695426391
16,male,28,Dutch,Cricket,63,False,True,False,1,phd,A,False,0.6644918002337312
1833,female,22,Dutch,Running,63,False,False,False,1,master,B,False,0.22284279579689711
3229,female,27,Dutch,Cricket,68,False,False,False,1,bachelor,D,True,0.1699894776465586
3753,female,22,Dutch,Football,61,True,False,False,2,bachelor,D,False,0.2298665788009616
2094,male,22,Belgian,Tennis,73,True,False,True,2,master,C,False,0.5028525478235168
25,male,24,Dutch,Football,68,False,False,False,2,master,A,False,0.7025710278959176
3077,female,22,Dutch,Tennis,61,False,False,False,2,bachelor,D,False,0.2258539990272571
2067,female,29,Dutch,Swimming,62,False,False,False,2,bachelor,C,False,0.27211949383875456
789,male,28,Dutch,Swimming,67,False,False,False,2,bachelor,A,True,0.5150297544672076
3350,female,30,Dutch,Football,60,False,True,False,1,master,D,False,0.28951707015928885
2453,female,27,Dutch,Football,66,False,True,False,1,master,C,True,0.3576386509712728
1761,male,30,Dutch,Swimming,58,True,True,False,2,master,B,False,0.5367170150488475
3388,female,28,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.03145053225807111
1906,male,28,German,Rugby,57,False,False,False,2,bachelor,B,True,0.2860935534125644
2360,female,29,Dutch,Cricket,65,False,False,False,1,master,C,True,0.2992877119089128
2866,male,25,German,Football,58,True,False,True,2,master,C,False,0.3629630410490743
2565,male,30,German,Rugby,59,True,False,True,3,master,C,True,0.6597282431602821
3504,male,22,Dutch,Golf,68,False,False,False,1,bachelor,D,False,0.1256055030122078
888,male,22,Dutch,Cricket,68,False,False,False,2,bachelor,A,False,0.5593641794339055
3204,female,25,Dutch,Football,71,False,False,True,2,bachelor,D,True,0.3129510016373736
3522,male,23,Dutch,Running,65,False,False,False,2,bachelor,D,True,0.23042763956331647
1866,female,26,German,Cricket,67,True,False,False,2,bachelor,B,False,0.3628158941129694
3456,female,26,Belgian,Golf,58,False,False,False,0,bachelor,D,False,0.034251008877435686
1553,male,25,Dutch,Rugby,50,True,False,False,2,bachelor,B,True,0.21540292022838714
1145,male,29,Dutch,Rugby,55,False,True,False,1,bachelor,B,False,0.17694507840110124
3403,female,28,Dutch,Chess,74,False,True,False,0,phd,D,False,0.3369583341201979
3021,male,26,Dutch,Rugby,45,False,False,False,1,bachelor,D,False,0.07036475005974606
3868,male,27,Dutch,Football,62,True,False,True,2,bachelor,D,False,0.22214330368822519
3055,male,26,Dutch,Swimming,66,False,False,False,1,bachelor,D,True,0.14082391881596354
798,male,24,Dutch,Swimming,56,False,False,False,0,bachelor,A,False,0.08797490899292207
716,female,22,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.23438351695093076
2274,female,27,Dutch,Running,65,True,False,True,2,bachelor,C,False,0.21145502070954175
504,male,26,Dutch,Rugby,63,True,True,True,2,master,A,True,0.7554109661746242
2479,female,21,Dutch,Running,62,False,False,False,2,bachelor,C,False,0.215405108609943
2329,female,26,Dutch,Running,64,False,False,False,0,bachelor,C,False,0.042481316686309965
3907,male,27,Dutch,Football,72,False,False,False,1,master,D,True,0.3127174629423088
1790,female,28,Belgian,Swimming,68,False,False,False,1,bachelor,B,False,0.17644819718155963
349,male,27,Belgian,Swimming,61,True,False,True,3,master,A,True,0.8045766236517674
2532,female,25,Dutch,Golf,70,True,False,True,2,bachelor,C,False,0.2676855297400683
601,male,24,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.23438351695093076
1297,male,21,Belgian,Football,76,True,False,False,2,phd,B,True,0.6974984908298842
249,female,32,Dutch,Cricket,56,False,False,False,1,bachelor,A,False,0.2228985689245455
886,female,23,Dutch,Chess,74,False,False,False,1,phd,A,False,0.6739023402224672
3681,male,27,Dutch,Football,64,True,False,False,2,master,D,False,0.4367517831868069
3937,female,26,Dutch,Cricket,66,False,True,False,1,phd,D,True,0.4869221421381482
2686,male,31,Dutch,Golf,53,False,False,False,0,bachelor,C,False,0.02890048435056254
526,other,28,German,Running,61,False,False,False,0,master,A,False,0.16741992548968776
2878,female,24,Dutch,Tennis,63,False,False,False,1,bachelor,C,False,0.1137828569295987
1432,female,26,Dutch,Running,70,False,False,False,1,master,B,False,0.28111085617953624
1171,female,30,Dutch,Swimming,55,True,False,False,2,master,B,True,0.3995513893680132
591,female,29,Dutch,Rugby,60,False,True,False,0,master,A,False,0.31863434683161945
1671,male,26,Dutch,Swimming,50,True,False,True,3,master,B,True,0.5592806300057526
534,male,26,Dutch,Rugby,58,True,True,True,2,bachelor,A,True,0.5210723795052267
1670,female,30,German,Football,65,False,False,False,0,bachelor,B,False,0.06322015304952525
1058,male,26,Dutch,Rugby,64,False,False,True,2,master,B,True,0.5322232672164924
2169,female,27,Dutch,Running,65,False,False,False,1,master,C,False,0.215248916584562
903,male,24,Dutch,Football,66,False,False,False,1,master,A,False,0.4539567065575664
2457,female,26,Dutch,Swimming,55,False,False,False,2,bachelor,C,False,0.21515735138022524
288,male,27,Dutch,Golf,75,True,False,False,2,master,A,True,0.7206858392195638
1294,female,27,Dutch,Rugby,56,False,True,False,0,master,B,False,0.16427720716665614
1039,male,22,Dutch,Swimming,70,False,True,False,0,phd,B,False,0.31311701503960065
1936,male,30,Dutch,Football,57,False,False,True,2,bachelor,B,True,0.22660802052674137
1735,female,24,Dutch,Chess,76,False,False,False,1,master,B,False,0.4369293133302479
1493,female,28,Dutch,Football,70,False,False,False,1,bachelor,B,False,0.17966672152541843
1367,male,31,German,Golf,57,False,True,False,0,phd,B,False,0.17047538536589674
2690,male,21,Dutch,Football,58,False,False,False,1,bachelor,C,False,0.10124760524475332
1811,male,28,Belgian,Rugby,59,False,False,False,2,master,B,True,0.4989898577904329
1166,female,26,Dutch,Running,73,False,False,False,1,master,B,False,0.3087419272888778
1184,male,27,Dutch,Football,53,True,False,False,2,master,B,True,0.36294375012020763
3793,other,21,Dutch,Swimming,66,False,False,False,0,master,D,True,0.12539116387213883
3553,male,26,Dutch,Cricket,56,False,False,False,0,master,D,False,0.09523056860923751
2312,other,26,Dutch,Rugby,59,True,False,True,2,bachelor,C,False,0.2468824295566872
3827,female,26,Dutch,Tennis,75,False,False,False,2,master,D,True,0.5523877929518989
1463,male,21,Dutch,Cricket,74,False,False,True,2,master,B,True,0.6337528864972496
3031,male,25,Belgian,Swimming,70,False,False,False,1,master,D,True,0.3080104007593403
385,female,26,Dutch,Swimming,69,False,False,False,2,master,A,True,0.7252250497357642
3051,male,26,Dutch,Football,55,False,False,True,2,bachelor,D,False,0.18310830359621508
687,male,28,Dutch,Swimming,62,False,False,False,1,bachelor,A,True,0.24655314250812987
930,male,29,Dutch,Football,64,True,False,True,3,bachelor,A,True,0.659192532762355
1386,male,30,Dutch,Football,51,False,False,False,2,bachelor,B,False,0.19702488858353706
359,female,28,Belgian,Swimming,62,False,False,False,1,master,A,False,0.4267014157103808
3480,male,27,Belgian,Football,63,False,False,True,2,bachelor,D,False,0.2421562867920498
925,male,25,Dutch,Swimming,71,True,False,False,2,master,A,True,0.7293158818374811
1985,female,24,Dutch,Football,68,True,False,False,2,bachelor,C,False,0.29887828679660083
1694,male,23,Belgian,Tennis,68,True,False,False,2,bachelor,B,True,0.30779847154473644
1262,female,28,Dutch,Golf,54,False,False,False,1,bachelor,B,False,0.08458730003195918
1941,female,23,Dutch,Chess,74,False,False,False,2,master,B,False,0.6487083187818516
10,female,27,Dutch,Football,61,False,False,False,1,bachelor,A,False,0.2265247444230536
2203,other,25,German,Football,60,False,False,True,2,bachelor,C,False,0.226594258501388
1952,male,26,Belgian,Football,62,True,False,True,3,master,B,True,0.668941972454682
3340,male,26,Dutch,Football,70,False,False,False,1,bachelor,D,True,0.15474786579609892
2262,male,27,German,Rugby,65,False,True,False,1,master,C,True,0.40004315828895065
772,female,25,Dutch,Tennis,74,True,False,True,2,master,A,True,0.7064440227965987
1472,male,30,Dutch,Rugby,55,True,False,True,2,bachelor,B,True,0.23874952476931577
1668,male,24,Dutch,Chess,71,False,False,False,0,master,B,False,0.19296599695608244
3528,male,29,Dutch,Rugby,65,False,True,False,2,master,D,True,0.6234333600120469
2856,female,28,Dutch,Swimming,68,False,False,True,2,bachelor,C,False,0.30864403466294843
2704,male,30,Dutch,Football,63,True,False,True,2,master,C,True,0.41558058348676985
1131,male,29,Dutch,Swimming,64,True,False,True,2,bachelor,B,True,0.2852201072983535
3507,female,25,Dutch,Tennis,51,False,False,False,2,bachelor,D,False,0.15775333110220777
3018,female,26,Dutch,Swimming,67,False,False,False,1,master,D,True,0.2804182399674838
3653,male,31,Dutch,Golf,64,False,False,False,0,master,D,False,0.09521774294123479
1918,male,21,Dutch,Tennis,67,False,False,True,1,master,B,True,0.2671586450842391
3633,other,25,Dutch,Chess,74,False,False,False,2,phd,D,True,0.6927211685852558
836,male,30,Dutch,Football,52,True,False,True,2,bachelor,A,False,0.30412354242656414
2494,male,26,Dutch,Cricket,59,False,False,False,0,master,C,False,0.11182566630144798
3010,female,28,Dutch,Chess,70,False,False,False,2,master,D,True,0.5638662534071224
752,female,21,Dutch,Swimming,53,False,False,False,0,bachelor,A,False,0.07787567372055756
1598,male,29,Dutch,Swimming,51,False,False,True,1,bachelor,B,False,0.08452021981376776
2452,female,28,Dutch,Swimming,63,True,False,True,2,bachelor,C,False,0.25047896693734034
553,male,23,German,Tennis,60,False,False,False,1,bachelor,A,False,0.20372521014262984
2241,female,22,Dutch,Tennis,71,True,False,False,2,bachelor,C,False,0.3077817410304962
97,female,28,Dutch,Chess,71,False,False,False,2,master,A,False,0.7631152030933912
1614,male,24,Dutch,Football,55,True,False,True,3,master,B,True,0.5970493403194037
259,female,27,Dutch,Running,69,False,True,False,1,master,A,False,0.5318720823345717
2956,male,24,Dutch,Football,61,False,False,False,1,bachelor,C,False,0.11400308668686354
937,female,28,Dutch,Cricket,60,False,True,False,0,master,A,False,0.3134703530784861
3558,female,22,German,Football,60,False,False,False,2,bachelor,D,False,0.2340875517579277
423,male,29,Dutch,Rugby,61,True,True,True,2,master,A,True,0.7386664335713549
2437,male,28,Dutch,Tennis,61,False,False,True,2,bachelor,C,False,0.2185490612646968
105,female,22,German,Golf,63,True,False,True,2,bachelor,A,False,0.3789124931404977
551,male,24,Dutch,Rugby,58,True,False,True,2,master,A,True,0.6188290815840327
1384,female,28,German,Running,69,False,False,False,1,master,B,False,0.27224245023103033
205,male,24,Dutch,Swimming,66,True,False,True,2,bachelor,A,False,0.4648927647614179
3027,male,32,Dutch,Rugby,55,False,False,False,0,bachelor,D,False,0.04337347189332701
3561,female,26,Dutch,Cricket,55,False,False,False,0,master,D,False,0.09148004350681575
1053,female,28,Dutch,Football,66,False,False,False,1,bachelor,B,False,0.1550048418111627
3757,male,28,Dutch,Swimming,57,False,False,False,1,bachelor,D,False,0.09909549266769123
2182,female,25,Dutch,Football,67,False,False,False,1,bachelor,C,False,0.14373768221116875
1006,male,24,Dutch,Football,62,True,True,True,3,master,B,True,0.7549003065800218
5,female,26,Dutch,Chess,63,False,False,False,1,bachelor,A,True,0.2764594700486937
1630,female,30,German,Swimming,61,False,True,False,0,master,B,False,0.17319150878695508
1266,female,25,Dutch,Running,68,False,False,False,1,master,B,False,0.26355125311548483
3955,male,27,Dutch,Football,69,False,False,False,1,master,D,False,0.2848772260053636
3432,male,25,Dutch,Football,55,True,False,True,3,master,D,False,0.5532856090053417
957,male,26,Dutch,Tennis,59,False,False,False,2,bachelor,A,False,0.38891972994490237
3800,female,25,Dutch,Running,73,False,False,False,2,master,D,True,0.4925994255093916
213,male,24,Dutch,Football,65,True,False,True,3,bachelor,A,True,0.6690773041250035
427,female,28,Dutch,Cricket,65,False,False,False,0,master,A,False,0.27212311361817415
2050,female,29,Dutch,Golf,56,False,False,False,0,master,C,True,0.07176678458842414
3860,male,32,Belgian,Golf,64,False,True,False,1,master,D,False,0.294344306834686
3530,female,21,Belgian,Chess,68,False,False,False,1,bachelor,D,True,0.16670552969133973
290,male,26,Dutch,Running,64,False,False,False,2,bachelor,A,True,0.40574952396976127
2131,female,27,Dutch,Rugby,62,False,True,False,0,master,C,True,0.18334162716224903
247,male,26,Dutch,Rugby,63,True,False,True,3,bachelor,A,True,0.6984737525316791
3501,female,25,German,Chess,71,False,True,False,1,phd,D,True,0.5363867218320502
31,female,31,Belgian,Golf,61,False,False,False,1,bachelor,A,True,0.2006954414385343
3250,male,26,Dutch,Rugby,55,False,False,True,2,bachelor,D,False,0.21912559309143356
2331,female,23,Dutch,Tennis,66,False,False,False,1,master,C,True,0.25012217577809975
366,female,26,Dutch,Golf,68,True,True,False,2,master,A,True,0.7425309691451226
2486,female,31,Belgian,Golf,56,False,False,False,1,master,C,True,0.16739159485487123
