,gender,age,nationality,sport,university_grade,debateclub_exp,international_exp,ind-entrepeneur_exp,languages,degree,company,decision,probability
109,male,25,Dutch,Golf,66,False,False,False,1,bachelor,A,False,0.2410556554504323
110,male,26,Dutch,Football,64,True,False,True,3,master,D,False,0.023727625686321165
111,female,25,German,Cricket,69,False,False,False,1,master,D,True,0.9370064797309021
112,male,31,Dutch,Golf,60,False,True,False,0,master,B,False,0.0016372839264560948
113,male,25,Dutch,Tennis,52,False,False,True,2,bachelor,A,False,0.014383272963603401
114,male,30,Dutch,Rugby,51,True,False,True,2,master,A,False,0.03164765346205661
115,female,28,Dutch,Swimming,59,True,True,True,3,master,A,True,0.9469226923150036
116,male,27,Dutch,Football,66,False,False,True,2,bachelor,B,False,0.3653382132355809
117,female,26,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.0002316040996811275
118,female,22,Dutch,Chess,72,False,False,False,2,master,D,True,0.9412630669790442
119,female,25,Dutch,Golf,61,False,False,False,1,bachelor,A,False,0.39504810374033084
120,female,23,Dutch,Swimming,58,False,False,False,1,bachelor,A,False,0.3132785788549208
121,male,29,Dutch,Rugby,49,False,False,False,2,bachelor,A,False,0.00019775793850464434
122,female,26,Dutch,Chess,67,False,False,False,0,master,B,False,0.0002700326303699734
123,male,31,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.11227793877025093
124,male,28,Dutch,Tennis,64,False,False,False,1,bachelor,B,False,0.011738949036441836
125,female,27,German,Chess,74,False,False,True,2,master,B,False,0.175788458987349
126,male,26,German,Golf,53,False,True,False,0,bachelor,B,False,0.0025807231176969807
127,male,27,Dutch,Tennis,58,False,False,False,1,bachelor,A,False,0.1761027821671493
128,female,23,Dutch,Swimming,67,False,True,False,1,bachelor,A,True,0.5293134414131373
129,female,26,Dutch,Swimming,63,False,True,False,0,master,D,False,0.0014111640178437075
130,male,25,Dutch,Football,53,True,False,True,3,master,B,True,0.9758058126262682
131,female,21,Belgian,Golf,72,False,False,False,1,master,D,True,0.9526543575113343
132,male,25,German,Golf,70,False,False,True,2,bachelor,B,False,0.15420886267032727
133,male,24,Dutch,Football,58,True,False,True,2,bachelor,C,False,0.07824160152204891
134,male,27,Dutch,Swimming,54,False,False,True,2,bachelor,C,False,0.12610058810365452
135,male,29,Dutch,Rugby,61,True,False,True,2,master,B,True,0.961014541264321
136,female,25,Belgian,Swimming,67,False,False,False,0,master,C,False,0.0022757054315339993
137,female,25,Belgian,Swimming,62,False,False,False,1,bachelor,B,False,0.024240201084339053
138,male,24,Dutch,Football,54,True,False,True,2,bachelor,A,False,0.03299522900460714
139,female,24,Belgian,Swimming,68,False,False,False,1,bachelor,D,True,0.5475680865059076
140,female,21,Dutch,Swimming,69,False,False,False,1,bachelor,B,False,0.012555932916908452
141,female,21,Dutch,Football,60,False,False,True,2,bachelor,A,False,0.5147464777804651
142,male,24,Dutch,Football,59,True,False,True,3,bachelor,A,True,0.6212347294970767
143,female,26,Dutch,Swimming,50,True,False,True,3,bachelor,A,False,0.011691866137742552
144,female,28,Dutch,Chess,64,False,False,False,0,master,D,False,0.0005673094747517871
145,male,24,Dutch,Rugby,51,True,False,False,2,bachelor,D,False,0.001728620010757338
146,female,28,Dutch,Tennis,68,True,False,True,2,bachelor,A,False,0.2915599514403476
147,male,28,Dutch,Chess,69,False,False,False,0,phd,D,False,0.0636944811625187
148,female,29,Dutch,Swimming,55,False,False,False,1,bachelor,D,False,0.0081678737326238
149,male,26,Dutch,Swimming,73,True,False,True,2,master,B,True,0.932745481984172
150,male,29,Dutch,Football,66,False,False,False,2,master,D,True,0.8648471087715244
151,male,22,German,Swimming,60,False,False,False,2,bachelor,A,False,0.5697306776805888
152,male,30,Dutch,Swimming,58,False,False,False,0,master,D,False,0.00018320567178809036
153,female,27,Dutch,Chess,74,False,False,False,1,master,B,False,0.02054540766036263
154,female,27,German,Football,64,True,False,False,2,bachelor,B,True,0.5684470114421731
155,female,22,Dutch,Cricket,63,False,False,False,1,bachelor,C,False,0.08343636734500544
156,female,22,Dutch,Tennis,71,False,False,False,2,master,C,False,0.1319862960805775
157,female,28,Dutch,Running,70,False,True,False,1,phd,D,True,0.9708475135767112
158,male,22,Belgian,Tennis,62,False,False,False,1,bachelor,B,False,0.015647538541580533
159,male,21,Dutch,Golf,66,False,False,False,2,master,D,True,0.7009269177360323
160,male,27,Dutch,Rugby,59,True,True,True,3,master,A,True,0.9623777223916702
161,male,25,Dutch,Running,63,False,False,False,1,master,A,False,0.5448619464380232
162,male,28,Dutch,Tennis,58,True,False,False,2,bachelor,A,False,0.5623676964514994
163,male,30,Dutch,Rugby,67,False,False,False,0,phd,A,False,0.010603997597742611
164,female,31,Belgian,Cricket,56,False,False,False,0,master,C,False,0.047783927851615136
165,female,24,Dutch,Swimming,57,False,False,False,1,bachelor,A,False,0.3132785788549208
166,female,24,Dutch,Running,56,False,False,False,1,bachelor,B,False,0.01592850035723745
167,male,22,Dutch,Tennis,70,False,False,True,2,master,B,True,0.6715804683249524
168,male,25,Dutch,Swimming,56,True,False,True,3,bachelor,A,True,0.5889478690947261
169,female,22,Dutch,Swimming,71,True,False,True,2,master,A,True,0.7028658036150948
170,female,27,Dutch,Cricket,56,False,False,False,1,bachelor,A,True,0.21694866080474987
171,female,22,Dutch,Cricket,65,False,False,False,1,master,A,False,0.6629680494106204
172,female,30,Dutch,Football,55,False,True,False,1,master,C,True,0.7981850675527621
173,female,29,Dutch,Rugby,63,False,False,False,2,bachelor,A,True,0.6509658687535015
174,male,30,Dutch,Rugby,54,True,False,True,3,master,A,False,0.138406646401384
175,male,21,Dutch,Swimming,56,False,False,False,1,bachelor,D,False,0.006008673964410702
176,female,22,Dutch,Running,71,False,False,False,1,master,D,True,0.9263871502685644
177,female,21,Dutch,Football,59,False,False,False,2,bachelor,A,False,0.5881356178549997
178,male,28,Dutch,Cricket,63,False,True,False,1,phd,A,False,0.8261562408448513
179,female,22,Dutch,Running,63,False,False,False,1,master,B,False,0.020211137584120846
180,female,27,Dutch,Cricket,68,False,False,False,1,bachelor,D,True,0.5132028198599135
181,female,22,Dutch,Football,61,True,False,False,2,bachelor,D,False,0.004602123499376114
182,male,22,Belgian,Tennis,73,True,False,True,2,master,C,False,0.07561283898527059
183,male,24,Dutch,Football,68,False,False,False,2,master,A,False,0.7986244076002974
184,female,22,Dutch,Tennis,61,False,False,False,2,bachelor,D,False,0.0034170403080439346
185,female,29,Dutch,Swimming,62,False,False,False,2,bachelor,C,False,0.10499500504189123
186,male,28,Dutch,Swimming,67,False,False,False,2,bachelor,A,True,0.44211267201714716
187,female,30,Dutch,Football,60,False,True,False,1,master,D,False,0.02450113081923708
188,female,27,Dutch,Football,66,False,True,False,1,master,C,True,0.8166071543498435
189,male,30,Dutch,Swimming,58,True,True,False,2,master,B,False,0.8471067274136497
190,female,28,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.0002316040996811275
191,male,28,German,Rugby,57,False,False,False,2,bachelor,B,True,0.529632822582845
192,female,29,Dutch,Cricket,65,False,False,False,1,master,C,True,0.471495842616101
193,male,25,German,Football,58,True,False,True,2,master,C,False,0.5513523742934198
194,male,30,German,Rugby,59,True,False,True,3,master,C,True,0.4700181869155281
195,male,22,Dutch,Golf,68,False,False,False,1,bachelor,D,False,0.504029930921626
196,male,22,Dutch,Cricket,68,False,False,False,2,bachelor,A,False,0.3790532110233547
197,female,25,Dutch,Football,71,False,False,True,2,bachelor,D,True,0.20258723110305402
198,male,23,Dutch,Running,65,False,False,False,2,bachelor,D,True,0.6231787609092349
199,female,26,German,Cricket,67,True,False,False,2,bachelor,B,False,0.610792609512169
200,female,26,Belgian,Golf,58,False,False,False,0,bachelor,D,False,0.0002554724699814734
201,male,25,Dutch,Rugby,50,True,False,False,2,bachelor,B,True,0.7580255908140268
202,male,29,Dutch,Rugby,55,False,True,False,1,bachelor,B,False,0.04996888279288747
203,female,28,Dutch,Chess,74,False,True,False,0,phd,D,False,0.3277711858230166
204,male,26,Dutch,Rugby,45,False,False,False,1,bachelor,D,False,8.471069861621872e-05
205,male,27,Dutch,Football,62,True,False,True,2,bachelor,D,False,0.003501967021015614
206,male,26,Dutch,Swimming,66,False,False,False,1,bachelor,D,True,0.5716259889492916
207,male,24,Dutch,Swimming,56,False,False,False,0,bachelor,A,False,0.005578561498275274
208,female,22,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.31407369172950234
209,female,27,Dutch,Running,65,True,False,True,2,bachelor,C,False,0.07641224983997998
210,male,26,Dutch,Rugby,63,True,True,True,2,master,A,True,0.9510415033436894
211,female,21,Dutch,Running,62,False,False,False,2,bachelor,C,False,0.11384556137828065
212,female,26,Dutch,Running,64,False,False,False,0,bachelor,C,False,0.0023010473212980455
213,male,27,Dutch,Football,72,False,False,False,1,master,D,True,0.9375812875287005
214,female,28,Belgian,Swimming,68,False,False,False,1,bachelor,B,False,0.016858357906386186
215,male,27,Belgian,Swimming,61,True,False,True,3,master,A,True,0.9349526920862515
216,female,25,Dutch,Golf,70,True,False,True,2,bachelor,C,False,0.01645029290260505
217,male,24,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.31407369172950234
218,male,21,Belgian,Football,76,True,False,False,2,phd,B,True,0.6934075466878685
219,female,32,Dutch,Cricket,56,False,False,False,1,bachelor,A,False,0.21694866080474987
220,female,23,Dutch,Chess,74,False,False,False,1,phd,A,False,0.5819934366827118
221,male,27,Dutch,Football,64,True,False,False,2,master,D,False,0.021064014827177464
222,female,26,Dutch,Cricket,66,False,True,False,1,phd,D,True,0.9209989445469361
223,male,31,Dutch,Golf,53,False,False,False,0,bachelor,C,False,0.009169276661179534
224,other,28,German,Running,61,False,False,False,0,master,A,False,0.002944760879711051
225,female,24,Dutch,Tennis,63,False,False,False,1,bachelor,C,False,0.02805699300247886
226,female,26,Dutch,Running,70,False,False,False,1,master,B,False,0.017501808098792638
227,female,30,Dutch,Swimming,55,True,False,False,2,master,B,True,0.9295979255820022
228,female,29,Dutch,Rugby,60,False,True,False,0,master,A,False,0.011888147354605095
229,male,26,Dutch,Swimming,50,True,False,True,3,master,B,True,0.9754984553135275
230,male,26,Dutch,Rugby,58,True,True,True,2,bachelor,A,True,0.7821721457686539
231,female,30,German,Football,65,False,False,False,0,bachelor,B,False,0.0011055525625289035
232,male,26,Dutch,Rugby,64,False,False,True,2,master,B,True,0.77400474263273
233,female,27,Dutch,Running,65,False,False,False,1,master,C,False,0.33471812918751337
234,male,24,Dutch,Football,66,False,False,False,1,master,A,False,0.5608172395490754
235,female,26,Dutch,Swimming,55,False,False,False,2,bachelor,C,False,0.12040717787356121
236,male,27,Dutch,Golf,75,True,False,False,2,master,A,True,0.6329110421771268
237,female,27,Dutch,Rugby,56,False,True,False,0,master,B,False,0.02328819116875797
238,male,22,Dutch,Swimming,70,False,True,False,0,phd,B,False,0.0015820079356358237
239,male,30,Dutch,Football,57,False,False,True,2,bachelor,B,True,0.4413840459359604
240,female,24,Dutch,Chess,76,False,False,False,1,master,B,False,0.01744550508585285
241,female,28,Dutch,Football,70,False,False,False,1,bachelor,B,False,0.008990827816771874
242,male,31,German,Golf,57,False,True,False,0,phd,B,False,0.0003253267521309633
243,male,21,Dutch,Football,58,False,False,False,1,bachelor,C,False,0.06379587999531436
244,male,28,Belgian,Rugby,59,False,False,False,2,master,B,True,0.6935057626736065
245,female,26,Dutch,Running,73,False,False,False,1,master,B,False,0.033003009203040584
246,male,27,Dutch,Football,53,True,False,False,2,master,B,True,0.8837406966126747
247,other,21,Dutch,Swimming,66,False,False,False,0,master,D,True,0.014419108273286895
248,male,26,Dutch,Cricket,56,False,False,False,0,master,D,False,0.0006444458857544182
249,other,26,Dutch,Rugby,59,True,False,True,2,bachelor,C,False,0.11163710061800795
250,female,26,Dutch,Tennis,75,False,False,False,2,master,D,True,0.9693780476943871
251,male,21,Dutch,Cricket,74,False,False,True,2,master,B,True,0.2711608806656747
252,male,25,Belgian,Swimming,70,False,False,False,1,master,D,True,0.9553528870030047
253,female,26,Dutch,Swimming,69,False,False,False,2,master,A,True,0.837225209457868
254,male,26,Dutch,Football,55,False,False,True,2,bachelor,D,False,0.005200904989981254
255,male,28,Dutch,Swimming,62,False,False,False,1,bachelor,A,True,0.3291347259722046
256,male,29,Dutch,Football,64,True,False,True,3,bachelor,A,True,0.6802189195324468
257,male,30,Dutch,Football,51,False,False,False,2,bachelor,B,False,0.5606827589595498
258,female,28,Belgian,Swimming,62,False,False,False,1,master,A,False,0.7011015882238668
259,male,27,Belgian,Football,63,False,False,True,2,bachelor,D,False,0.004900734682903442
260,male,25,Dutch,Swimming,71,True,False,False,2,master,A,True,0.854057867215692
261,female,24,Dutch,Football,68,True,False,False,2,bachelor,C,False,0.044184903647014856
262,male,23,Belgian,Tennis,68,True,False,False,2,bachelor,B,True,0.5835215968073684
263,female,28,Dutch,Golf,54,False,False,False,1,bachelor,B,False,0.05317669575386434
264,female,23,Dutch,Chess,74,False,False,False,2,master,B,False,0.17216874783792185
265,female,27,Dutch,Football,61,False,False,False,1,bachelor,A,False,0.32373853404450803
266,other,25,German,Football,60,False,False,True,2,bachelor,C,False,0.08307336383494539
267,male,26,Belgian,Football,62,True,False,True,3,master,B,True,0.9475944001117765
268,male,26,Dutch,Football,70,False,False,False,1,bachelor,D,True,0.47795013531200004
269,male,27,German,Rugby,65,False,True,False,1,master,C,True,0.8245266962170452
270,female,25,Dutch,Tennis,74,True,False,True,2,master,A,True,0.39978054557142534
271,male,30,Dutch,Rugby,55,True,False,True,2,bachelor,B,True,0.8668249664746427
272,male,24,Dutch,Chess,71,False,False,False,0,master,B,False,0.0004008487402815361
273,male,29,Dutch,Rugby,65,False,True,False,2,master,D,True,0.9120792888905844
274,female,28,Dutch,Swimming,68,False,False,True,2,bachelor,C,False,0.04953356681274853
275,male,30,Dutch,Football,63,True,False,True,2,master,C,True,0.46819603834012696
276,male,29,Dutch,Swimming,64,True,False,True,2,bachelor,B,True,0.664632890017976
277,female,25,Dutch,Tennis,51,False,False,False,2,bachelor,D,False,0.004659697350598925
278,female,26,Dutch,Swimming,67,False,False,False,1,master,D,True,0.8530093512553414
279,male,31,Dutch,Golf,64,False,False,False,0,master,D,False,0.00023634996911001065
280,male,21,Dutch,Tennis,67,False,False,True,1,master,B,True,0.06182435246990956
281,other,25,Dutch,Chess,74,False,False,False,2,phd,D,True,0.9434760776174724
282,male,30,Dutch,Football,52,True,False,True,2,bachelor,A,False,0.01080105642583961
283,male,26,Dutch,Cricket,59,False,False,False,0,master,C,False,0.007015183375463673
284,female,28,Dutch,Chess,70,False,False,False,2,master,D,True,0.9430476630923887
285,female,21,Dutch,Swimming,53,False,False,False,0,bachelor,A,False,0.0005501093181529442
286,male,29,Dutch,Swimming,51,False,False,True,1,bachelor,B,False,0.14184552503315576
287,female,28,Dutch,Swimming,63,True,False,True,2,bachelor,C,False,0.07867272408073396
288,male,23,German,Tennis,60,False,False,False,1,bachelor,A,False,0.1736532467698889
289,female,22,Dutch,Tennis,71,True,False,False,2,bachelor,C,False,0.012931278301944195
290,female,28,Dutch,Chess,71,False,False,False,2,master,A,False,0.8499438843355869
291,male,24,Dutch,Football,55,True,False,True,3,master,B,True,0.9758908274478499
292,female,27,Dutch,Running,69,False,True,False,1,master,A,False,0.4464386009989465
293,male,24,Dutch,Football,61,False,False,False,1,bachelor,C,False,0.07116623986692026
294,female,28,Dutch,Cricket,60,False,True,False,0,master,A,False,0.005905700475765407
295,female,22,German,Football,60,False,False,False,2,bachelor,D,False,0.0045440943945136685
296,male,29,Dutch,Rugby,61,True,True,True,2,master,A,True,0.9633239446235188
297,male,28,Dutch,Tennis,61,False,False,True,2,bachelor,C,False,0.05452681340982074
298,female,22,German,Golf,63,True,False,True,2,bachelor,A,False,0.4166536891300679
299,male,24,Dutch,Rugby,58,True,False,True,2,master,A,True,0.9510902819137131
300,female,28,German,Running,69,False,False,False,1,master,B,False,0.01142892552686484
301,male,24,Dutch,Swimming,66,True,False,True,2,bachelor,A,False,0.4689295476635383
302,male,32,Dutch,Rugby,55,False,False,False,0,bachelor,D,False,0.00033701739367228255
303,female,26,Dutch,Cricket,55,False,False,False,0,master,D,False,0.00029214626890350717
304,female,28,Dutch,Football,66,False,False,False,1,bachelor,B,False,0.016889268546543993
305,male,28,Dutch,Swimming,57,False,False,False,1,bachelor,D,False,0.006519501373317048
306,female,25,Dutch,Football,67,False,False,False,1,bachelor,C,False,0.048232127270659245
307,male,24,Dutch,Football,62,True,True,True,3,master,B,True,0.948619122287743
308,female,26,Dutch,Chess,63,False,False,False,1,bachelor,A,True,0.36176981338270237
309,female,30,German,Swimming,61,False,True,False,0,master,B,False,0.0018026013040441013
310,female,25,Dutch,Running,68,False,False,False,1,master,B,False,0.006967035755953012
311,male,27,Dutch,Football,69,False,False,False,1,master,D,False,0.9104218240374303
312,male,25,Dutch,Football,55,True,False,True,3,master,D,False,0.013286798221826367
313,male,26,Dutch,Tennis,59,False,False,False,2,bachelor,A,False,0.48397261091873334
314,female,25,Dutch,Running,73,False,False,False,2,master,D,True,0.9603381152227118
315,male,24,Dutch,Football,65,True,False,True,3,bachelor,A,True,0.7389787450985771
316,female,28,Dutch,Cricket,65,False,False,False,0,master,A,False,0.0027013797726576473
317,female,29,Dutch,Golf,56,False,False,False,0,master,C,True,0.0452577008122211
318,male,32,Belgian,Golf,64,False,True,False,1,master,D,False,0.03527628030613209
319,female,21,Belgian,Chess,68,False,False,False,1,bachelor,D,True,0.7302897505442043
320,male,26,Dutch,Running,64,False,False,False,2,bachelor,A,True,0.5675485420873158
321,female,27,Dutch,Rugby,62,False,True,False,0,master,C,True,0.07621544080721314
322,male,26,Dutch,Rugby,63,True,False,True,3,bachelor,A,True,0.76656720245064
323,female,25,German,Chess,71,False,True,False,1,phd,D,True,0.9728272244557414
324,female,31,Belgian,Golf,61,False,False,False,1,bachelor,A,True,0.39504810374033084
325,male,26,Dutch,Rugby,55,False,False,True,2,bachelor,D,False,0.003388843844012494
326,female,23,Dutch,Tennis,66,False,False,False,1,master,C,True,0.1815512904180082
327,female,26,Dutch,Golf,68,True,True,False,2,master,A,True,0.7698974785770544
328,female,31,Belgian,Golf,56,False,False,False,1,master,C,True,0.4933545794325131
329,male,31,Dutch,Cricket,67,False,True,False,0,phd,A,False,0.004409221533125642
330,female,29,Dutch,Rugby,55,True,True,False,2,master,D,False,0.011593010504001121
331,female,26,Dutch,Rugby,50,False,False,False,2,bachelor,D,False,0.0013921113982690184
332,female,23,Dutch,Running,66,False,False,False,1,master,D,True,0.8188568476514478
333,male,30,German,Football,59,False,False,False,2,bachelor,A,True,0.5881356178549997
