,gender,age,nationality,sport,university_grade,debateclub_exp,international_exp,ind-entrepeneur_exp,languages,degree,company,decision,probability
2604,male,26,Dutch,Football,55,False,False,True,2,bachelor,C,False,0.18974262454145294
2009,male,27,Belgian,Golf,54,False,False,False,1,bachelor,C,False,0.08182645316451129
2289,female,27,Belgian,Swimming,64,False,False,False,1,master,C,False,0.2711722888846338
3418,female,25,Dutch,Chess,66,False,False,False,0,master,D,True,0.13466037079767343
778,male,27,German,Rugby,70,False,True,False,1,master,A,True,0.6197429986175385
2298,male,22,Dutch,Running,72,False,False,False,2,master,C,False,0.49842206163464964
3932,male,22,Dutch,Running,75,True,False,True,2,master,D,True,0.47135150792057373
1136,male,30,Dutch,Rugby,59,True,False,True,3,master,B,True,0.7045811442684087
646,male,27,German,Football,54,True,True,False,2,phd,A,False,0.6780754576208742
3247,male,26,Dutch,Golf,56,False,True,False,1,master,D,False,0.22683528450417828
1913,male,27,Belgian,Football,54,False,True,True,2,master,B,True,0.4668971945240996
3600,male,24,German,Rugby,58,False,False,False,2,bachelor,D,False,0.21974951565359566
3183,female,25,Dutch,Tennis,64,False,False,False,1,bachelor,D,False,0.1166538503989561
153,other,24,Dutch,Chess,70,False,False,False,1,master,A,True,0.46050036528951327
1327,male,22,Dutch,Football,64,False,False,False,1,bachelor,B,False,0.14392603594340594
3857,female,28,Dutch,Chess,60,False,False,False,1,master,D,False,0.2462342486587885
2573,male,27,Belgian,Swimming,52,True,False,False,2,bachelor,C,False,0.19775611259400092
650,male,25,Dutch,Rugby,57,False,False,False,1,master,A,True,0.4017172483236665
2908,female,30,Dutch,Rugby,59,False,True,False,1,bachelor,C,True,0.19336225143258828
1965,male,26,Dutch,Football,62,True,False,True,3,bachelor,B,True,0.483734330594728
2509,male,29,Dutch,Swimming,55,False,False,False,1,bachelor,C,False,0.10958861661560439
945,male,27,Dutch,Football,55,False,False,False,1,bachelor,A,False,0.19390550282940316
3814,male,29,Dutch,Cricket,67,False,True,False,1,master,D,True,0.42883795133722513
2370,male,32,Dutch,Golf,58,False,False,False,1,bachelor,C,True,0.10858357418243393
2060,male,28,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.2781667694153033
2787,female,26,Dutch,Rugby,53,False,True,False,0,master,C,True,0.12072732697297771
480,male,27,Dutch,Swimming,68,False,False,False,1,bachelor,A,False,0.3322892644750295
766,male,25,Dutch,Football,62,True,False,False,2,master,A,True,0.6272166731672992
2377,male,27,Dutch,Rugby,57,False,False,False,1,bachelor,C,False,0.1238467546287927
2816,male,27,Dutch,Football,51,False,False,False,1,bachelor,C,False,0.07980054307302395
1631,male,25,Dutch,Tennis,66,False,False,False,2,master,B,True,0.5169532323125001
3524,female,26,German,Chess,60,False,False,False,0,bachelor,D,False,0.044263442835466967
2776,male,25,Dutch,Football,59,True,True,True,2,master,C,True,0.45666547865252727
2521,female,23,Dutch,Chess,67,False,False,False,1,bachelor,C,False,0.164912759258728
8,female,28,Dutch,Football,65,True,False,True,3,bachelor,A,False,0.6783609467714293
552,female,28,Belgian,Tennis,74,False,False,True,2,bachelor,A,False,0.5587876916925759
1742,male,23,Dutch,Swimming,58,False,False,False,0,bachelor,B,False,0.05306144039393759
3705,male,28,Dutch,Rugby,66,True,True,True,3,master,D,True,0.7901755293295741
2642,female,24,Dutch,Running,63,False,False,False,1,master,C,False,0.20141750344022316
2775,male,26,Dutch,Rugby,51,True,True,False,2,master,C,True,0.4507337351304696
3427,male,23,Dutch,Cricket,75,False,False,True,2,master,D,True,0.5920555102167618
2444,female,25,German,Swimming,63,False,False,False,1,bachelor,C,True,0.11581727915486886
1027,female,22,Dutch,Tennis,63,False,False,False,1,bachelor,B,False,0.12846488721258298
2226,female,31,Dutch,Golf,56,False,False,False,1,bachelor,C,False,0.09405893544356812
3011,male,25,Dutch,Football,50,False,False,False,2,master,D,False,0.29454625276765306
3622,female,22,Dutch,Chess,57,False,False,False,0,bachelor,D,False,0.04181731634430367
219,male,24,German,Swimming,67,False,False,False,1,bachelor,A,False,0.2699287477703619
403,male,27,Dutch,Rugby,69,False,True,False,0,master,A,False,0.4173715777001791
2539,male,23,Dutch,Chess,69,False,False,False,1,bachelor,C,False,0.18447448786657192
1254,female,25,Dutch,Cricket,60,False,False,True,2,bachelor,B,True,0.29428148755883915
1208,female,26,Dutch,Football,63,True,True,False,2,master,B,True,0.5720320571398414
2957,female,24,Dutch,Chess,62,False,False,False,1,bachelor,C,False,0.13774405511919585
3714,female,22,Dutch,Tennis,66,False,False,False,1,bachelor,D,True,0.11899351963584441
3771,female,24,Dutch,Football,57,False,False,False,2,master,D,False,0.3524312512964095
564,female,28,German,Swimming,58,False,True,False,0,master,A,False,0.24227782735196693
3545,female,27,Belgian,Chess,67,False,False,False,1,master,D,True,0.3065614678625116
791,female,22,Dutch,Tennis,72,False,False,False,1,bachelor,A,True,0.30436560112661676
807,female,25,Dutch,Chess,59,False,False,False,1,bachelor,A,False,0.24594463124601976
2159,male,27,Dutch,Rugby,65,False,True,False,1,master,C,True,0.4010898987065403
1638,male,27,Dutch,Football,64,True,False,False,2,master,B,True,0.4998527708287028
3890,female,27,Dutch,Swimming,65,False,False,False,0,bachelor,D,True,0.06146068195054873
2485,male,26,Dutch,Swimming,63,True,False,True,3,master,C,True,0.6686205501055679
1360,female,31,Belgian,Golf,60,False,True,False,1,bachelor,B,False,0.18114412983569111
151,male,28,Dutch,Football,48,False,False,False,1,bachelor,A,False,0.15042588524484213
338,female,23,Belgian,Chess,61,False,False,False,1,master,A,True,0.4248020252397897
3231,female,28,Dutch,Chess,69,False,False,False,0,master,D,False,0.16153131462392595
3090,male,24,Dutch,Rugby,56,False,False,True,2,master,D,False,0.3697848873715604
1847,male,26,Dutch,Rugby,63,True,True,False,2,bachelor,B,True,0.44083745705502236
3915,male,27,Dutch,Running,62,False,False,False,1,master,D,False,0.20227399367306342
1065,female,21,Dutch,Swimming,63,False,False,False,1,bachelor,B,False,0.1440275711203977
2784,female,26,Dutch,Swimming,62,False,False,False,0,master,C,False,0.11344333769157014
1978,female,27,Dutch,Running,65,False,False,False,1,bachelor,B,False,0.13971931332478724
302,female,21,Dutch,Chess,62,False,False,False,1,bachelor,A,True,0.25452690448292986
2798,male,24,Dutch,Football,63,True,True,True,2,master,C,False,0.49776538513865154
1520,female,24,Dutch,Swimming,62,False,False,False,1,bachelor,B,False,0.1470982126388773
2588,male,25,German,Football,52,False,False,False,2,master,C,True,0.2898155163044993
323,female,27,German,Tennis,66,False,True,True,2,master,A,True,0.6981471829284978
2195,male,30,Dutch,Football,54,True,True,False,3,master,C,True,0.6872416789670516
656,male,25,Dutch,Golf,66,False,False,False,1,bachelor,A,False,0.2565450461016556
3715,male,26,Dutch,Football,64,True,False,True,3,master,D,False,0.6399149643192302
3366,female,25,German,Cricket,69,False,False,False,1,master,D,True,0.2868384369483034
1552,male,31,Dutch,Golf,60,False,True,False,0,master,B,False,0.16225605545641383
892,male,25,Dutch,Tennis,52,False,False,True,2,bachelor,A,False,0.3039076234686163
294,male,30,Dutch,Rugby,51,True,False,True,2,master,A,False,0.5503151770559191
469,female,28,Dutch,Swimming,59,True,True,True,3,master,A,True,0.8525081605373401
1135,male,27,Dutch,Football,66,False,False,True,2,bachelor,B,False,0.32293817952120474
3224,female,26,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.03376915173302836
2984,female,22,Dutch,Chess,72,False,False,False,2,master,D,True,0.5638240162492323
167,female,25,Dutch,Golf,61,False,False,False,1,bachelor,A,False,0.20727975275865812
914,female,23,Dutch,Swimming,58,False,False,False,1,bachelor,A,False,0.21297309020866
774,male,29,Dutch,Rugby,49,False,False,False,2,bachelor,A,False,0.37710392221583333
1784,female,26,Dutch,Chess,67,False,False,False,0,master,B,False,0.17361661408351606
2190,male,31,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.2928288842257302
1950,male,28,Dutch,Tennis,64,False,False,False,1,bachelor,B,False,0.15680121120592952
1780,female,27,German,Chess,74,False,False,True,2,master,B,False,0.5980924395862417
1410,male,26,German,Golf,53,False,True,False,0,bachelor,B,False,0.045456759475784425
621,male,27,Dutch,Tennis,58,False,False,False,1,bachelor,A,False,0.20979263488295818
721,female,23,Dutch,Swimming,67,False,True,False,1,bachelor,A,True,0.3824877074832502
3944,female,26,Dutch,Swimming,63,False,True,False,0,master,D,False,0.15891588880268456
1237,male,25,Dutch,Football,53,True,False,True,3,master,B,True,0.5648403405277963
3314,female,21,Belgian,Golf,72,False,False,False,1,master,D,True,0.26125320925019463
1562,male,25,German,Golf,70,False,False,True,2,bachelor,B,False,0.2915393896559777
2144,male,24,Dutch,Football,58,True,False,True,2,bachelor,C,False,0.1942058477263153
2598,male,27,Dutch,Swimming,54,False,False,True,2,bachelor,C,False,0.20399103043017086
1725,male,29,Dutch,Rugby,61,True,False,True,2,master,B,True,0.49669221279416126
2419,female,25,Belgian,Swimming,67,False,False,False,0,master,C,False,0.13612117583691505
1406,female,25,Belgian,Swimming,62,False,False,False,1,bachelor,B,False,0.1496356406015339
585,male,24,Dutch,Football,54,True,False,True,2,bachelor,A,False,0.3142602155220236
3882,female,24,Belgian,Swimming,68,False,False,False,1,bachelor,D,True,0.1535245032687881
1567,female,21,Dutch,Swimming,69,False,False,False,1,bachelor,B,False,0.18256943105664528
532,female,21,Dutch,Football,60,False,False,True,2,bachelor,A,False,0.3669166169244521
116,male,24,Dutch,Football,59,True,False,True,3,bachelor,A,True,0.6007517390527273
718,female,26,Dutch,Swimming,50,True,False,True,3,bachelor,A,False,0.5259053247157784
3904,female,28,Dutch,Chess,64,False,False,False,0,master,D,False,0.13205882260926796
3923,male,24,Dutch,Rugby,51,True,False,False,2,bachelor,D,False,0.18476715723280995
595,female,28,Dutch,Tennis,68,True,False,True,2,bachelor,A,False,0.47303290187243374
3321,male,28,Dutch,Chess,69,False,False,False,0,phd,D,False,0.2181614999972223
3848,female,29,Dutch,Swimming,55,False,False,False,1,bachelor,D,False,0.10000934647109312
1361,male,26,Dutch,Swimming,73,True,False,True,2,master,B,True,0.5961129174860755
3806,male,29,Dutch,Football,66,False,False,False,2,master,D,True,0.4944106055741264
919,male,22,German,Swimming,60,False,False,False,2,bachelor,A,False,0.39641365124861777
2983,male,30,Dutch,Swimming,58,False,False,False,0,master,D,False,0.10262786274779365
999,female,27,Dutch,Chess,74,False,False,False,1,master,B,False,0.4370921650057263
1457,female,27,German,Football,64,True,False,False,2,bachelor,B,True,0.2699828403579677
2585,female,22,Dutch,Cricket,63,False,False,False,1,bachelor,C,False,0.14164017855088445
2238,female,22,Dutch,Tennis,71,False,False,False,2,master,C,False,0.5055814420427716
3775,female,28,Dutch,Running,70,False,True,False,1,phd,D,True,0.43054778484297945
1689,male,22,Belgian,Tennis,62,False,False,False,1,bachelor,B,False,0.12738482659998612
3414,male,21,Dutch,Golf,66,False,False,False,2,master,D,True,0.41957781834050206
631,male,27,Dutch,Rugby,59,True,True,True,3,master,A,True,0.8657423330882674
93,male,25,Dutch,Running,63,False,False,False,1,master,A,False,0.3820950889869666
107,male,28,Dutch,Tennis,58,True,False,False,2,bachelor,A,False,0.39789702916715436
676,male,30,Dutch,Rugby,67,False,False,False,0,phd,A,False,0.39405149129564077
1982,female,31,Belgian,Cricket,56,False,False,False,0,master,C,False,0.10923824270688644
68,female,24,Dutch,Swimming,57,False,False,False,1,bachelor,A,False,0.2091042510491027
1505,female,24,Dutch,Running,56,False,False,False,1,bachelor,B,False,0.08994478949759996
1714,male,22,Dutch,Tennis,70,False,False,True,2,master,B,True,0.5150986109585483
367,male,25,Dutch,Swimming,56,True,False,True,3,bachelor,A,True,0.5997318386350624
743,female,22,Dutch,Swimming,71,True,False,True,2,master,A,True,0.6944174782033623
492,female,27,Dutch,Cricket,56,False,False,False,1,bachelor,A,True,0.23489319884258433
629,female,22,Dutch,Cricket,65,False,False,False,1,master,A,False,0.4747148325047175
2445,female,30,Dutch,Football,55,False,True,False,1,master,C,True,0.25964808809128187
411,female,29,Dutch,Rugby,63,False,False,False,2,bachelor,A,True,0.5293505687329516
263,male,30,Dutch,Rugby,54,True,False,True,3,master,A,False,0.7852318665300404
3153,male,21,Dutch,Swimming,56,False,False,False,1,bachelor,D,False,0.09110420389256099
3605,female,22,Dutch,Running,71,False,False,False,1,master,D,True,0.2481396100753177
669,female,21,Dutch,Football,59,False,False,False,2,bachelor,A,False,0.38501121820788614
16,male,28,Dutch,Cricket,63,False,True,False,1,phd,A,False,0.6730284859507633
1833,female,22,Dutch,Running,63,False,False,False,1,master,B,False,0.22146283082730464
3229,female,27,Dutch,Cricket,68,False,False,False,1,bachelor,D,True,0.18142955331310756
3753,female,22,Dutch,Football,61,True,False,False,2,bachelor,D,False,0.2129772486759492
2094,male,22,Belgian,Tennis,73,True,False,True,2,master,C,False,0.4912532501089732
25,male,24,Dutch,Football,68,False,False,False,2,master,A,False,0.699397158566041
3077,female,22,Dutch,Tennis,61,False,False,False,2,bachelor,D,False,0.21668040370614006
2067,female,29,Dutch,Swimming,62,False,False,False,2,bachelor,C,False,0.298788328985762
789,male,28,Dutch,Swimming,67,False,False,False,2,bachelor,A,True,0.5576897026267869
3350,female,30,Dutch,Football,60,False,True,False,1,master,D,False,0.294719407343586
2453,female,27,Dutch,Football,66,False,True,False,1,master,C,True,0.35423130058616703
1761,male,30,Dutch,Swimming,58,True,True,False,2,master,B,False,0.5756117863480573
3388,female,28,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.03536835144545092
1906,male,28,German,Rugby,57,False,False,False,2,bachelor,B,True,0.27101480262556193
2360,female,29,Dutch,Cricket,65,False,False,False,1,master,C,True,0.3175796089846803
2866,male,25,German,Football,58,True,False,True,2,master,C,False,0.30953006135998834
2565,male,30,German,Rugby,59,True,False,True,3,master,C,True,0.6278351245305611
3504,male,22,Dutch,Golf,68,False,False,False,1,bachelor,D,False,0.12634193331835206
888,male,22,Dutch,Cricket,68,False,False,False,2,bachelor,A,False,0.564629377029459
3204,female,25,Dutch,Football,71,False,False,True,2,bachelor,D,True,0.30520726443879415
3522,male,23,Dutch,Running,65,False,False,False,2,bachelor,D,True,0.24081912218771906
1866,female,26,German,Cricket,67,True,False,False,2,bachelor,B,False,0.34548869037141045
3456,female,26,Belgian,Golf,58,False,False,False,0,bachelor,D,False,0.03529783140233625
1553,male,25,Dutch,Rugby,50,True,False,False,2,bachelor,B,True,0.2177852785177387
1145,male,29,Dutch,Rugby,55,False,True,False,1,bachelor,B,False,0.19287290431888307
3403,female,28,Dutch,Chess,74,False,True,False,0,phd,D,False,0.3365926081847337
3021,male,26,Dutch,Rugby,45,False,False,False,1,bachelor,D,False,0.06864917793258667
3868,male,27,Dutch,Football,62,True,False,True,2,bachelor,D,False,0.22741002162559595
3055,male,26,Dutch,Swimming,66,False,False,False,1,bachelor,D,True,0.1533694455962294
798,male,24,Dutch,Swimming,56,False,False,False,0,bachelor,A,False,0.09203716130566283
716,female,22,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.22172425191881429
2274,female,27,Dutch,Running,65,True,False,True,2,bachelor,C,False,0.22754887949162614
504,male,26,Dutch,Rugby,63,True,True,True,2,master,A,True,0.7456955248392897
2479,female,21,Dutch,Running,62,False,False,False,2,bachelor,C,False,0.21109363024588207
2329,female,26,Dutch,Running,64,False,False,False,0,bachelor,C,False,0.046981285494919284
3907,male,27,Dutch,Football,72,False,False,False,1,master,D,True,0.3230121101875969
1790,female,28,Belgian,Swimming,68,False,False,False,1,bachelor,B,False,0.20062789783928564
349,male,27,Belgian,Swimming,61,True,False,True,3,master,A,True,0.8113899693336607
2532,female,25,Dutch,Golf,70,True,False,True,2,bachelor,C,False,0.2720208601433851
601,male,24,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.23752052546708907
1297,male,21,Belgian,Football,76,True,False,False,2,phd,B,True,0.6785715517001026
249,female,32,Dutch,Cricket,56,False,False,False,1,bachelor,A,False,0.2571051502386796
886,female,23,Dutch,Chess,74,False,False,False,1,phd,A,False,0.6555333549958947
3681,male,27,Dutch,Football,64,True,False,False,2,master,D,False,0.44285498081878377
3937,female,26,Dutch,Cricket,66,False,True,False,1,phd,D,True,0.47053055957777146
2686,male,31,Dutch,Golf,53,False,False,False,0,bachelor,C,False,0.0349544437883803
526,other,28,German,Running,61,False,False,False,0,master,A,False,0.12095949863770306
2878,female,24,Dutch,Tennis,63,False,False,False,1,bachelor,C,False,0.11558737618250327
1432,female,26,Dutch,Running,70,False,False,False,1,master,B,False,0.3034521922646495
1171,female,30,Dutch,Swimming,55,True,False,False,2,master,B,True,0.43008358347026543
591,female,29,Dutch,Rugby,60,False,True,False,0,master,A,False,0.320419975500249
1671,male,26,Dutch,Swimming,50,True,False,True,3,master,B,True,0.5637953063471653
534,male,26,Dutch,Rugby,58,True,True,True,2,bachelor,A,True,0.5162720432057517
1670,female,30,German,Football,65,False,False,False,0,bachelor,B,False,0.06200815037224974
1058,male,26,Dutch,Rugby,64,False,False,True,2,master,B,True,0.5303072791459225
2169,female,27,Dutch,Running,65,False,False,False,1,master,C,False,0.22949410491181113
903,male,24,Dutch,Football,66,False,False,False,1,master,A,False,0.44946134734290544
2457,female,26,Dutch,Swimming,55,False,False,False,2,bachelor,C,False,0.22177347966917502
288,male,27,Dutch,Golf,75,True,False,False,2,master,A,True,0.7448577856638888
1294,female,27,Dutch,Rugby,56,False,True,False,0,master,B,False,0.1608690538525877
1039,male,22,Dutch,Swimming,70,False,True,False,0,phd,B,False,0.3031566167487634
1936,male,30,Dutch,Football,57,False,False,True,2,bachelor,B,True,0.2510143979664832
1735,female,24,Dutch,Chess,76,False,False,False,1,master,B,False,0.4426382425363747
1493,female,28,Dutch,Football,70,False,False,False,1,bachelor,B,False,0.19821628367967808
1367,male,31,German,Golf,57,False,True,False,0,phd,B,False,0.16354081226143577
2690,male,21,Dutch,Football,58,False,False,False,1,bachelor,C,False,0.09462386998821377
1811,male,28,Belgian,Rugby,59,False,False,False,2,master,B,True,0.5134369161571541
1166,female,26,Dutch,Running,73,False,False,False,1,master,B,False,0.33418583849538963
1184,male,27,Dutch,Football,53,True,False,False,2,master,B,True,0.3729024895365138
3793,other,21,Dutch,Swimming,66,False,False,False,0,master,D,True,0.08661315569613906
3553,male,26,Dutch,Cricket,56,False,False,False,0,master,D,False,0.09675137525877044
2312,other,26,Dutch,Rugby,59,True,False,True,2,bachelor,C,False,0.18668517969667595
3827,female,26,Dutch,Tennis,75,False,False,False,2,master,D,True,0.5612423427423326
1463,male,21,Dutch,Cricket,74,False,False,True,2,master,B,True,0.6239475992295144
3031,male,25,Belgian,Swimming,70,False,False,False,1,master,D,True,0.3158771429743606
385,female,26,Dutch,Swimming,69,False,False,False,2,master,A,True,0.7333216676018462
3051,male,26,Dutch,Football,55,False,False,True,2,bachelor,D,False,0.1805752111584082
687,male,28,Dutch,Swimming,62,False,False,False,1,bachelor,A,True,0.2774623902251007
930,male,29,Dutch,Football,64,True,False,True,3,bachelor,A,True,0.6823108178571873
1386,male,30,Dutch,Football,51,False,False,False,2,bachelor,B,False,0.22234171777435657
359,female,28,Belgian,Swimming,62,False,False,False,1,master,A,False,0.44332267894368316
3480,male,27,Belgian,Football,63,False,False,True,2,bachelor,D,False,0.24698165112726078
925,male,25,Dutch,Swimming,71,True,False,False,2,master,A,True,0.7423994089661009
1985,female,24,Dutch,Football,68,True,False,False,2,bachelor,C,False,0.2956755480508968
1694,male,23,Belgian,Tennis,68,True,False,False,2,bachelor,B,True,0.3253826964303688
1262,female,28,Dutch,Golf,54,False,False,False,1,bachelor,B,False,0.09422387208976413
1941,female,23,Dutch,Chess,74,False,False,False,2,master,B,False,0.6465830133433086
10,female,27,Dutch,Football,61,False,False,False,1,bachelor,A,False,0.2345076664472252
2203,other,25,German,Football,60,False,False,True,2,bachelor,C,False,0.14591941174117387
1952,male,26,Belgian,Football,62,True,False,True,3,master,B,True,0.6694523976542386
3340,male,26,Dutch,Football,70,False,False,False,1,bachelor,D,True,0.1634195800278254
2262,male,27,German,Rugby,65,False,True,False,1,master,C,True,0.35916913598117095
772,female,25,Dutch,Tennis,74,True,False,True,2,master,A,True,0.7064099657281878
1472,male,30,Dutch,Rugby,55,True,False,True,2,bachelor,B,True,0.25977431129719425
1668,male,24,Dutch,Chess,71,False,False,False,0,master,B,False,0.20134037876765726
3528,male,29,Dutch,Rugby,65,False,True,False,2,master,D,True,0.6316042228347104
2856,female,28,Dutch,Swimming,68,False,False,True,2,bachelor,C,False,0.32779495815711385
2704,male,30,Dutch,Football,63,True,False,True,2,master,C,True,0.43328579592968736
1131,male,29,Dutch,Swimming,64,True,False,True,2,bachelor,B,True,0.32337848040426764
3507,female,25,Dutch,Tennis,51,False,False,False,2,bachelor,D,False,0.1564048672035162
3018,female,26,Dutch,Swimming,67,False,False,False,1,master,D,True,0.283343192841038
3653,male,31,Dutch,Golf,64,False,False,False,0,master,D,False,0.11056040605187076
1918,male,21,Dutch,Tennis,67,False,False,True,1,master,B,True,0.25768685750794706
3633,other,25,Dutch,Chess,74,False,False,False,2,phd,D,True,0.609253066167875
836,male,30,Dutch,Football,52,True,False,True,2,bachelor,A,False,0.32499769639459725
2494,male,26,Dutch,Cricket,59,False,False,False,0,master,C,False,0.11593688862993433
3010,female,28,Dutch,Chess,70,False,False,False,2,master,D,True,0.5759269524325112
752,female,21,Dutch,Swimming,53,False,False,False,0,bachelor,A,False,0.07283750510087923
1598,male,29,Dutch,Swimming,51,False,False,True,1,bachelor,B,False,0.09622755401871132
2452,female,28,Dutch,Swimming,63,True,False,True,2,bachelor,C,False,0.26520807079324427
553,male,23,German,Tennis,60,False,False,False,1,bachelor,A,False,0.18158065401732723
2241,female,22,Dutch,Tennis,71,True,False,False,2,bachelor,C,False,0.30634808995625107
97,female,28,Dutch,Chess,71,False,False,False,2,master,A,False,0.7765161266512959
1614,male,24,Dutch,Football,55,True,False,True,3,master,B,True,0.5820674728147158
259,female,27,Dutch,Running,69,False,True,False,1,master,A,False,0.5528907176240195
2956,male,24,Dutch,Football,61,False,False,False,1,bachelor,C,False,0.11456337766273443
937,female,28,Dutch,Cricket,60,False,True,False,0,master,A,False,0.32234259030038676
3558,female,22,German,Football,60,False,False,False,2,bachelor,D,False,0.1873353187505742
423,male,29,Dutch,Rugby,61,True,True,True,2,master,A,True,0.7414032685720575
2437,male,28,Dutch,Tennis,61,False,False,True,2,bachelor,C,False,0.23803115839927916
105,female,22,German,Golf,63,True,False,True,2,bachelor,A,False,0.32447206707174797
551,male,24,Dutch,Rugby,58,True,False,True,2,master,A,True,0.5959368796088454
1384,female,28,German,Running,69,False,False,False,1,master,B,False,0.26732597754769005
205,male,24,Dutch,Swimming,66,True,False,True,2,bachelor,A,False,0.4748972350967669
3027,male,32,Dutch,Rugby,55,False,False,False,0,bachelor,D,False,0.04998622454578512
3561,female,26,Dutch,Cricket,55,False,False,False,0,master,D,False,0.08928050353458226
1053,female,28,Dutch,Football,66,False,False,False,1,bachelor,B,False,0.1699081055165108
3757,male,28,Dutch,Swimming,57,False,False,False,1,bachelor,D,False,0.11053522474403617
2182,female,25,Dutch,Football,67,False,False,False,1,bachelor,C,False,0.14440310866496398
1006,male,24,Dutch,Football,62,True,True,True,3,master,B,True,0.7436374988141226
5,female,26,Dutch,Chess,63,False,False,False,1,bachelor,A,True,0.28749165383728237
1630,female,30,German,Swimming,61,False,True,False,0,master,B,False,0.16604568470583198
1266,female,25,Dutch,Running,68,False,False,False,1,master,B,False,0.2790307265335322
3955,male,27,Dutch,Football,69,False,False,False,1,master,D,False,0.2928540927197732
3432,male,25,Dutch,Football,55,True,False,True,3,master,D,False,0.5315169278315246
957,male,26,Dutch,Tennis,59,False,False,False,2,bachelor,A,False,0.4133672828546646
3800,female,25,Dutch,Running,73,False,False,False,2,master,D,True,0.5026515371242297
213,male,24,Dutch,Football,65,True,False,True,3,bachelor,A,True,0.6663664000983351
427,female,28,Dutch,Cricket,65,False,False,False,0,master,A,False,0.28693316723004464
2050,female,29,Dutch,Golf,56,False,False,False,0,master,C,True,0.07647881539512509
3860,male,32,Belgian,Golf,64,False,True,False,1,master,D,False,0.32986996401309926
3530,female,21,Belgian,Chess,68,False,False,False,1,bachelor,D,True,0.15610508708108617
290,male,26,Dutch,Running,64,False,False,False,2,bachelor,A,True,0.4424311421367364
2131,female,27,Dutch,Rugby,62,False,True,False,0,master,C,True,0.17700085179115477
247,male,26,Dutch,Rugby,63,True,False,True,3,bachelor,A,True,0.7007116755466345
3501,female,25,German,Chess,71,False,True,False,1,phd,D,True,0.470740142940494
31,female,31,Belgian,Golf,61,False,False,False,1,bachelor,A,True,0.23120784639883366
3250,male,26,Dutch,Rugby,55,False,False,True,2,bachelor,D,False,0.21297435414826915
2331,female,23,Dutch,Tennis,66,False,False,False,1,master,C,True,0.24184601801259106
366,female,26,Dutch,Golf,68,True,True,False,2,master,A,True,0.7462876564898469
2486,female,31,Belgian,Golf,56,False,False,False,1,master,C,True,0.18328353480105555
