,gender,age,nationality,sport,university_grade,debateclub_exp,international_exp,ind-entrepeneur_exp,languages,degree,company,decision,probability
26,male,23,Dutch,Tennis,58,False,False,False,1,bachelor,C,False,0.13857480303021974
27,female,21,Dutch,Tennis,69,False,False,True,2,master,B,True,0.5829792571165323
28,male,28,Dutch,Football,69,False,False,False,1,master,D,True,0.5386556654349006
29,female,26,Dutch,Golf,67,False,False,False,1,master,D,True,0.5386556654349006
30,male,32,Dutch,Golf,63,False,True,False,0,bachelor,D,False,0.09130015991890739
31,male,26,Dutch,Football,55,False,False,True,2,bachelor,C,False,0.17385729766133584
32,male,27,Belgian,Golf,54,False,False,False,1,bachelor,C,False,0.13857480303021974
33,female,27,Belgian,Swimming,64,False,False,False,1,master,C,False,0.39265106310975895
34,female,25,Dutch,Chess,66,False,False,False,0,master,D,True,0.10565266492393914
35,male,27,German,Rugby,70,False,True,False,1,master,A,True,0.6188576331823792
36,male,22,Dutch,Running,72,False,False,False,2,master,C,False,0.3690824411687985
37,male,22,Dutch,Running,75,True,False,True,2,master,D,True,0.6042522959968166
38,male,30,Dutch,Rugby,59,True,False,True,3,master,B,True,0.6553858199963387
39,male,27,German,Football,54,True,True,False,2,phd,A,False,0.6527779329750428
40,male,26,Dutch,Golf,56,False,True,False,1,master,D,False,0.39593500793859465
41,male,27,Belgian,Football,54,False,True,True,2,master,B,True,0.596980084449315
42,male,24,German,Rugby,58,False,False,False,2,bachelor,D,False,0.1284225659141162
43,female,25,Dutch,Tennis,64,False,False,False,1,bachelor,D,False,0.19195854893156297
44,other,24,Dutch,Chess,70,False,False,False,1,master,A,True,0.6067392009231444
45,male,22,Dutch,Football,64,False,False,False,1,bachelor,B,False,0.08272347910888207
46,female,28,Dutch,Chess,60,False,False,False,1,master,D,False,0.40117270863313453
47,male,27,Belgian,Swimming,52,True,False,False,2,bachelor,C,False,0.1553677145713741
48,male,25,Dutch,Rugby,57,False,False,False,1,master,A,True,0.4695659220271026
49,female,30,Dutch,Rugby,59,False,True,False,1,bachelor,C,True,0.2821381324913964
50,male,26,Dutch,Football,62,True,False,True,3,bachelor,B,True,0.4902989992527151
51,male,29,Dutch,Swimming,55,False,False,False,1,bachelor,C,False,0.16151445697072192
52,male,27,Dutch,Football,55,False,False,False,1,bachelor,A,False,0.23888995843197192
53,male,29,Dutch,Cricket,67,False,True,False,1,master,D,True,0.5379099163199789
54,male,32,Dutch,Golf,58,False,False,False,1,bachelor,C,True,0.16151445697072192
55,male,28,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.131805582049875
56,female,26,Dutch,Rugby,53,False,True,False,0,master,C,True,0.13164353964407213
57,male,27,Dutch,Swimming,68,False,False,False,1,bachelor,A,False,0.3535977785230078
58,male,25,Dutch,Football,62,True,False,False,2,master,A,True,0.6524187036860292
59,male,27,Dutch,Rugby,57,False,False,False,1,bachelor,C,False,0.13857480303021974
60,male,27,Dutch,Football,51,False,False,False,1,bachelor,C,False,0.13857480303021974
61,male,25,Dutch,Tennis,66,False,False,False,2,master,B,True,0.5941248449349005
62,female,26,German,Chess,60,False,False,False,0,bachelor,D,False,0.07745197975577287
63,male,25,Dutch,Football,59,True,True,True,2,master,C,True,0.6096554042895471
64,female,23,Dutch,Chess,67,False,False,False,1,bachelor,C,False,0.1677333626796943
65,female,28,Dutch,Football,65,True,False,True,3,bachelor,A,False,0.4634279080102741
66,female,28,Belgian,Tennis,74,False,False,True,2,bachelor,A,False,0.45968880316157235
67,male,23,Dutch,Swimming,58,False,False,False,0,bachelor,B,False,0.0493108127261666
68,male,28,Dutch,Rugby,66,True,True,True,3,master,D,True,0.6152783042114789
69,female,24,Dutch,Running,63,False,False,False,1,master,C,False,0.39265106310975895
70,male,26,Dutch,Rugby,51,True,True,False,2,master,C,True,0.4750710214062942
71,male,23,Dutch,Cricket,75,False,False,True,2,master,D,True,0.6042522959968166
72,female,25,German,Swimming,63,False,False,False,1,bachelor,C,True,0.13857480303021974
73,female,22,Dutch,Tennis,63,False,False,False,1,bachelor,B,False,0.08272347910888207
74,female,31,Dutch,Golf,56,False,False,False,1,bachelor,C,False,0.16151445697072192
75,male,25,Dutch,Football,50,False,False,False,2,master,D,False,0.1728145517298507
76,female,22,Dutch,Chess,57,False,False,False,0,bachelor,D,False,0.07745197975577287
77,male,24,German,Swimming,67,False,False,False,1,bachelor,A,False,0.3535977785230078
78,male,27,Dutch,Rugby,69,False,True,False,0,master,A,False,0.11422121349068852
79,male,23,Dutch,Chess,69,False,False,False,1,bachelor,C,False,0.1677333626796943
80,female,25,Dutch,Cricket,60,False,False,True,2,bachelor,B,True,0.3938710998361218
81,female,26,Dutch,Football,63,True,True,False,2,master,B,True,0.664623309563877
82,female,24,Dutch,Chess,62,False,False,False,1,bachelor,C,False,0.13857480303021974
83,female,22,Dutch,Tennis,66,False,False,False,1,bachelor,D,True,0.29280059243975487
84,female,24,Dutch,Football,57,False,False,False,2,master,D,False,0.27211468103855047
85,female,28,German,Swimming,58,False,True,False,0,master,A,False,0.06769212986337632
86,female,27,Belgian,Chess,67,False,False,False,1,master,D,True,0.5386556654349006
87,female,22,Dutch,Tennis,72,False,False,False,1,bachelor,A,True,0.3535977785230078
88,female,25,Dutch,Chess,59,False,False,False,1,bachelor,A,False,0.23888995843197192
89,male,27,Dutch,Rugby,65,False,True,False,1,master,C,True,0.638560374084321
90,male,27,Dutch,Football,64,True,False,False,2,master,B,True,0.6460873033590201
91,female,27,Dutch,Swimming,65,False,False,False,0,bachelor,D,True,0.12764223952841205
92,male,26,Dutch,Swimming,63,True,False,True,3,master,C,True,0.43799547893890417
93,female,31,Belgian,Golf,60,False,True,False,1,bachelor,B,False,0.0885040630397373
94,male,28,Dutch,Football,48,False,False,False,1,bachelor,A,False,0.18973150351521634
95,female,23,Belgian,Chess,61,False,False,False,1,master,A,True,0.4695659220271026
96,female,28,Dutch,Chess,69,False,False,False,0,master,D,False,0.10565266492393914
97,male,24,Dutch,Rugby,56,False,False,True,2,master,D,False,0.27211468103855047
98,male,26,Dutch,Rugby,63,True,True,False,2,bachelor,B,True,0.5005896442409921
99,male,27,Dutch,Running,62,False,False,False,1,master,D,False,0.40117270863313453
100,female,21,Dutch,Swimming,63,False,False,False,1,bachelor,B,False,0.08272347910888207
101,female,26,Dutch,Swimming,62,False,False,False,0,master,C,False,0.06139587045523176
102,female,27,Dutch,Running,65,False,False,False,1,bachelor,B,False,0.09318090347864391
103,female,21,Dutch,Chess,62,False,False,False,1,bachelor,A,True,0.23888995843197192
104,male,24,Dutch,Football,63,True,True,True,2,master,C,False,0.6096554042895471
105,female,24,Dutch,Swimming,62,False,False,False,1,bachelor,B,False,0.08272347910888207
106,male,25,German,Football,52,False,False,False,2,master,C,True,0.3111038128675522
107,female,27,German,Tennis,66,False,True,True,2,master,A,True,0.7262102881170943
108,male,30,Dutch,Football,54,True,True,False,3,master,C,True,0.5772000891266392
109,male,25,Dutch,Golf,66,False,False,False,1,bachelor,A,False,0.3535977785230078
110,male,26,Dutch,Football,64,True,False,True,3,master,D,False,0.27510489851645026
111,female,25,German,Cricket,69,False,False,False,1,master,D,True,0.5386556654349006
112,male,31,Dutch,Golf,60,False,True,False,0,master,B,False,0.039763977519745225
113,male,25,Dutch,Tennis,52,False,False,True,2,bachelor,A,False,0.3636766496825427
114,male,30,Dutch,Rugby,51,True,False,True,2,master,A,False,0.5123320351256957
115,female,28,Dutch,Swimming,59,True,True,True,3,master,A,True,0.695534751998546
116,male,27,Dutch,Football,66,False,False,True,2,bachelor,B,False,0.42541970256625433
117,female,26,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.07745197975577287
118,female,22,Dutch,Chess,72,False,False,False,2,master,D,True,0.6042522959968166
119,female,25,Dutch,Golf,61,False,False,False,1,bachelor,A,False,0.23888995843197192
120,female,23,Dutch,Swimming,58,False,False,False,1,bachelor,A,False,0.23888995843197192
121,male,29,Dutch,Rugby,49,False,False,False,2,bachelor,A,False,0.29247080386680663
122,female,26,Dutch,Chess,67,False,False,False,0,master,B,False,0.04226454926448766
123,male,31,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.131805582049875
124,male,28,Dutch,Tennis,64,False,False,False,1,bachelor,B,False,0.08740699995819014
125,female,27,German,Chess,74,False,False,True,2,master,B,False,0.5941248449349005
126,male,26,German,Golf,53,False,True,False,0,bachelor,B,False,0.058560027482998114
127,male,27,Dutch,Tennis,58,False,False,False,1,bachelor,A,False,0.23888995843197192
128,female,23,Dutch,Swimming,67,False,True,False,1,bachelor,A,True,0.36535746814803544
129,female,26,Dutch,Swimming,63,False,True,False,0,master,D,False,0.06790215220384503
130,male,25,Dutch,Football,53,True,False,True,3,master,B,True,0.5639156056864156
131,female,21,Belgian,Golf,72,False,False,False,1,master,D,True,0.5386556654349006
132,male,25,German,Golf,70,False,False,True,2,bachelor,B,False,0.42541970256625433
133,male,24,Dutch,Football,58,True,False,True,2,bachelor,C,False,0.17385729766133584
134,male,27,Dutch,Swimming,54,False,False,True,2,bachelor,C,False,0.1553677145713741
135,male,29,Dutch,Rugby,61,True,False,True,2,master,B,True,0.6460873033590201
136,female,25,Belgian,Swimming,67,False,False,False,0,master,C,False,0.07574255113385642
137,female,25,Belgian,Swimming,62,False,False,False,1,bachelor,B,False,0.08272347910888207
138,male,24,Dutch,Football,54,True,False,True,2,bachelor,A,False,0.3636766496825427
139,female,24,Belgian,Swimming,68,False,False,False,1,bachelor,D,True,0.29280059243975487
140,female,21,Dutch,Swimming,69,False,False,False,1,bachelor,B,False,0.09318090347864391
141,female,21,Dutch,Football,60,False,False,True,2,bachelor,A,False,0.39264472765225
142,male,24,Dutch,Football,59,True,False,True,3,bachelor,A,True,0.4073007938754826
143,female,26,Dutch,Swimming,50,True,False,True,3,bachelor,A,False,0.34662935354223384
144,female,28,Dutch,Chess,64,False,False,False,0,master,D,False,0.06347974436959097
145,male,24,Dutch,Rugby,51,True,False,False,2,bachelor,D,False,0.11063809284469757
146,female,28,Dutch,Tennis,68,True,False,True,2,bachelor,A,False,0.45968880316157235
147,male,28,Dutch,Chess,69,False,False,False,0,phd,D,False,0.10565266492393914
148,female,29,Dutch,Swimming,55,False,False,False,1,bachelor,D,False,0.20919325881432735
149,male,26,Dutch,Swimming,73,True,False,True,2,master,B,True,0.6753294584261254
150,male,29,Dutch,Football,66,False,False,False,2,master,D,True,0.6042522959968166
151,male,22,German,Swimming,60,False,False,False,2,bachelor,A,False,0.39264472765225
152,male,30,Dutch,Swimming,58,False,False,False,0,master,D,False,0.06347974436959097
153,female,27,Dutch,Chess,74,False,False,False,1,master,B,False,0.1944803861273872
154,female,27,German,Football,64,True,False,False,2,bachelor,B,True,0.48007976833411753
155,female,22,Dutch,Cricket,63,False,False,False,1,bachelor,C,False,0.13857480303021974
156,female,22,Dutch,Tennis,71,False,False,False,2,master,C,False,0.3690824411687985
157,female,28,Dutch,Running,70,False,True,False,1,phd,D,True,0.5379099163199789
158,male,22,Belgian,Tennis,62,False,False,False,1,bachelor,B,False,0.08272347910888207
159,male,21,Dutch,Golf,66,False,False,False,2,master,D,True,0.6042522959968166
160,male,27,Dutch,Rugby,59,True,True,True,3,master,A,True,0.695534751998546
161,male,25,Dutch,Running,63,False,False,False,1,master,A,False,0.4695659220271026
162,male,28,Dutch,Tennis,58,True,False,False,2,bachelor,A,False,0.4211222436088336
163,male,30,Dutch,Rugby,67,False,False,False,0,phd,A,False,0.10035041036602045
164,female,31,Belgian,Cricket,56,False,False,False,0,master,C,False,0.08155743638368611
165,female,24,Dutch,Swimming,57,False,False,False,1,bachelor,A,False,0.23888995843197192
166,female,24,Dutch,Running,56,False,False,False,1,bachelor,B,False,0.08272347910888207
167,male,22,Dutch,Tennis,70,False,False,True,2,master,B,True,0.5829792571165323
168,male,25,Dutch,Swimming,56,True,False,True,3,bachelor,A,True,0.4073007938754826
169,female,22,Dutch,Swimming,71,True,False,True,2,master,A,True,0.6713208337125683
170,female,27,Dutch,Cricket,56,False,False,False,1,bachelor,A,True,0.23888995843197192
171,female,22,Dutch,Cricket,65,False,False,False,1,master,A,False,0.6067392009231444
172,female,30,Dutch,Football,55,False,True,False,1,master,C,True,0.5359661513967144
173,female,29,Dutch,Rugby,63,False,False,False,2,bachelor,A,True,0.4298062478581995
174,male,30,Dutch,Rugby,54,True,False,True,3,master,A,False,0.616678125832931
175,male,21,Dutch,Swimming,56,False,False,False,1,bachelor,D,False,0.19195854893156297
176,female,22,Dutch,Running,71,False,False,False,1,master,D,True,0.5386556654349006
177,female,21,Dutch,Football,59,False,False,False,2,bachelor,A,False,0.39264472765225
178,male,28,Dutch,Cricket,63,False,True,False,1,phd,A,False,0.4775998331596289
179,female,22,Dutch,Running,63,False,False,False,1,master,B,False,0.17484641550653868
180,female,27,Dutch,Cricket,68,False,False,False,1,bachelor,D,True,0.29280059243975487
181,female,22,Dutch,Football,61,True,False,False,2,bachelor,D,False,0.1284225659141162
182,male,22,Belgian,Tennis,73,True,False,True,2,master,C,False,0.3690824411687985
183,male,24,Dutch,Football,68,False,False,False,2,master,A,False,0.6813956971956696
184,female,22,Dutch,Tennis,61,False,False,False,2,bachelor,D,False,0.1284225659141162
185,female,29,Dutch,Swimming,62,False,False,False,2,bachelor,C,False,0.20127293452884892
186,male,28,Dutch,Swimming,67,False,False,False,2,bachelor,A,True,0.45968880316157235
187,female,30,Dutch,Football,60,False,True,False,1,master,D,False,0.39593500793859465
188,female,27,Dutch,Football,66,False,True,False,1,master,C,True,0.638560374084321
189,male,30,Dutch,Swimming,58,True,True,False,2,master,B,False,0.664623309563877
190,female,28,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.08275660899594606
191,male,28,German,Rugby,57,False,False,False,2,bachelor,B,True,0.4083288606245872
192,female,29,Dutch,Cricket,65,False,False,False,1,master,C,True,0.4474988692054099
193,male,25,German,Football,58,True,False,True,2,master,C,False,0.43799547893890417
194,male,30,German,Rugby,59,True,False,True,3,master,C,True,0.43799547893890417
195,male,22,Dutch,Golf,68,False,False,False,1,bachelor,D,False,0.29280059243975487
196,male,22,Dutch,Cricket,68,False,False,False,2,bachelor,A,False,0.4241638406170031
197,female,25,Dutch,Football,71,False,False,True,2,bachelor,D,True,0.3756991345073358
198,male,23,Dutch,Running,65,False,False,False,2,bachelor,D,True,0.3756991345073358
199,female,26,German,Cricket,67,True,False,False,2,bachelor,B,False,0.5126928242115836
200,female,26,Belgian,Golf,58,False,False,False,0,bachelor,D,False,0.07745197975577287
201,male,25,Dutch,Rugby,50,True,False,False,2,bachelor,B,True,0.46063232592367853
202,male,29,Dutch,Rugby,55,False,True,False,1,bachelor,B,False,0.0885040630397373
203,female,28,Dutch,Chess,74,False,True,False,0,phd,D,False,0.11455785895475386
204,male,26,Dutch,Rugby,45,False,False,False,1,bachelor,D,False,0.14937626868941822
205,male,27,Dutch,Football,62,True,False,True,2,bachelor,D,False,0.1284225659141162
206,male,26,Dutch,Swimming,66,False,False,False,1,bachelor,D,True,0.29280059243975487
207,male,24,Dutch,Swimming,56,False,False,False,0,bachelor,A,False,0.08446236387426899
208,female,22,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.23888995843197192
209,female,27,Dutch,Running,65,True,False,True,2,bachelor,C,False,0.1470234807177376
210,male,26,Dutch,Rugby,63,True,True,True,2,master,A,True,0.695534751998546
211,female,21,Dutch,Running,62,False,False,False,2,bachelor,C,False,0.1673451302320373
212,female,26,Dutch,Running,64,False,False,False,0,bachelor,C,False,0.0690322209399586
213,male,27,Dutch,Football,72,False,False,False,1,master,D,True,0.5386556654349006
214,female,28,Belgian,Swimming,68,False,False,False,1,bachelor,B,False,0.10072978959417332
215,male,27,Belgian,Swimming,61,True,False,True,3,master,A,True,0.6558226626103436
216,female,25,Dutch,Golf,70,True,False,True,2,bachelor,C,False,0.14192919319840883
217,male,24,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.23888995843197192
218,male,21,Belgian,Football,76,True,False,False,2,phd,B,True,0.6651570337791991
219,female,32,Dutch,Cricket,56,False,False,False,1,bachelor,A,False,0.25898779958896423
220,female,23,Dutch,Chess,74,False,False,False,1,phd,A,False,0.6067392009231444
221,male,27,Dutch,Football,64,True,False,False,2,master,D,False,0.27211468103855047
222,female,26,Dutch,Cricket,66,False,True,False,1,phd,D,True,0.5379099163199789
223,male,31,Dutch,Golf,53,False,False,False,0,bachelor,C,False,0.08375930661467171
224,other,28,German,Running,61,False,False,False,0,master,A,False,0.06015161883747022
225,female,24,Dutch,Tennis,63,False,False,False,1,bachelor,C,False,0.13857480303021974
226,female,26,Dutch,Running,70,False,False,False,1,master,B,False,0.1944803861273872
227,female,30,Dutch,Swimming,55,True,False,False,2,master,B,True,0.6460873033590201
228,female,29,Dutch,Rugby,60,False,True,False,0,master,A,False,0.06769212986337632
229,male,26,Dutch,Swimming,50,True,False,True,3,master,B,True,0.538333587461176
230,male,26,Dutch,Rugby,58,True,True,True,2,bachelor,A,True,0.45171483971778253
231,female,30,German,Football,65,False,False,False,0,bachelor,B,False,0.0765391768960242
232,male,26,Dutch,Rugby,64,False,False,True,2,master,B,True,0.5623090468237762
233,female,27,Dutch,Running,65,False,False,False,1,master,C,False,0.4474988692054099
234,male,24,Dutch,Football,66,False,False,False,1,master,A,False,0.6067392009231444
235,female,26,Dutch,Swimming,55,False,False,False,2,bachelor,C,False,0.17385729766133584
236,male,27,Dutch,Golf,75,True,False,False,2,master,A,True,0.6813956971956696
237,female,27,Dutch,Rugby,56,False,True,False,0,master,B,False,0.057708642469864894
238,male,22,Dutch,Swimming,70,False,True,False,0,phd,B,False,0.0458755231636719
239,male,30,Dutch,Football,57,False,False,True,2,bachelor,B,True,0.416939064083561
240,female,24,Dutch,Chess,76,False,False,False,1,master,B,False,0.1944803861273872
241,female,28,Dutch,Football,70,False,False,False,1,bachelor,B,False,0.10072978959417332
242,male,31,German,Golf,57,False,True,False,0,phd,B,False,0.039763977519745225
243,male,21,Dutch,Football,58,False,False,False,1,bachelor,C,False,0.13857480303021974
244,male,28,Belgian,Rugby,59,False,False,False,2,master,B,True,0.5623090468237762
245,female,26,Dutch,Running,73,False,False,False,1,master,B,False,0.1944803861273872
246,male,27,Dutch,Football,53,True,False,False,2,master,B,True,0.553829216300938
247,other,21,Dutch,Swimming,66,False,False,False,0,master,D,True,0.10565266492393914
248,male,26,Dutch,Cricket,56,False,False,False,0,master,D,False,0.08180648063610342
249,other,26,Dutch,Rugby,59,True,False,True,2,bachelor,C,False,0.17385729766133584
250,female,26,Dutch,Tennis,75,False,False,False,2,master,D,True,0.6042522959968166
251,male,21,Dutch,Cricket,74,False,False,True,2,master,B,True,0.5829792571165323
252,male,25,Belgian,Swimming,70,False,False,False,1,master,D,True,0.5386556654349006
253,female,26,Dutch,Swimming,69,False,False,False,2,master,A,True,0.6813956971956696
254,male,26,Dutch,Football,55,False,False,True,2,bachelor,D,False,0.1284225659141162
255,male,28,Dutch,Swimming,62,False,False,False,1,bachelor,A,True,0.25222839069090824
256,male,29,Dutch,Football,64,True,False,True,3,bachelor,A,True,0.4334973013964612
257,male,30,Dutch,Football,51,False,False,False,2,bachelor,B,False,0.40853164432084194
258,female,28,Belgian,Swimming,62,False,False,False,1,master,A,False,0.4695659220271026
259,male,27,Belgian,Football,63,False,False,True,2,bachelor,D,False,0.1284225659141162
260,male,25,Dutch,Swimming,71,True,False,False,2,master,A,True,0.6813956971956696
261,female,24,Dutch,Football,68,True,False,False,2,bachelor,C,False,0.1470234807177376
262,male,23,Belgian,Tennis,68,True,False,False,2,bachelor,B,True,0.5011884948302768
263,female,28,Dutch,Golf,54,False,False,False,1,bachelor,B,False,0.08467941634262327
264,female,23,Dutch,Chess,74,False,False,False,2,master,B,False,0.5829792571165323
265,female,27,Dutch,Football,61,False,False,False,1,bachelor,A,False,0.23888995843197192
266,other,25,German,Football,60,False,False,True,2,bachelor,C,False,0.17385729766133584
267,male,26,Belgian,Football,62,True,False,True,3,master,B,True,0.6553858199963387
268,male,26,Dutch,Football,70,False,False,False,1,bachelor,D,True,0.29280059243975487
269,male,27,German,Rugby,65,False,True,False,1,master,C,True,0.638560374084321
270,female,25,Dutch,Tennis,74,True,False,True,2,master,A,True,0.6813956971956696
271,male,30,Dutch,Rugby,55,True,False,True,2,bachelor,B,True,0.5039984714099442
272,male,24,Dutch,Chess,71,False,False,False,0,master,B,False,0.04226454926448766
273,male,29,Dutch,Rugby,65,False,True,False,2,master,D,True,0.6009144912949886
274,female,28,Dutch,Swimming,68,False,False,True,2,bachelor,C,False,0.1597539330439347
275,male,30,Dutch,Football,63,True,False,True,2,master,C,True,0.43799547893890417
276,male,29,Dutch,Swimming,64,True,False,True,2,bachelor,B,True,0.5039984714099442
277,female,25,Dutch,Tennis,51,False,False,False,2,bachelor,D,False,0.11063809284469757
278,female,26,Dutch,Swimming,67,False,False,False,1,master,D,True,0.5386556654349006
279,male,31,Dutch,Golf,64,False,False,False,0,master,D,False,0.06347974436959097
280,male,21,Dutch,Tennis,67,False,False,True,1,master,B,True,0.1944803861273872
281,other,25,Dutch,Chess,74,False,False,False,2,phd,D,True,0.6042522959968166
282,male,30,Dutch,Football,52,True,False,True,2,bachelor,A,False,0.38890842841074014
283,male,26,Dutch,Cricket,59,False,False,False,0,master,C,False,0.06139587045523176
284,female,28,Dutch,Chess,70,False,False,False,2,master,D,True,0.6042522959968166
285,female,21,Dutch,Swimming,53,False,False,False,0,bachelor,A,False,0.08181843095280701
286,male,29,Dutch,Swimming,51,False,False,True,1,bachelor,B,False,0.08747397036230811
287,female,28,Dutch,Swimming,63,True,False,True,2,bachelor,C,False,0.18444457587783183
288,male,23,German,Tennis,60,False,False,False,1,bachelor,A,False,0.23888995843197192
289,female,22,Dutch,Tennis,71,True,False,False,2,bachelor,C,False,0.13641547977795662
290,female,28,Dutch,Chess,71,False,False,False,2,master,A,False,0.6813956971956696
291,male,24,Dutch,Football,55,True,False,True,3,master,B,True,0.6553858199963387
292,female,27,Dutch,Running,69,False,True,False,1,master,A,False,0.6188576331823792
293,male,24,Dutch,Football,61,False,False,False,1,bachelor,C,False,0.13857480303021974
294,female,28,Dutch,Cricket,60,False,True,False,0,master,A,False,0.06769212986337632
295,female,22,German,Football,60,False,False,False,2,bachelor,D,False,0.1284225659141162
296,male,29,Dutch,Rugby,61,True,True,True,2,master,A,True,0.695534751998546
297,male,28,Dutch,Tennis,61,False,False,True,2,bachelor,C,False,0.18444457587783183
298,female,22,German,Golf,63,True,False,True,2,bachelor,A,False,0.39264472765225
299,male,24,Dutch,Rugby,58,True,False,True,2,master,A,True,0.6524187036860292
300,female,28,German,Running,69,False,False,False,1,master,B,False,0.1944803861273872
301,male,24,Dutch,Swimming,66,True,False,True,2,bachelor,A,False,0.4354435630882173
302,male,32,Dutch,Rugby,55,False,False,False,0,bachelor,D,False,0.0852487221140127
303,female,26,Dutch,Cricket,55,False,False,False,0,master,D,False,0.08180648063610342
304,female,28,Dutch,Football,66,False,False,False,1,bachelor,B,False,0.10072978959417332
305,male,28,Dutch,Swimming,57,False,False,False,1,bachelor,D,False,0.20337676735883062
306,female,25,Dutch,Football,67,False,False,False,1,bachelor,C,False,0.1677333626796943
307,male,24,Dutch,Football,62,True,True,True,3,master,B,True,0.6835452179971176
308,female,26,Dutch,Chess,63,False,False,False,1,bachelor,A,True,0.23888995843197192
309,female,30,German,Swimming,61,False,True,False,0,master,B,False,0.039763977519745225
310,female,25,Dutch,Running,68,False,False,False,1,master,B,False,0.1944803861273872
311,male,27,Dutch,Football,69,False,False,False,1,master,D,False,0.5386556654349006
312,male,25,Dutch,Football,55,True,False,True,3,master,D,False,0.27510489851645026
313,male,26,Dutch,Tennis,59,False,False,False,2,bachelor,A,False,0.4036738519505457
314,female,25,Dutch,Running,73,False,False,False,2,master,D,True,0.6042522959968166
315,male,24,Dutch,Football,65,True,False,True,3,bachelor,A,True,0.43914574310961185
316,female,28,Dutch,Cricket,65,False,False,False,0,master,A,False,0.10035041036602045
317,female,29,Dutch,Golf,56,False,False,False,0,master,C,True,0.08155743638368611
318,male,32,Belgian,Golf,64,False,True,False,1,master,D,False,0.39593500793859465
319,female,21,Belgian,Chess,68,False,False,False,1,bachelor,D,True,0.29280059243975487
320,male,26,Dutch,Running,64,False,False,False,2,bachelor,A,True,0.4036738519505457
321,female,27,Dutch,Rugby,62,False,True,False,0,master,C,True,0.09029030846498544
322,male,26,Dutch,Rugby,63,True,False,True,3,bachelor,A,True,0.4073007938754826
323,female,25,German,Chess,71,False,True,False,1,phd,D,True,0.5379099163199789
324,female,31,Belgian,Golf,61,False,False,False,1,bachelor,A,True,0.25898779958896423
325,male,26,Dutch,Rugby,55,False,False,True,2,bachelor,D,False,0.1284225659141162
326,female,23,Dutch,Tennis,66,False,False,False,1,master,C,True,0.4474988692054099
327,female,26,Dutch,Golf,68,True,True,False,2,master,A,True,0.7140634205933889
328,female,31,Belgian,Golf,56,False,False,False,1,master,C,True,0.39265106310975895
329,male,31,Dutch,Cricket,67,False,True,False,0,phd,A,False,0.11422121349068852
330,female,29,Dutch,Rugby,55,True,True,False,2,master,D,False,0.26566917376575183
331,female,26,Dutch,Rugby,50,False,False,False,2,bachelor,D,False,0.11048663897071664
332,female,23,Dutch,Running,66,False,False,False,1,master,D,True,0.5386556654349006
333,male,30,German,Football,59,False,False,False,2,bachelor,A,True,0.4298062478581995
334,male,28,Dutch,Football,65,False,True,False,0,master,A,False,0.11422121349068852
