,gender,GPA,degree,decision,probability
54,female,0.25386490971844905,master,True,0.31312795839755825
55,male,-1.3360087141841188,master,False,0.4325395088510529
56,male,-0.7000592646230916,bachelor,False,0.22238605744181372
57,male,-0.38208453984257806,master,False,0.44324741166747444
58,male,0.7308269968892194,master,True,0.571561448904121
59,female,-0.38208453984257806,bachelor,False,0.13293531586253504
60,male,0.8898143592794762,phd,True,0.4682366528359543
61,male,-0.5410719022328349,master,True,0.44324741166747444
62,male,0.8898143592794762,bachelor,False,0.29307325981636456
63,male,-1.6539834389646322,master,True,0.40186644229995444
64,female,0.4128522721087058,master,False,0.38253165099145753
65,male,-0.5410719022328349,bachelor,False,0.22238605744181372
66,male,-1.3360087141841188,bachelor,True,0.22238605744181372
67,female,-0.06410981506206452,bachelor,False,0.15288174700963233
68,male,-1.812970801354889,bachelor,True,0.2096877108860264
69,male,-0.2230971774523213,bachelor,False,0.2298262541098767
70,female,0.8898143592794762,master,False,0.3826568255804244
71,female,0.5718396344989626,bachelor,False,0.3180076737482896
72,male,-0.8590466270133484,bachelor,False,0.22238605744181372
73,male,1.3667764464502465,master,True,0.5776008323604992
74,male,-1.3360087141841188,bachelor,True,0.22238605744181372
75,male,-0.2230971774523213,bachelor,False,0.2298262541098767
76,male,0.7308269968892194,bachelor,True,0.301896263826034
77,male,1.3667764464502465,bachelor,False,0.2872182917314883
78,female,0.25386490971844905,phd,False,0.3768497472448037
79,male,0.7308269968892194,phd,False,0.46934594033523264
80,female,-0.2230971774523213,master,False,0.34293569762608855
81,male,-1.812970801354889,bachelor,False,0.2096877108860264
82,other,0.5718396344989626,bachelor,False,0.26698952479052296
83,female,2.479687983182044,phd,False,0.5963328026662029
84,female,-1.4949960765743755,bachelor,False,0.1251053710172059
85,female,-0.8590466270133484,bachelor,False,0.12887410524555892
86,female,-0.5410719022328349,bachelor,False,0.13293531586253504
87,male,-1.4949960765743755,bachelor,False,0.2178962139107611
88,female,-0.8590466270133484,bachelor,False,0.12887410524555892
89,male,1.048801721669733,bachelor,False,0.28533345090859435
90,female,-0.38208453984257806,bachelor,False,0.13293531586253504
91,male,0.7308269968892194,master,True,0.571561448904121
92,male,0.5718396344989626,bachelor,False,0.3012617606636258
93,male,0.7308269968892194,master,True,0.571561448904121
94,female,1.3667764464502465,master,False,0.42805560548604654
95,female,0.25386490971844905,master,False,0.31312795839755825
96,female,1.048801721669733,bachelor,False,0.29332318141571695
97,male,1.1282954028648613,master,True,0.5776008323604992
98,female,-0.2230971774523213,bachelor,False,0.14557507542503775
99,female,-0.5410719022328349,bachelor,False,0.13293531586253504
100,female,-0.8590466270133484,bachelor,False,0.12887410524555892
101,female,0.7308269968892194,master,False,0.3826568255804244
102,female,0.25386490971844905,bachelor,True,0.16128156855664902
103,male,0.8898143592794762,phd,True,0.4682366528359543
104,female,-1.812970801354889,master,False,0.34825267445979374
105,male,1.3667764464502465,master,True,0.5776008323604992
106,male,-1.4949960765743755,bachelor,False,0.2178962139107611
107,male,2.6164171148376645,master,True,0.7297848030596734
108,female,0.4128522721087058,master,False,0.38253165099145753
109,female,0.8898143592794762,master,False,0.3826568255804244
110,female,0.25386490971844905,bachelor,True,0.16128156855664902
111,female,0.8898143592794762,master,True,0.3826568255804244
112,male,-1.0180339894036052,bachelor,False,0.22238605744181372
113,male,0.8898143592794762,master,False,0.571561448904121
114,female,-1.0180339894036052,master,False,0.3484819680842095
115,female,1.048801721669733,master,False,0.4212694730831993
116,male,-1.3360087141841188,bachelor,False,0.22238605744181372
117,female,-1.812970801354889,bachelor,False,0.12634704361347046
118,male,-0.8590466270133484,master,False,0.44222879539086507
119,female,0.4128522721087058,bachelor,False,0.33361346250354273
120,male,0.8898143592794762,master,True,0.571561448904121
121,male,0.5718396344989626,master,False,0.573306083306974
122,male,-1.177021351793862,master,False,0.43382937064788935
123,male,-0.5410719022328349,bachelor,False,0.22238605744181372
124,male,0.25386490971844905,bachelor,True,0.23168831744392707
125,male,-0.7000592646230916,bachelor,True,0.22238605744181372
126,female,-0.06410981506206452,bachelor,True,0.15288174700963233
127,male,-0.2230971774523213,master,True,0.45225663722413345
128,female,1.048801721669733,phd,False,0.4022628023990504
129,other,1.8437385336210168,bachelor,False,0.25339396595742375
130,female,-1.4949960765743755,master,False,0.35434846275035653
131,female,-0.2230971774523213,bachelor,True,0.14557507542503775
132,male,-0.2230971774523213,master,True,0.45225663722413345
133,female,0.25386490971844905,bachelor,True,0.16128156855664902
134,other,-1.3360087141841188,master,False,0.3738595128122705
135,male,0.5718396344989626,bachelor,False,0.3012617606636258
136,male,0.4128522721087058,bachelor,False,0.3226512932318689
137,female,0.09487754732819226,bachelor,False,0.15247188678052903
138,male,-0.7000592646230916,bachelor,False,0.22238605744181372
139,female,0.8898143592794762,phd,True,0.40178442449160734
140,male,-1.9719581637451458,bachelor,False,0.17665360380327202
141,female,2.0027258960112735,master,True,0.49045146290709246
142,female,-0.5410719022328349,bachelor,False,0.13293531586253504
143,female,1.8437385336210168,master,False,0.4745592625380187
144,male,1.68475117123076,bachelor,False,0.29335284500461567
145,female,-0.7000592646230916,bachelor,False,0.12887410524555892
146,male,0.5718396344989626,phd,False,0.4715562675589126
147,female,0.8898143592794762,master,False,0.3826568255804244
148,male,-0.8590466270133484,phd,False,0.4372281670762082
149,female,0.09487754732819226,bachelor,False,0.15247188678052903
150,male,-0.5410719022328349,bachelor,False,0.22238605744181372
151,male,-0.7000592646230916,phd,False,0.43912450083094906
152,female,0.5718396344989626,bachelor,False,0.3180076737482896
153,male,-0.5410719022328349,master,False,0.44324741166747444
154,male,-0.7000592646230916,master,False,0.44222879539086507
155,male,0.8898143592794762,master,True,0.571561448904121
156,male,0.5718396344989626,master,True,0.573306083306974
157,female,0.5718396344989626,master,False,0.3844014599832774
158,female,0.7308269968892194,master,True,0.3826568255804244
159,male,0.5718396344989626,master,False,0.573306083306974
160,male,1.048801721669733,bachelor,False,0.28533345090859435
161,male,0.09487754732819226,master,True,0.44946974389402794
162,female,0.09487754732819226,master,False,0.3242663793055238
163,male,-0.2230971774523213,master,False,0.45225663722413345
164,male,-0.7000592646230916,bachelor,True,0.22238605744181372
165,female,1.5257638088405032,master,True,0.45897029847546533
166,male,-0.38208453984257806,bachelor,False,0.22372322785280105
167,female,1.2077890840599896,phd,False,0.40915879823268186
168,male,-0.2230971774523213,master,False,0.45225663722413345
169,female,0.4128522721087058,bachelor,True,0.33361346250354273
170,male,0.25386490971844905,master,False,0.4375076613740845
171,male,-0.7000592646230916,bachelor,False,0.22238605744181372
172,female,1.2077890840599896,bachelor,False,0.29332318141571695
173,female,0.4128522721087058,bachelor,False,0.33361346250354273
174,female,1.5257638088405032,master,True,0.45897029847546533
175,female,-0.2230971774523213,bachelor,False,0.14557507542503775
176,female,0.8898143592794762,master,True,0.3826568255804244
177,male,-1.6539834389646322,bachelor,False,0.21929973500454766
178,female,-0.7000592646230916,bachelor,False,0.12887410524555892
179,male,-0.5410719022328349,master,True,0.44324741166747444
180,male,-0.5410719022328349,bachelor,False,0.22238605744181372
181,female,-0.8590466270133484,bachelor,False,0.12887410524555892
182,female,-0.7000592646230916,bachelor,False,0.12887410524555892
183,female,-0.06410981506206452,bachelor,False,0.15288174700963233
184,female,0.4128522721087058,master,False,0.38253165099145753
185,female,0.5718396344989626,phd,False,0.41339560434398376
186,female,0.8898143592794762,bachelor,False,0.3016334488233597
187,male,-1.3360087141841188,master,True,0.4325395088510529
188,male,1.5257638088405032,bachelor,False,0.2932156301383112
189,male,-1.0180339894036052,master,False,0.43810238140663676
190,female,-0.5410719022328349,bachelor,True,0.13293531586253504
191,female,1.2077890840599896,master,False,0.42316437401855356
192,male,0.8898143592794762,master,True,0.571561448904121
193,male,0.7308269968892194,phd,False,0.46934594033523264
194,female,0.5718396344989626,bachelor,False,0.3180076737482896
195,male,1.8437385336210168,master,True,0.6028842883717194
196,male,0.8898143592794762,master,True,0.571561448904121
197,female,0.25386490971844905,bachelor,False,0.16128156855664902
198,female,-0.8590466270133484,bachelor,False,0.12887410524555892
199,male,-1.0180339894036052,bachelor,True,0.22238605744181372
200,male,0.09487754732819226,master,False,0.44946974389402794
201,female,-0.8590466270133484,phd,False,0.3987098829143376
202,female,1.048801721669733,master,False,0.4212694730831993
203,male,-1.812970801354889,bachelor,False,0.2096877108860264
204,male,0.09487754732819226,master,True,0.44946974389402794
205,male,0.25386490971844905,master,False,0.4375076613740845
206,male,-0.38208453984257806,bachelor,False,0.22372322785280105
207,male,-0.7000592646230916,master,True,0.44222879539086507
208,male,-0.39798327608160394,master,False,0.44324741166747444
209,female,-0.2230971774523213,bachelor,False,0.14557507542503775
210,male,-0.7000592646230916,bachelor,False,0.22238605744181372
211,female,0.09487754732819226,master,False,0.3242663793055238
212,female,0.8898143592794762,bachelor,False,0.3016334488233597
213,male,-0.8590466270133484,bachelor,False,0.22238605744181372
214,female,0.8898143592794762,master,True,0.3826568255804244
215,male,-0.8590466270133484,bachelor,True,0.22238605744181372
216,female,-0.2230971774523213,bachelor,False,0.14557507542503775
217,female,-0.2230971774523213,bachelor,False,0.14557507542503775
218,male,0.09487754732819226,bachelor,False,0.23077467796982623
219,female,0.7308269968892194,master,True,0.3826568255804244
220,male,1.3667764464502465,master,False,0.5776008323604992
221,female,-0.7000592646230916,bachelor,False,0.12887410524555892
222,other,1.048801721669733,bachelor,False,0.23784218649612524
223,female,0.09487754732819226,master,False,0.3242663793055238
224,female,1.68475117123076,master,True,0.4691625817528029
225,female,1.048801721669733,master,False,0.4212694730831993
226,male,0.7308269968892194,master,True,0.571561448904121
227,female,0.09487754732819226,bachelor,False,0.15247188678052903
228,male,0.25386490971844905,bachelor,False,0.23168831744392707
229,male,-0.5410719022328349,master,True,0.44324741166747444
230,female,0.7308269968892194,phd,False,0.4111852771203038
231,male,-1.6539834389646322,master,False,0.40186644229995444
232,female,-1.0180339894036052,bachelor,False,0.12887410524555892
233,male,0.25386490971844905,bachelor,True,0.23168831744392707
234,male,1.048801721669733,master,True,0.5765921402383165
235,female,0.4128522721087058,bachelor,True,0.33361346250354273
236,female,-0.06410981506206452,bachelor,False,0.15288174700963233
237,female,-1.0180339894036052,master,False,0.3484819680842095
238,male,-1.4949960765743755,master,True,0.4325395088510529
239,male,-0.38208453984257806,bachelor,True,0.22372322785280105
240,male,-1.6539834389646322,bachelor,False,0.21929973500454766
241,female,0.25386490971844905,master,False,0.31312795839755825
242,male,0.7308269968892194,bachelor,False,0.301896263826034
243,male,-1.3360087141841188,master,False,0.4325395088510529
244,male,0.4128522721087058,master,True,0.5495566660960589
245,female,0.7308269968892194,master,True,0.3826568255804244
246,female,2.956650070352814,master,True,0.6891632018524625
247,male,1.3667764464502465,bachelor,False,0.2872182917314883
248,male,-0.2230971774523213,bachelor,True,0.2298262541098767
249,male,-1.3360087141841188,bachelor,False,0.22238605744181372
250,female,0.5718396344989626,master,True,0.3844014599832774
251,male,-1.0180339894036052,master,False,0.43810238140663676
252,male,-0.8590466270133484,bachelor,False,0.22238605744181372
253,male,-0.2230971774523213,bachelor,True,0.2298262541098767
254,female,-0.7000592646230916,master,False,0.346046642617296
255,male,-0.2230971774523213,bachelor,False,0.2298262541098767
256,female,-0.38208453984257806,bachelor,True,0.13293531586253504
257,male,1.3667764464502465,bachelor,True,0.2872182917314883
258,male,-0.06410981506206452,master,True,0.45225663722413345
259,male,0.09487754732819226,bachelor,True,0.23077467796982623
260,male,-1.6539834389646322,bachelor,True,0.21929973500454766
261,male,0.25386490971844905,master,True,0.4375076613740845
262,female,-0.06410981506206452,bachelor,False,0.15288174700963233
263,male,0.8898143592794762,master,True,0.571561448904121
264,male,-1.6539834389646322,bachelor,True,0.21929973500454766
265,female,0.09487754732819226,bachelor,True,0.15247188678052903
266,other,0.7308269968892194,phd,True,0.4318951148205418
267,female,0.09487754732819226,bachelor,False,0.15247188678052903
268,female,0.7308269968892194,bachelor,False,0.3169985048774319
269,female,0.25386490971844905,master,False,0.31312795839755825
270,female,0.4128522721087058,bachelor,False,0.33361346250354273
271,male,1.2077890840599896,bachelor,False,0.28533345090859435
272,female,-0.7000592646230916,master,False,0.346046642617296
273,male,-0.2230971774523213,bachelor,False,0.2298262541098767
274,male,0.29679149756381773,master,True,0.5508619506745456
275,female,0.5718396344989626,bachelor,False,0.3180076737482896
276,male,-1.0180339894036052,master,True,0.43810238140663676
277,male,-0.7000592646230916,master,False,0.44222879539086507
278,female,-1.0180339894036052,bachelor,False,0.12887410524555892
279,female,-1.812970801354889,bachelor,False,0.12634704361347046
280,male,1.2077890840599896,master,False,0.5776008323604992
281,female,1.048801721669733,master,True,0.4212694730831993
282,male,0.09487754732819226,master,False,0.44946974389402794
283,male,-1.177021351793862,bachelor,True,0.22238605744181372
284,male,-1.812970801354889,bachelor,False,0.2096877108860264
285,female,-1.0180339894036052,master,False,0.3484819680842095
286,male,-0.2230971774523213,master,True,0.45225663722413345
287,female,0.25386490971844905,phd,True,0.3768497472448037
288,male,-0.2230971774523213,bachelor,False,0.2298262541098767
289,male,0.4128522721087058,master,True,0.5495566660960589
290,male,-1.177021351793862,master,True,0.43382937064788935
291,male,0.287252255820402,master,False,0.5444217350626421
292,female,0.09487754732819226,bachelor,True,0.15247188678052903
293,female,0.4128522721087058,master,True,0.38253165099145753
294,male,-0.38208453984257806,bachelor,True,0.22372322785280105
295,female,0.5718396344989626,master,False,0.3844014599832774
296,male,-1.4949960765743755,master,True,0.4325395088510529
297,male,-0.38208453984257806,phd,False,0.430083984846448
298,female,-1.0180339894036052,master,True,0.3484819680842095
299,female,0.5718396344989626,bachelor,False,0.3180076737482896
300,female,-0.7000592646230916,bachelor,False,0.12887410524555892
301,male,-1.812970801354889,bachelor,True,0.2096877108860264
302,male,-0.8590466270133484,master,True,0.44222879539086507
303,male,0.7308269968892194,bachelor,False,0.301896263826034
304,female,1.8437385336210168,phd,False,0.5012737464248466
305,female,1.3667764464502465,master,False,0.42805560548604654
306,female,1.048801721669733,master,False,0.4212694730831993
307,male,-1.3360087141841188,master,False,0.4325395088510529
308,male,1.2077890840599896,phd,True,0.4905148565475686
309,female,-0.8590466270133484,bachelor,False,0.12887410524555892
310,male,0.5718396344989626,master,True,0.573306083306974
311,male,1.3667764464502465,bachelor,False,0.2872182917314883
312,female,-0.38208453984257806,master,False,0.345797999092296
313,male,-0.5410719022328349,phd,True,0.430083984846448
314,male,-0.7000592646230916,master,False,0.44222879539086507
315,female,1.2077890840599896,phd,False,0.40915879823268186
316,female,0.7308269968892194,bachelor,True,0.3169985048774319
317,male,-1.177021351793862,master,True,0.43382937064788935
318,female,1.68475117123076,master,True,0.4691625817528029
319,female,0.25386490971844905,master,False,0.31312795839755825
320,female,-0.06410981506206452,master,False,0.32641044763402227
321,other,0.09487754732819226,bachelor,False,0.17057717979359402
322,male,-0.38208453984257806,master,True,0.44324741166747444
323,male,-1.0180339894036052,bachelor,False,0.22238605744181372
324,male,-0.5410719022328349,master,False,0.44324741166747444
325,female,-0.2230971774523213,bachelor,False,0.14557507542503775
326,female,-1.177021351793862,master,True,0.355638324547193
327,male,-0.5410719022328349,master,True,0.44324741166747444
328,male,-1.0180339894036052,bachelor,False,0.22238605744181372
329,female,0.7308269968892194,phd,True,0.4111852771203038
330,male,-0.8590466270133484,bachelor,False,0.22238605744181372
331,female,1.5257638088405032,master,True,0.45897029847546533
332,female,-0.2230971774523213,master,False,0.34293569762608855
333,male,-1.4949960765743755,bachelor,False,0.2178962139107611
334,male,0.5718396344989626,master,True,0.573306083306974
335,male,-0.06410981506206452,bachelor,False,0.23077467796982623
336,female,-0.06410981506206452,bachelor,False,0.15288174700963233
337,male,0.4128522721087058,bachelor,False,0.3226512932318689
338,male,-1.6539834389646322,bachelor,False,0.21929973500454766
339,female,-0.06410981506206452,bachelor,False,0.15288174700963233
340,male,-0.38208453984257806,bachelor,False,0.22372322785280105
341,male,-1.0180339894036052,bachelor,False,0.22238605744181372
342,female,-0.38208453984257806,master,False,0.345797999092296
343,female,-1.9719581637451458,bachelor,False,0.10191654952946164
344,male,-1.812970801354889,bachelor,True,0.2096877108860264
345,male,-0.5410719022328349,bachelor,False,0.22238605744181372
346,female,2.082219577206402,master,True,0.49045146290709246
347,male,-0.2230971774523213,bachelor,False,0.2298262541098767
348,female,-0.7000592646230916,master,True,0.346046642617296
349,female,-0.2230971774523213,bachelor,False,0.14557507542503775
350,male,2.479687983182044,master,True,0.7297848030596734
351,male,2.4160930382259402,master,True,0.7264363218350862
352,female,2.0027258960112735,master,False,0.49045146290709246
353,male,-2.1309455261354024,bachelor,False,0.15148661312014888
354,male,-1.6539834389646322,master,False,0.40186644229995444
355,male,-0.8590466270133484,bachelor,False,0.22238605744181372
356,female,-0.8590466270133484,master,False,0.3484819680842095
357,male,-0.38208453984257806,bachelor,True,0.22372322785280105
358,female,1.3667764464502465,master,True,0.42805560548604654
359,male,1.2077890840599896,bachelor,False,0.28533345090859435
360,female,0.4128522721087058,master,True,0.38253165099145753
361,male,-0.06410981506206452,master,False,0.45225663722413345
362,male,-1.812970801354889,master,False,0.39025403491223865
363,male,0.5718396344989626,bachelor,False,0.3012617606636258
364,male,-1.812970801354889,master,False,0.39025403491223865
365,female,1.048801721669733,master,True,0.4212694730831993
366,male,0.09487754732819226,bachelor,True,0.23077467796982623
367,female,-0.7000592646230916,bachelor,False,0.12887410524555892
368,male,-1.3360087141841188,master,False,0.4325395088510529
369,female,1.68475117123076,master,False,0.4691625817528029
370,female,0.7308269968892194,master,False,0.3826568255804244
371,female,0.5718396344989626,phd,True,0.41339560434398376
372,female,1.3667764464502465,phd,True,0.4100648243599469
373,male,-0.2230971774523213,bachelor,False,0.2298262541098767
374,female,0.7308269968892194,master,False,0.3826568255804244
375,male,-0.5410719022328349,bachelor,False,0.22238605744181372
376,male,-0.8590466270133484,master,False,0.44222879539086507
377,female,0.4128522721087058,master,False,0.38253165099145753
378,male,0.5718396344989626,master,False,0.573306083306974
379,female,1.048801721669733,master,True,0.4212694730831993
380,female,1.2077890840599896,phd,False,0.40915879823268186
381,male,-0.8590466270133484,phd,False,0.4372281670762082
382,female,-0.06410981506206452,bachelor,False,0.15288174700963233
383,other,-0.7000592646230916,master,True,0.37626725764115265
384,male,-0.06410981506206452,bachelor,False,0.23077467796982623
385,female,-1.177021351793862,bachelor,False,0.12887410524555892
386,female,1.3667764464502465,master,False,0.42805560548604654
387,male,-1.4949960765743755,master,True,0.4325395088510529
388,female,-0.2230971774523213,bachelor,False,0.14557507542503775
389,male,-1.0180339894036052,master,True,0.43810238140663676
390,female,-0.06410981506206452,bachelor,False,0.15288174700963233
391,female,-0.38208453984257806,master,False,0.345797999092296
392,male,-0.8797149841240822,master,True,0.44222879539086507
393,female,0.4128522721087058,master,False,0.38253165099145753
394,female,-1.3360087141841188,master,False,0.35434846275035653
395,male,-1.177021351793862,phd,True,0.43490394262808996
396,female,0.4128522721087058,master,True,0.38253165099145753
397,male,-1.6539834389646322,bachelor,False,0.21929973500454766
398,male,-1.4949960765743755,master,True,0.4325395088510529
399,male,-0.06410981506206452,bachelor,True,0.23077467796982623
400,female,-1.177021351793862,master,False,0.355638324547193
401,male,-2.2899328885256596,bachelor,False,0.08799652183542901
402,male,-1.0180339894036052,bachelor,False,0.22238605744181372
403,female,-0.06410981506206452,master,False,0.32641044763402227
404,male,0.25386490971844905,bachelor,False,0.23168831744392707
405,female,0.5718396344989626,bachelor,False,0.3180076737482896
406,female,-1.0180339894036052,bachelor,False,0.12887410524555892
407,male,-0.18176046323085485,master,False,0.45225663722413345
408,male,-1.812970801354889,bachelor,False,0.2096877108860264
409,male,-1.9719581637451458,bachelor,False,0.17665360380327202
410,male,-0.7000592646230916,bachelor,False,0.22238605744181372
411,female,0.25386490971844905,master,False,0.31312795839755825
412,female,1.3667764464502465,master,True,0.42805560548604654
413,male,-0.7000592646230916,master,True,0.44222879539086507
414,male,0.25386490971844905,bachelor,False,0.23168831744392707
415,male,-0.38208453984257806,bachelor,False,0.22372322785280105
416,male,-1.3360087141841188,master,False,0.4325395088510529
417,female,1.3667764464502465,phd,True,0.4100648243599469
418,male,0.25386490971844905,master,False,0.4375076613740845
419,female,0.8898143592794762,master,True,0.3826568255804244
420,male,-1.177021351793862,bachelor,False,0.22238605744181372
421,male,-1.0180339894036052,phd,False,0.4372281670762082
422,female,0.25386490971844905,bachelor,True,0.16128156855664902
423,female,1.5257638088405032,master,True,0.45897029847546533
424,male,0.25386490971844905,master,False,0.4375076613740845
425,male,0.25386490971844905,bachelor,False,0.23168831744392707
426,female,1.048801721669733,master,False,0.4212694730831993
427,male,-1.4949960765743755,master,True,0.4325395088510529
428,male,0.5718396344989626,bachelor,True,0.3012617606636258
429,male,-1.177021351793862,bachelor,True,0.22238605744181372
430,male,-0.06410981506206452,master,False,0.45225663722413345
431,male,0.25386490971844905,master,False,0.4375076613740845
432,male,-0.7000592646230916,master,True,0.44222879539086507
433,other,-0.5410719022328349,bachelor,False,0.14026708572610527
434,female,0.25386490971844905,bachelor,False,0.16128156855664902
435,male,0.4128522721087058,bachelor,True,0.3226512932318689
436,female,1.2077890840599896,bachelor,False,0.29332318141571695
437,male,-1.0180339894036052,bachelor,False,0.22238605744181372
438,female,-1.6539834389646322,master,False,0.34702987235203586
439,male,-1.812970801354889,bachelor,False,0.2096877108860264
440,male,-0.2230971774523213,master,False,0.45225663722413345
441,male,-0.8590466270133484,master,False,0.44222879539086507
442,male,1.5257638088405032,bachelor,False,0.2932156301383112
443,female,-0.7000592646230916,bachelor,False,0.12887410524555892
444,female,0.4128522721087058,bachelor,False,0.33361346250354273
445,female,1.2077890840599896,master,False,0.42316437401855356
446,male,-0.06410981506206452,master,False,0.45225663722413345
447,female,0.7308269968892194,bachelor,False,0.3169985048774319
448,male,1.8437385336210168,master,True,0.6028842883717194
449,male,2.0027258960112735,master,True,0.6425661496614493
450,male,-0.2230971774523213,bachelor,False,0.2298262541098767
451,female,0.5718396344989626,bachelor,False,0.3180076737482896
452,female,-0.8590466270133484,bachelor,False,0.12887410524555892
453,male,-0.5410719022328349,bachelor,True,0.22238605744181372
454,female,-0.5410719022328349,master,True,0.3470652588939054
455,male,1.048801721669733,phd,False,0.47593991918693707
456,male,1.5257638088405032,master,False,0.6014868918156734
457,male,0.4128522721087058,phd,False,0.4854655148746798
458,male,-2.7668949756964296,bachelor,False,0.08799652183542901
459,male,0.5718396344989626,master,True,0.573306083306974
460,female,0.09487754732819226,bachelor,False,0.15247188678052903
461,male,1.2077890840599896,master,True,0.5776008323604992
462,male,0.5718396344989626,bachelor,False,0.3012617606636258
463,male,0.8898143592794762,bachelor,False,0.29307325981636456
464,male,-1.4949960765743755,master,False,0.4325395088510529
465,female,1.2077890840599896,master,True,0.42316437401855356
466,male,-0.06410981506206452,bachelor,False,0.23077467796982623
467,male,-0.5410719022328349,phd,False,0.430083984846448
468,male,1.68475117123076,master,False,0.6028842883717194
469,female,1.8437385336210168,phd,False,0.5012737464248466
470,male,-2.1309455261354024,bachelor,False,0.15148661312014888
471,male,-0.8590466270133484,bachelor,False,0.22238605744181372
472,female,0.25386490971844905,master,False,0.31312795839755825
473,female,1.2077890840599896,master,True,0.42316437401855356
474,male,-1.4949960765743755,master,False,0.4325395088510529
475,male,0.25386490971844905,master,False,0.4375076613740845
476,female,-0.38208453984257806,bachelor,False,0.13293531586253504
477,female,-1.0180339894036052,master,True,0.3484819680842095
478,male,-1.9719581637451458,bachelor,False,0.17665360380327202
479,male,0.5718396344989626,phd,True,0.4715562675589126
480,male,0.09487754732819226,bachelor,False,0.23077467796982623
481,female,-0.38208453984257806,bachelor,False,0.13293531586253504
482,male,-0.7000592646230916,bachelor,False,0.22238605744181372
483,male,0.25386490971844905,master,False,0.4375076613740845
484,female,0.25386490971844905,bachelor,False,0.16128156855664902
485,male,-0.8590466270133484,bachelor,True,0.22238605744181372
486,male,-0.5410719022328349,bachelor,True,0.22238605744181372
487,male,0.8898143592794762,master,True,0.571561448904121
488,female,0.7308269968892194,master,False,0.3826568255804244
489,male,-0.8590466270133484,master,False,0.44222879539086507
490,female,1.048801721669733,master,False,0.4212694730831993
491,female,-1.0180339894036052,master,True,0.3484819680842095
492,male,0.25386490971844905,bachelor,False,0.23168831744392707
493,male,-0.2230971774523213,bachelor,False,0.2298262541098767
494,female,-0.2230971774523213,bachelor,False,0.14557507542503775
495,male,-0.2230971774523213,master,False,0.45225663722413345
496,male,0.8898143592794762,master,False,0.571561448904121
497,other,-0.38208453984257806,bachelor,False,0.14026708572610527
498,male,0.8898143592794762,master,False,0.571561448904121
499,female,0.09487754732819226,master,True,0.3242663793055238
500,male,-0.8590466270133484,bachelor,True,0.22238605744181372
