,gender,age,nationality,sport,university_grade,debateclub_exp,international_exp,ind-entrepeneur_exp,languages,degree,company,decision,probability
40,male,26,Dutch,Golf,56,False,True,False,1,master,D,False,0.06189586679007258
41,male,27,Belgian,Football,54,False,True,True,2,master,B,True,0.7885292238894224
42,male,24,German,Rugby,58,False,False,False,2,bachelor,D,False,0.031568478941601245
43,female,25,Dutch,Tennis,64,False,False,False,1,bachelor,D,False,0.01321590444172586
44,other,24,Dutch,Chess,70,False,False,False,1,master,A,True,0.6071723630672949
45,male,22,Dutch,Football,64,False,False,False,1,bachelor,B,False,0.03230516650402879
46,female,28,Dutch,Chess,60,False,False,False,1,master,D,False,0.09576811476508248
47,male,27,Belgian,Swimming,52,True,False,False,2,bachelor,C,False,0.0510350994308225
48,male,25,Dutch,Rugby,57,False,False,False,1,master,A,True,0.8005058880416581
49,female,30,Dutch,Rugby,59,False,True,False,1,bachelor,C,True,0.5235144866531523
50,male,26,Dutch,Football,62,True,False,True,3,bachelor,B,True,0.7665602235535182
51,male,29,Dutch,Swimming,55,False,False,False,1,bachelor,C,False,0.131472018860701
52,male,27,Dutch,Football,55,False,False,False,1,bachelor,A,False,0.36438185260167244
53,male,29,Dutch,Cricket,67,False,True,False,1,master,D,True,0.6831410176156405
54,male,32,Dutch,Golf,58,False,False,False,1,bachelor,C,True,0.4253363663301439
55,male,28,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.1211828088984907
56,female,26,Dutch,Rugby,53,False,True,False,0,master,C,True,0.43048257353992375
57,male,27,Dutch,Swimming,68,False,False,False,1,bachelor,A,False,0.3410233997631824
58,male,25,Dutch,Football,62,True,False,False,2,master,A,True,0.8847297499227298
59,male,27,Dutch,Rugby,57,False,False,False,1,bachelor,C,False,0.08528861994594904
60,male,27,Dutch,Football,51,False,False,False,1,bachelor,C,False,0.06254818070354647
61,male,25,Dutch,Tennis,66,False,False,False,2,master,B,True,0.37767246809944693
62,female,26,German,Chess,60,False,False,False,0,bachelor,D,False,0.0004486168260727274
63,male,25,Dutch,Football,59,True,True,True,2,master,C,True,0.7961869001291753
64,female,23,Dutch,Chess,67,False,False,False,1,bachelor,C,False,0.06690707923564983
65,female,28,Dutch,Football,65,True,False,True,3,bachelor,A,False,0.638513974155675
66,female,28,Belgian,Tennis,74,False,False,True,2,bachelor,A,False,0.2348989040762241
67,male,23,Dutch,Swimming,58,False,False,False,0,bachelor,B,False,0.010238433521232859
68,male,28,Dutch,Rugby,66,True,True,True,3,master,D,True,0.7952438723088199
69,female,24,Dutch,Running,63,False,False,False,1,master,C,False,0.3279050443811124
70,male,26,Dutch,Rugby,51,True,True,False,2,master,C,True,0.648560987725211
71,male,23,Dutch,Cricket,75,False,False,True,2,master,D,True,0.8422414287366963
72,female,25,German,Swimming,63,False,False,False,1,bachelor,C,True,0.03814339766589643
73,female,22,Dutch,Tennis,63,False,False,False,1,bachelor,B,False,0.015130238443923322
74,female,31,Dutch,Golf,56,False,False,False,1,bachelor,C,False,0.2286238898020862
75,male,25,Dutch,Football,50,False,False,False,2,master,D,False,0.08019829484428091
76,female,22,Dutch,Chess,57,False,False,False,0,bachelor,D,False,0.0
77,male,24,German,Swimming,67,False,False,False,1,bachelor,A,False,0.16439872778169834
78,male,27,Dutch,Rugby,69,False,True,False,0,master,A,False,0.06911682107844194
79,male,23,Dutch,Chess,69,False,False,False,1,bachelor,C,False,0.04553593243425328
80,female,25,Dutch,Cricket,60,False,False,True,2,bachelor,B,True,0.3493236409529894
81,female,26,Dutch,Football,63,True,True,False,2,master,B,True,0.7114387905792519
82,female,24,Dutch,Chess,62,False,False,False,1,bachelor,C,False,0.07186559624145819
83,female,22,Dutch,Tennis,66,False,False,False,1,bachelor,D,True,0.20324824381063028
84,female,24,Dutch,Football,57,False,False,False,2,master,D,False,0.13426084688690548
85,female,28,German,Swimming,58,False,True,False,0,master,A,False,0.06464741717323103
86,female,27,Belgian,Chess,67,False,False,False,1,master,D,True,0.5949621589146381
87,female,22,Dutch,Tennis,72,False,False,False,1,bachelor,A,True,0.14530978404144662
88,female,25,Dutch,Chess,59,False,False,False,1,bachelor,A,False,0.5483443639546722
89,male,27,Dutch,Rugby,65,False,True,False,1,master,C,True,0.5250990073001369
90,male,27,Dutch,Football,64,True,False,False,2,master,B,True,0.6158891287300919
91,female,27,Dutch,Swimming,65,False,False,False,0,bachelor,D,True,0.27982261959789273
92,male,26,Dutch,Swimming,63,True,False,True,3,master,C,True,0.571288550585617
93,female,31,Belgian,Golf,60,False,True,False,1,bachelor,B,False,0.0484385872086015
94,male,28,Dutch,Football,48,False,False,False,1,bachelor,A,False,0.04878761573193814
95,female,23,Belgian,Chess,61,False,False,False,1,master,A,True,0.5548409750787223
96,female,28,Dutch,Chess,69,False,False,False,0,master,D,False,0.1595784385264676
97,male,24,Dutch,Rugby,56,False,False,True,2,master,D,False,0.08109910474521728
98,male,26,Dutch,Rugby,63,True,True,False,2,bachelor,B,True,0.5966760305076543
99,male,27,Dutch,Running,62,False,False,False,1,master,D,False,0.11938371539005309
100,female,21,Dutch,Swimming,63,False,False,False,1,bachelor,B,False,0.01662551166635294
101,female,26,Dutch,Swimming,62,False,False,False,0,master,C,False,0.051362938108290714
102,female,27,Dutch,Running,65,False,False,False,1,bachelor,B,False,0.0859639311203291
103,female,21,Dutch,Chess,62,False,False,False,1,bachelor,A,True,0.5307918467909798
104,male,24,Dutch,Football,63,True,True,True,2,master,C,False,0.7965452674302519
105,female,24,Dutch,Swimming,62,False,False,False,1,bachelor,B,False,0.028783158856564888
106,male,25,German,Football,52,False,False,False,2,master,C,True,0.5809610520962057
107,female,27,German,Tennis,66,False,True,True,2,master,A,True,0.815121639820534
108,male,30,Dutch,Football,54,True,True,False,3,master,C,True,0.6828831985837222
109,male,25,Dutch,Golf,66,False,False,False,1,bachelor,A,False,0.3043610423510548
110,male,26,Dutch,Football,64,True,False,True,3,master,D,False,0.06650327409427821
111,female,25,German,Cricket,69,False,False,False,1,master,D,True,0.8950013317928175
112,male,31,Dutch,Golf,60,False,True,False,0,master,B,False,0.008474970529027775
113,male,25,Dutch,Tennis,52,False,False,True,2,bachelor,A,False,0.11881881474865194
114,male,30,Dutch,Rugby,51,True,False,True,2,master,A,False,0.15312097942440392
115,female,28,Dutch,Swimming,59,True,True,True,3,master,A,True,0.8046410697672707
116,male,27,Dutch,Football,66,False,False,True,2,bachelor,B,False,0.35562704762905173
117,female,26,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.0031643170240492832
118,female,22,Dutch,Chess,72,False,False,False,2,master,D,True,0.9240832874403908
119,female,25,Dutch,Golf,61,False,False,False,1,bachelor,A,False,0.4040565043320571
120,female,23,Dutch,Swimming,58,False,False,False,1,bachelor,A,False,0.31856548923789163
121,male,29,Dutch,Rugby,49,False,False,False,2,bachelor,A,False,0.06885484007910873
122,female,26,Dutch,Chess,67,False,False,False,0,master,B,False,0.001622152310976582
123,male,31,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.06773306087751686
124,male,28,Dutch,Tennis,64,False,False,False,1,bachelor,B,False,0.0626725577386626
125,female,27,German,Chess,74,False,False,True,2,master,B,False,0.4852349364461039
126,male,26,German,Golf,53,False,True,False,0,bachelor,B,False,0.01214250740300408
127,male,27,Dutch,Tennis,58,False,False,False,1,bachelor,A,False,0.20694380587487965
128,female,23,Dutch,Swimming,67,False,True,False,1,bachelor,A,True,0.6837303575433211
129,female,26,Dutch,Swimming,63,False,True,False,0,master,D,False,0.017575462667884435
130,male,25,Dutch,Football,53,True,False,True,3,master,B,True,0.9099112261174912
131,female,21,Belgian,Golf,72,False,False,False,1,master,D,True,0.9077678424580249
132,male,25,German,Golf,70,False,False,True,2,bachelor,B,False,0.30601496525764854
133,male,24,Dutch,Football,58,True,False,True,2,bachelor,C,False,0.06509786338287635
134,male,27,Dutch,Swimming,54,False,False,True,2,bachelor,C,False,0.07047392264527243
135,male,29,Dutch,Rugby,61,True,False,True,2,master,B,True,0.9558777450196435
136,female,25,Belgian,Swimming,67,False,False,False,0,master,C,False,0.019954251331942324
137,female,25,Belgian,Swimming,62,False,False,False,1,bachelor,B,False,0.03058809491678934
138,male,24,Dutch,Football,54,True,False,True,2,bachelor,A,False,0.1463644338460309
139,female,24,Belgian,Swimming,68,False,False,False,1,bachelor,D,True,0.47831502306462215
140,female,21,Dutch,Swimming,69,False,False,False,1,bachelor,B,False,0.09309560038679722
141,female,21,Dutch,Football,60,False,False,True,2,bachelor,A,False,0.2754877690599704
142,male,24,Dutch,Football,59,True,False,True,3,bachelor,A,True,0.4334083391451703
143,female,26,Dutch,Swimming,50,True,False,True,3,bachelor,A,False,0.059873946262685177
144,female,28,Dutch,Chess,64,False,False,False,0,master,D,False,0.007507637251510621
145,male,24,Dutch,Rugby,51,True,False,False,2,bachelor,D,False,0.00988885386773014
146,female,28,Dutch,Tennis,68,True,False,True,2,bachelor,A,False,0.4004252547579671
147,male,28,Dutch,Chess,69,False,False,False,0,phd,D,False,0.12692941326551066
148,female,29,Dutch,Swimming,55,False,False,False,1,bachelor,D,False,0.0409353496604368
149,male,26,Dutch,Swimming,73,True,False,True,2,master,B,True,0.847977447050659
150,male,29,Dutch,Football,66,False,False,False,2,master,D,True,0.9001583076146241
151,male,22,German,Swimming,60,False,False,False,2,bachelor,A,False,0.29245834668342696
152,male,30,Dutch,Swimming,58,False,False,False,0,master,D,False,0.0035214020538468747
153,female,27,Dutch,Chess,74,False,False,False,1,master,B,False,0.060216352102314984
154,female,27,German,Football,64,True,False,False,2,bachelor,B,True,0.3186445389177183
155,female,22,Dutch,Cricket,63,False,False,False,1,bachelor,C,False,0.07966895225819183
156,female,22,Dutch,Tennis,71,False,False,False,2,master,C,False,0.2007219478626345
157,female,28,Dutch,Running,70,False,True,False,1,phd,D,True,0.8311736799949969
158,male,22,Belgian,Tennis,62,False,False,False,1,bachelor,B,False,0.04224578365038055
159,male,21,Dutch,Golf,66,False,False,False,2,master,D,True,0.8007304084551382
160,male,27,Dutch,Rugby,59,True,True,True,3,master,A,True,0.9489686804110922
161,male,25,Dutch,Running,63,False,False,False,1,master,A,False,0.47498658768915947
162,male,28,Dutch,Tennis,58,True,False,False,2,bachelor,A,False,0.5695572633469196
163,male,30,Dutch,Rugby,67,False,False,False,0,phd,A,False,0.09543697218811782
164,female,31,Belgian,Cricket,56,False,False,False,0,master,C,False,0.13397442355688868
165,female,24,Dutch,Swimming,57,False,False,False,1,bachelor,A,False,0.32520426798701135
166,female,24,Dutch,Running,56,False,False,False,1,bachelor,B,False,0.013845547591208322
167,male,22,Dutch,Tennis,70,False,False,True,2,master,B,True,0.5943702168368905
168,male,25,Dutch,Swimming,56,True,False,True,3,bachelor,A,True,0.38482306104574426
169,female,22,Dutch,Swimming,71,True,False,True,2,master,A,True,0.7079974879384947
170,female,27,Dutch,Cricket,56,False,False,False,1,bachelor,A,True,0.319015025959802
171,female,22,Dutch,Cricket,65,False,False,False,1,master,A,False,0.5952747354913055
172,female,30,Dutch,Football,55,False,True,False,1,master,C,True,0.7136430028618277
173,female,29,Dutch,Rugby,63,False,False,False,2,bachelor,A,True,0.5563420350250202
174,male,30,Dutch,Rugby,54,True,False,True,3,master,A,False,0.36579441742138047
175,male,21,Dutch,Swimming,56,False,False,False,1,bachelor,D,False,0.007008361126385288
176,female,22,Dutch,Running,71,False,False,False,1,master,D,True,0.8528565894297709
177,female,21,Dutch,Football,59,False,False,False,2,bachelor,A,False,0.3424049506442485
178,male,28,Dutch,Cricket,63,False,True,False,1,phd,A,False,0.7780585653348104
179,female,22,Dutch,Running,63,False,False,False,1,master,B,False,0.04360313171807382
180,female,27,Dutch,Cricket,68,False,False,False,1,bachelor,D,True,0.6153889588083552
181,female,22,Dutch,Football,61,True,False,False,2,bachelor,D,False,0.021498658513431575
182,male,22,Belgian,Tennis,73,True,False,True,2,master,C,False,0.2644266880461458
183,male,24,Dutch,Football,68,False,False,False,2,master,A,False,0.7004960090490104
184,female,22,Dutch,Tennis,61,False,False,False,2,bachelor,D,False,0.01484972194190828
185,female,29,Dutch,Swimming,62,False,False,False,2,bachelor,C,False,0.1091704233430607
186,male,28,Dutch,Swimming,67,False,False,False,2,bachelor,A,True,0.40988407838555
187,female,30,Dutch,Football,60,False,True,False,1,master,D,False,0.11533480267377727
188,female,27,Dutch,Football,66,False,True,False,1,master,C,True,0.8093319688105615
189,male,30,Dutch,Swimming,58,True,True,False,2,master,B,False,0.6583694501055689
190,female,28,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.004445449009325826
191,male,28,German,Rugby,57,False,False,False,2,bachelor,B,True,0.47979153175088374
192,female,29,Dutch,Cricket,65,False,False,False,1,master,C,True,0.5324985404551
193,male,25,German,Football,58,True,False,True,2,master,C,False,0.3850166200758398
194,male,30,German,Rugby,59,True,False,True,3,master,C,True,0.5379469107718415
195,male,22,Dutch,Golf,68,False,False,False,1,bachelor,D,False,0.40933728113857504
196,male,22,Dutch,Cricket,68,False,False,False,2,bachelor,A,False,0.2419249153651589
197,female,25,Dutch,Football,71,False,False,True,2,bachelor,D,True,0.32823766909600655
198,male,23,Dutch,Running,65,False,False,False,2,bachelor,D,True,0.4980125275662004
199,female,26,German,Cricket,67,True,False,False,2,bachelor,B,False,0.29437964274958717
200,female,26,Belgian,Golf,58,False,False,False,0,bachelor,D,False,0.008174386920980926
201,male,25,Dutch,Rugby,50,True,False,False,2,bachelor,B,True,0.5377165224634095
202,male,29,Dutch,Rugby,55,False,True,False,1,bachelor,B,False,0.10439784439316904
203,female,28,Dutch,Chess,74,False,True,False,0,phd,D,False,0.31615681695021336
204,male,26,Dutch,Rugby,45,False,False,False,1,bachelor,D,False,0.0019864958361112276
205,male,27,Dutch,Football,62,True,False,True,2,bachelor,D,False,0.016456094318174457
206,male,26,Dutch,Swimming,66,False,False,False,1,bachelor,D,True,0.37118766783152246
207,male,24,Dutch,Swimming,56,False,False,False,0,bachelor,A,False,0.056272868413128105
208,female,22,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.25868016905923125
209,female,27,Dutch,Running,65,True,False,True,2,bachelor,C,False,0.11558193596401514
210,male,26,Dutch,Rugby,63,True,True,True,2,master,A,True,0.9531064043793323
211,female,21,Dutch,Running,62,False,False,False,2,bachelor,C,False,0.09570425348068963
212,female,26,Dutch,Running,64,False,False,False,0,bachelor,C,False,0.08231335515964125
213,male,27,Dutch,Football,72,False,False,False,1,master,D,True,0.8869498062988598
214,female,28,Belgian,Swimming,68,False,False,False,1,bachelor,B,False,0.13952071960056275
215,male,27,Belgian,Swimming,61,True,False,True,3,master,A,True,0.5626689247136251
216,female,25,Dutch,Golf,70,True,False,True,2,bachelor,C,False,0.07857434441278015
217,male,24,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.3276826411624527
218,male,21,Belgian,Football,76,True,False,False,2,phd,B,True,0.5126505801903791
219,female,32,Dutch,Cricket,56,False,False,False,1,bachelor,A,False,0.4414442953574472
220,female,23,Dutch,Chess,74,False,False,False,1,phd,A,False,0.6962927396041535
221,male,27,Dutch,Football,64,True,False,False,2,master,D,False,0.08158145298650749
222,female,26,Dutch,Cricket,66,False,True,False,1,phd,D,True,0.8777152039440349
223,male,31,Dutch,Golf,53,False,False,False,0,bachelor,C,False,0.08945215927312963
224,other,28,German,Running,61,False,False,False,0,master,A,False,0.04775724477359354
225,female,24,Dutch,Tennis,63,False,False,False,1,bachelor,C,False,0.05430385916588085
226,female,26,Dutch,Running,70,False,False,False,1,master,B,False,0.039593275609530874
227,female,30,Dutch,Swimming,55,True,False,False,2,master,B,True,0.6638131647364371
228,female,29,Dutch,Rugby,60,False,True,False,0,master,A,False,0.06105494225785567
229,male,26,Dutch,Swimming,50,True,False,True,3,master,B,True,0.7385151046883893
230,male,26,Dutch,Rugby,58,True,True,True,2,bachelor,A,True,0.7163886024852006
231,female,30,German,Football,65,False,False,False,0,bachelor,B,False,0.0872383841202925
232,male,26,Dutch,Rugby,64,False,False,True,2,master,B,True,0.7399419752029667
233,female,27,Dutch,Running,65,False,False,False,1,master,C,False,0.31928169358073594
234,male,24,Dutch,Football,66,False,False,False,1,master,A,False,0.5662945782599338
235,female,26,Dutch,Swimming,55,False,False,False,2,bachelor,C,False,0.029926477922661364
236,male,27,Dutch,Golf,75,True,False,False,2,master,A,True,0.7024802669341494
237,female,27,Dutch,Rugby,56,False,True,False,0,master,B,False,0.07190237006683393
238,male,22,Dutch,Swimming,70,False,True,False,0,phd,B,False,0.029427792915531336
239,male,30,Dutch,Football,57,False,False,True,2,bachelor,B,True,0.41588945363014745
240,female,24,Dutch,Chess,76,False,False,False,1,master,B,False,0.16673250036921303
241,female,28,Dutch,Football,70,False,False,False,1,bachelor,B,False,0.11783681585030521
242,male,31,German,Golf,57,False,True,False,0,phd,B,False,0.02825713997376123
243,male,21,Dutch,Football,58,False,False,False,1,bachelor,C,False,0.060545897282527905
244,male,28,Belgian,Rugby,59,False,False,False,2,master,B,True,0.6948670881514923
245,female,26,Dutch,Running,73,False,False,False,1,master,B,False,0.07769646922034949
246,male,27,Dutch,Football,53,True,False,False,2,master,B,True,0.760053719342247
247,other,21,Dutch,Swimming,66,False,False,False,0,master,D,True,0.0903143635225784
248,male,26,Dutch,Cricket,56,False,False,False,0,master,D,False,0.013161679599924344
249,other,26,Dutch,Rugby,59,True,False,True,2,bachelor,C,False,0.06492720048624091
250,female,26,Dutch,Tennis,75,False,False,False,2,master,D,True,0.8559238578243207
251,male,21,Dutch,Cricket,74,False,False,True,2,master,B,True,0.43165638020962505
252,male,25,Belgian,Swimming,70,False,False,False,1,master,D,True,0.9209358597222335
253,female,26,Dutch,Swimming,69,False,False,False,2,master,A,True,0.5836284549309426
254,male,26,Dutch,Football,55,False,False,True,2,bachelor,D,False,0.0381939813701564
255,male,28,Dutch,Swimming,62,False,False,False,1,bachelor,A,True,0.38511497400710054
256,male,29,Dutch,Football,64,True,False,True,3,bachelor,A,True,0.5897516897319117
257,male,30,Dutch,Football,51,False,False,False,2,bachelor,B,False,0.41372763674869534
258,female,28,Belgian,Swimming,62,False,False,False,1,master,A,False,0.6430367201107322
259,male,27,Belgian,Football,63,False,False,True,2,bachelor,D,False,0.03346573471944377
260,male,25,Dutch,Swimming,71,True,False,False,2,master,A,True,0.770575086539751
261,female,24,Dutch,Football,68,True,False,False,2,bachelor,C,False,0.07261077866758382
262,male,23,Belgian,Tennis,68,True,False,False,2,bachelor,B,True,0.49235352906824237
263,female,28,Dutch,Golf,54,False,False,False,1,bachelor,B,False,0.049989940119045104
264,female,23,Dutch,Chess,74,False,False,False,2,master,B,False,0.3943382646689256
265,female,27,Dutch,Football,61,False,False,False,1,bachelor,A,False,0.33922857258465383
266,other,25,German,Football,60,False,False,True,2,bachelor,C,False,0.09480123215770135
267,male,26,Belgian,Football,62,True,False,True,3,master,B,True,0.9217824871079329
268,male,26,Dutch,Football,70,False,False,False,1,bachelor,D,True,0.19870267891770693
269,male,27,German,Rugby,65,False,True,False,1,master,C,True,0.5624866382926671
270,female,25,Dutch,Tennis,74,True,False,True,2,master,A,True,0.5284346224746879
271,male,30,Dutch,Rugby,55,True,False,True,2,bachelor,B,True,0.9104640616674085
272,male,24,Dutch,Chess,71,False,False,False,0,master,B,False,0.010403282862724524
273,male,29,Dutch,Rugby,65,False,True,False,2,master,D,True,0.8184105448295472
274,female,28,Dutch,Swimming,68,False,False,True,2,bachelor,C,False,0.17266101340912912
275,male,30,Dutch,Football,63,True,False,True,2,master,C,True,0.740481277350749
276,male,29,Dutch,Swimming,64,True,False,True,2,bachelor,B,True,0.799768401912897
277,female,25,Dutch,Tennis,51,False,False,False,2,bachelor,D,False,0.013282165191150356
278,female,26,Dutch,Swimming,67,False,False,False,1,master,D,True,0.7890985163122748
279,male,31,Dutch,Golf,64,False,False,False,0,master,D,False,0.0025564267487194693
280,male,21,Dutch,Tennis,67,False,False,True,1,master,B,True,0.33725473038003817
281,other,25,Dutch,Chess,74,False,False,False,2,phd,D,True,0.8490767834892111
282,male,30,Dutch,Football,52,True,False,True,2,bachelor,A,False,0.14329331950868213
283,male,26,Dutch,Cricket,59,False,False,False,0,master,C,False,0.06912718729288525
284,female,28,Dutch,Chess,70,False,False,False,2,master,D,True,0.8325698420787261
285,female,21,Dutch,Swimming,53,False,False,False,0,bachelor,A,False,0.01698445451217772
286,male,29,Dutch,Swimming,51,False,False,True,1,bachelor,B,False,0.23710534880769052
287,female,28,Dutch,Swimming,63,True,False,True,2,bachelor,C,False,0.05530164166401401
288,male,23,German,Tennis,60,False,False,False,1,bachelor,A,False,0.12886047251501234
289,female,22,Dutch,Tennis,71,True,False,False,2,bachelor,C,False,0.030425711893653867
290,female,28,Dutch,Chess,71,False,False,False,2,master,A,False,0.6206978049785599
291,male,24,Dutch,Football,55,True,False,True,3,master,B,True,0.9420930038078189
292,female,27,Dutch,Running,69,False,True,False,1,master,A,False,0.40893045363600244
293,male,24,Dutch,Football,61,False,False,False,1,bachelor,C,False,0.08398813200938623
294,female,28,Dutch,Cricket,60,False,True,False,0,master,A,False,0.08150286698478512
295,female,22,German,Football,60,False,False,False,2,bachelor,D,False,0.05055878237842456
296,male,29,Dutch,Rugby,61,True,True,True,2,master,A,True,0.9526227075103166
297,male,28,Dutch,Tennis,61,False,False,True,2,bachelor,C,False,0.15372415612330387
298,female,22,German,Golf,63,True,False,True,2,bachelor,A,False,0.38004472139842455
299,male,24,Dutch,Rugby,58,True,False,True,2,master,A,True,0.9114542786911646
300,female,28,German,Running,69,False,False,False,1,master,B,False,0.08178175273847942
301,male,24,Dutch,Swimming,66,True,False,True,2,bachelor,A,False,0.4383268154085032
302,male,32,Dutch,Rugby,55,False,False,False,0,bachelor,D,False,0.0027247956403269754
303,female,26,Dutch,Cricket,55,False,False,False,0,master,D,False,0.020503688831524768
304,female,28,Dutch,Football,66,False,False,False,1,bachelor,B,False,0.10696929501908317
305,male,28,Dutch,Swimming,57,False,False,False,1,bachelor,D,False,0.01615294642296601
306,female,25,Dutch,Football,67,False,False,False,1,bachelor,C,False,0.06318160606945142
307,male,24,Dutch,Football,62,True,True,True,3,master,B,True,0.9174855658137023
308,female,26,Dutch,Chess,63,False,False,False,1,bachelor,A,True,0.405866315226019
309,female,30,German,Swimming,61,False,True,False,0,master,B,False,0.012888540781843521
310,female,25,Dutch,Running,68,False,False,False,1,master,B,False,0.019317623109849677
311,male,27,Dutch,Football,69,False,False,False,1,master,D,False,0.8928623065314236
312,male,25,Dutch,Football,55,True,False,True,3,master,D,False,0.01781883763875179
313,male,26,Dutch,Tennis,59,False,False,False,2,bachelor,A,False,0.45274058265389283
314,female,25,Dutch,Running,73,False,False,False,2,master,D,True,0.782424646169413
315,male,24,Dutch,Football,65,True,False,True,3,bachelor,A,True,0.5684742290911821
316,female,28,Dutch,Cricket,65,False,False,False,0,master,A,False,0.049225975076572746
317,female,29,Dutch,Golf,56,False,False,False,0,master,C,True,0.2413121789861283
318,male,32,Belgian,Golf,64,False,True,False,1,master,D,False,0.09951445783240145
319,female,21,Belgian,Chess,68,False,False,False,1,bachelor,D,True,0.4525462135162576
320,male,26,Dutch,Running,64,False,False,False,2,bachelor,A,True,0.3413816705895447
321,female,27,Dutch,Rugby,62,False,True,False,0,master,C,True,0.11572048795884146
322,male,26,Dutch,Rugby,63,True,False,True,3,bachelor,A,True,0.48522470452214356
323,female,25,German,Chess,71,False,True,False,1,phd,D,True,0.8214054733370764
324,female,31,Belgian,Golf,61,False,False,False,1,bachelor,A,True,0.37174606621733014
325,male,26,Dutch,Rugby,55,False,False,True,2,bachelor,D,False,0.02315317923528369
326,female,23,Dutch,Tennis,66,False,False,False,1,master,C,True,0.21119060572857842
327,female,26,Dutch,Golf,68,True,True,False,2,master,A,True,0.8079652085295144
328,female,31,Belgian,Golf,56,False,False,False,1,master,C,True,0.6884775155654448
329,male,31,Dutch,Cricket,67,False,True,False,0,phd,A,False,0.11355434453527095
330,female,29,Dutch,Rugby,55,True,True,False,2,master,D,False,0.09145692179065805
331,female,26,Dutch,Rugby,50,False,False,False,2,bachelor,D,False,0.018398589367537112
332,female,23,Dutch,Running,66,False,False,False,1,master,D,True,0.7437645644839783
333,male,30,German,Football,59,False,False,False,2,bachelor,A,True,0.450295851977504
334,male,28,Dutch,Football,65,False,True,False,0,master,A,False,0.1392918137479743
