,gender,age,nationality,sport,university_grade,debateclub_exp,international_exp,ind-entrepeneur_exp,languages,degree,company,decision,probability
2816,male,27,Dutch,Football,51,False,False,False,1,bachelor,C,False,0.04276112954358257
1631,male,25,Dutch,Tennis,66,False,False,False,2,master,B,True,0.5577289452527054
3524,female,26,German,Chess,60,False,False,False,0,bachelor,D,False,0.02532491279881338
2776,male,25,Dutch,Football,59,True,True,True,2,master,C,True,0.4510062215232372
2521,female,23,Dutch,Chess,67,False,False,False,1,bachelor,C,False,0.14017454835184612
8,female,28,Dutch,Football,65,True,False,True,3,bachelor,A,False,0.723303452444984
552,female,28,Belgian,Tennis,74,False,False,True,2,bachelor,A,False,0.5769151331824943
1742,male,23,Dutch,Swimming,58,False,False,False,0,bachelor,B,False,0.0247311354844932
3705,male,28,Dutch,Rugby,66,True,True,True,3,master,D,True,0.8503661292326298
2642,female,24,Dutch,Running,63,False,False,False,1,master,C,False,0.16249893297927628
2775,male,26,Dutch,Rugby,51,True,True,False,2,master,C,True,0.454987699435605
3427,male,23,Dutch,Cricket,75,False,False,True,2,master,D,True,0.6709556148735111
2444,female,25,German,Swimming,63,False,False,False,1,bachelor,C,True,0.09857453610875218
1027,female,22,Dutch,Tennis,63,False,False,False,1,bachelor,B,False,0.09519096511459667
2226,female,31,Dutch,Golf,56,False,False,False,1,bachelor,C,False,0.05679633932474683
3011,male,25,Dutch,Football,50,False,False,False,2,master,D,False,0.2745449520204171
3622,female,22,Dutch,Chess,57,False,False,False,0,bachelor,D,False,0.02081344392979019
219,male,24,German,Swimming,67,False,False,False,1,bachelor,A,False,0.2786384196602782
403,male,27,Dutch,Rugby,69,False,True,False,0,master,A,False,0.39774585207211177
2539,male,23,Dutch,Chess,69,False,False,False,1,bachelor,C,False,0.15709953133642668
1254,female,25,Dutch,Cricket,60,False,False,True,2,bachelor,B,True,0.26022987028246247
1208,female,26,Dutch,Football,63,True,True,False,2,master,B,True,0.6290825998487205
2957,female,24,Dutch,Chess,62,False,False,False,1,bachelor,C,False,0.10446959080655266
3714,female,22,Dutch,Tennis,66,False,False,False,1,bachelor,D,True,0.09177531098995058
3771,female,24,Dutch,Football,57,False,False,False,2,master,D,False,0.3768046199937885
564,female,28,German,Swimming,58,False,True,False,0,master,A,False,0.21159281185912746
3545,female,27,Belgian,Chess,67,False,False,False,1,master,D,True,0.2893006111335919
791,female,22,Dutch,Tennis,72,False,False,False,1,bachelor,A,True,0.306394119511497
807,female,25,Dutch,Chess,59,False,False,False,1,bachelor,A,False,0.20503259576023325
2159,male,27,Dutch,Rugby,65,False,True,False,1,master,C,True,0.4041536513260952
1638,male,27,Dutch,Football,64,True,False,False,2,master,B,True,0.5156620249885616
3890,female,27,Dutch,Swimming,65,False,False,False,0,bachelor,D,True,0.030851978548933772
2485,male,26,Dutch,Swimming,63,True,False,True,3,master,C,True,0.7148858930239405
1360,female,31,Belgian,Golf,60,False,True,False,1,bachelor,B,False,0.13614248118203245
151,male,28,Dutch,Football,48,False,False,False,1,bachelor,A,False,0.0898853625397641
338,female,23,Belgian,Chess,61,False,False,False,1,master,A,True,0.44351801536041613
3231,female,28,Dutch,Chess,69,False,False,False,0,master,D,False,0.11369628365935086
3090,male,24,Dutch,Rugby,56,False,False,True,2,master,D,False,0.35224523652569517
1847,male,26,Dutch,Rugby,63,True,True,False,2,bachelor,B,True,0.4477263804137463
3915,male,27,Dutch,Running,62,False,False,False,1,master,D,False,0.1435646635219349
1065,female,21,Dutch,Swimming,63,False,False,False,1,bachelor,B,False,0.11391567761899576
2784,female,26,Dutch,Swimming,62,False,False,False,0,master,C,False,0.07080733326505935
1978,female,27,Dutch,Running,65,False,False,False,1,bachelor,B,False,0.08798959997170117
302,female,21,Dutch,Chess,62,False,False,False,1,bachelor,A,True,0.23970005556406068
2798,male,24,Dutch,Football,63,True,True,True,2,master,C,False,0.5177768425481832
1520,female,24,Dutch,Swimming,62,False,False,False,1,bachelor,B,False,0.10733185160455229
2588,male,25,German,Football,52,False,False,False,2,master,C,True,0.31897069454299165
323,female,27,German,Tennis,66,False,True,True,2,master,A,True,0.7860957683336801
2195,male,30,Dutch,Football,54,True,True,False,3,master,C,True,0.7412867706317051
656,male,25,Dutch,Golf,66,False,False,False,1,bachelor,A,False,0.24117350688536804
3715,male,26,Dutch,Football,64,True,False,True,3,master,D,False,0.693138615974951
3366,female,25,German,Cricket,69,False,False,False,1,master,D,True,0.3357287497220965
1552,male,31,Dutch,Golf,60,False,True,False,0,master,B,False,0.1050850021763849
892,male,25,Dutch,Tennis,52,False,False,True,2,bachelor,A,False,0.23821950227859834
294,male,30,Dutch,Rugby,51,True,False,True,2,master,A,False,0.4964430789371284
469,female,28,Dutch,Swimming,59,True,True,True,3,master,A,True,0.898278003830905
1135,male,27,Dutch,Football,66,False,False,True,2,bachelor,B,False,0.2790270619072835
3224,female,26,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.012910521166914631
2984,female,22,Dutch,Chess,72,False,False,False,2,master,D,True,0.6736001158715557
167,female,25,Dutch,Golf,61,False,False,False,1,bachelor,A,False,0.18528612996981528
914,female,23,Dutch,Swimming,58,False,False,False,1,bachelor,A,False,0.17456000138805175
774,male,29,Dutch,Rugby,49,False,False,False,2,bachelor,A,False,0.3310892656094404
1784,female,26,Dutch,Chess,67,False,False,False,0,master,B,False,0.1249591669341567
2190,male,31,Dutch,Rugby,66,False,True,False,0,phd,C,False,0.19279085459768858
1950,male,28,Dutch,Tennis,64,False,False,False,1,bachelor,B,False,0.10111441634018326
1780,female,27,German,Chess,74,False,False,True,2,master,B,False,0.6908651560015796
1410,male,26,German,Golf,53,False,True,False,0,bachelor,B,False,0.026471095851447524
621,male,27,Dutch,Tennis,58,False,False,False,1,bachelor,A,False,0.14752662492482166
721,female,23,Dutch,Swimming,67,False,True,False,1,bachelor,A,True,0.39683381741003093
3944,female,26,Dutch,Swimming,63,False,True,False,0,master,D,False,0.11363133745699298
1237,male,25,Dutch,Football,53,True,False,True,3,master,B,True,0.5792406152759629
3314,female,21,Belgian,Golf,72,False,False,False,1,master,D,True,0.3049620153468936
1562,male,25,German,Golf,70,False,False,True,2,bachelor,B,False,0.3279182699301894
2144,male,24,Dutch,Football,58,True,False,True,2,bachelor,C,False,0.14301678763771747
2598,male,27,Dutch,Swimming,54,False,False,True,2,bachelor,C,False,0.13915758108466625
1725,male,29,Dutch,Rugby,61,True,False,True,2,master,B,True,0.4558020783622296
2419,female,25,Belgian,Swimming,67,False,False,False,0,master,C,False,0.0962438611621613
1406,female,25,Belgian,Swimming,62,False,False,False,1,bachelor,B,False,0.10733185160455229
585,male,24,Dutch,Football,54,True,False,True,2,bachelor,A,False,0.2565450025544591
3882,female,24,Belgian,Swimming,68,False,False,False,1,bachelor,D,True,0.12370625061597545
1567,female,21,Dutch,Swimming,69,False,False,False,1,bachelor,B,False,0.16114427897557868
532,female,21,Dutch,Football,60,False,False,True,2,bachelor,A,False,0.3731976484633017
116,male,24,Dutch,Football,59,True,False,True,3,bachelor,A,True,0.6362888096838327
718,female,26,Dutch,Swimming,50,True,False,True,3,bachelor,A,False,0.5122223255519026
3904,female,28,Dutch,Chess,64,False,False,False,0,master,D,False,0.08407631625058039
3923,male,24,Dutch,Rugby,51,True,False,False,2,bachelor,D,False,0.1434705620559352
595,female,28,Dutch,Tennis,68,True,False,True,2,bachelor,A,False,0.441430450801921
3321,male,28,Dutch,Chess,69,False,False,False,0,phd,D,False,0.13289087436094565
3848,female,29,Dutch,Swimming,55,False,False,False,1,bachelor,D,False,0.05583197675091009
1361,male,26,Dutch,Swimming,73,True,False,True,2,master,B,True,0.6134375748760206
3806,male,29,Dutch,Football,66,False,False,False,2,master,D,True,0.524801931042557
919,male,22,German,Swimming,60,False,False,False,2,bachelor,A,False,0.46725718516481074
2983,male,30,Dutch,Swimming,58,False,False,False,0,master,D,False,0.05110561161100492
999,female,27,Dutch,Chess,74,False,False,False,1,master,B,False,0.45286158549430666
1457,female,27,German,Football,64,True,False,False,2,bachelor,B,True,0.2825808608852894
2585,female,22,Dutch,Cricket,63,False,False,False,1,bachelor,C,False,0.11930167259623392
2238,female,22,Dutch,Tennis,71,False,False,False,2,master,C,False,0.5998448117714112
3775,female,28,Dutch,Running,70,False,True,False,1,phd,D,True,0.3681727472296313
1689,male,22,Belgian,Tennis,62,False,False,False,1,bachelor,B,False,0.08957993811955757
3414,male,21,Dutch,Golf,66,False,False,False,2,master,D,True,0.5158005268310812
631,male,27,Dutch,Rugby,59,True,True,True,3,master,A,True,0.912330364292113
93,male,25,Dutch,Running,63,False,False,False,1,master,A,False,0.34399177010200577
107,male,28,Dutch,Tennis,58,True,False,False,2,bachelor,A,False,0.3522001988406666
676,male,30,Dutch,Rugby,67,False,False,False,0,phd,A,False,0.2883531349714565
1982,female,31,Belgian,Cricket,56,False,False,False,0,master,C,False,0.05942010586629336
68,female,24,Dutch,Swimming,57,False,False,False,1,bachelor,A,False,0.16512436201513797
1505,female,24,Dutch,Running,56,False,False,False,1,bachelor,B,False,0.05017050151596829
1714,male,22,Dutch,Tennis,70,False,False,True,2,master,B,True,0.5509125444283239
367,male,25,Dutch,Swimming,56,True,False,True,3,bachelor,A,True,0.6107614438930901
743,female,22,Dutch,Swimming,71,True,False,True,2,master,A,True,0.7613868954736218
492,female,27,Dutch,Cricket,56,False,False,False,1,bachelor,A,True,0.18642408705359548
629,female,22,Dutch,Cricket,65,False,False,False,1,master,A,False,0.5308038066134038
2445,female,30,Dutch,Football,55,False,True,False,1,master,C,True,0.21185740022639535
411,female,29,Dutch,Rugby,63,False,False,False,2,bachelor,A,True,0.5581948273348016
263,male,30,Dutch,Rugby,54,True,False,True,3,master,A,False,0.813846018605382
3153,male,21,Dutch,Swimming,56,False,False,False,1,bachelor,D,False,0.05946720445581156
3605,female,22,Dutch,Running,71,False,False,False,1,master,D,True,0.23441076859914126
669,female,21,Dutch,Football,59,False,False,False,2,bachelor,A,False,0.427973538948179
16,male,28,Dutch,Cricket,63,False,True,False,1,phd,A,False,0.6681750550107393
1833,female,22,Dutch,Running,63,False,False,False,1,master,B,False,0.1857387218179426
3229,female,27,Dutch,Cricket,68,False,False,False,1,bachelor,D,True,0.1488452262564873
3753,female,22,Dutch,Football,61,True,False,False,2,bachelor,D,False,0.20203559419175776
2094,male,22,Belgian,Tennis,73,True,False,True,2,master,C,False,0.5248517800882411
25,male,24,Dutch,Football,68,False,False,False,2,master,A,False,0.7869541707497008
3077,female,22,Dutch,Tennis,61,False,False,False,2,bachelor,D,False,0.20780454048519328
2067,female,29,Dutch,Swimming,62,False,False,False,2,bachelor,C,False,0.27061929708910243
789,male,28,Dutch,Swimming,67,False,False,False,2,bachelor,A,True,0.5835568371124445
3350,female,30,Dutch,Football,60,False,True,False,1,master,D,False,0.25761671231011724
2453,female,27,Dutch,Football,66,False,True,False,1,master,C,True,0.3595146145203077
1761,male,30,Dutch,Swimming,58,True,True,False,2,master,B,False,0.5709267087659844
3388,female,28,Dutch,Running,58,False,False,False,0,bachelor,D,False,0.012910521166914631
1906,male,28,German,Rugby,57,False,False,False,2,bachelor,B,True,0.2689098334877165
2360,female,29,Dutch,Cricket,65,False,False,False,1,master,C,True,0.29508286729313155
2866,male,25,German,Football,58,True,False,True,2,master,C,False,0.3108620534906807
2565,male,30,German,Rugby,59,True,False,True,3,master,C,True,0.6933186943889732
3504,male,22,Dutch,Golf,68,False,False,False,1,bachelor,D,False,0.11047614591059554
888,male,22,Dutch,Cricket,68,False,False,False,2,bachelor,A,False,0.6498619124959434
3204,female,25,Dutch,Football,71,False,False,True,2,bachelor,D,True,0.2982320806404435
3522,male,23,Dutch,Running,65,False,False,False,2,bachelor,D,True,0.21569502555488776
1866,female,26,German,Cricket,67,True,False,False,2,bachelor,B,False,0.39537964324514646
3456,female,26,Belgian,Golf,58,False,False,False,0,bachelor,D,False,0.01722764002637387
1553,male,25,Dutch,Rugby,50,True,False,False,2,bachelor,B,True,0.166231063046164
1145,male,29,Dutch,Rugby,55,False,True,False,1,bachelor,B,False,0.13123314182994478
3403,female,28,Dutch,Chess,74,False,True,False,0,phd,D,False,0.2672917240950039
3021,male,26,Dutch,Rugby,45,False,False,False,1,bachelor,D,False,0.03445211926831736
3868,male,27,Dutch,Football,62,True,False,True,2,bachelor,D,False,0.16769957713722053
3055,male,26,Dutch,Swimming,66,False,False,False,1,bachelor,D,True,0.10990975651413157
798,male,24,Dutch,Swimming,56,False,False,False,0,bachelor,A,False,0.04851563528358377
716,female,22,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.20134104449549228
2274,female,27,Dutch,Running,65,True,False,True,2,bachelor,C,False,0.16099718057752044
504,male,26,Dutch,Rugby,63,True,True,True,2,master,A,True,0.7894398800498813
2479,female,21,Dutch,Running,62,False,False,False,2,bachelor,C,False,0.19585049500333845
2329,female,26,Dutch,Running,64,False,False,False,0,bachelor,C,False,0.020718405148573114
3907,male,27,Dutch,Football,72,False,False,False,1,master,D,True,0.31265989732314936
1790,female,28,Belgian,Swimming,68,False,False,False,1,bachelor,B,False,0.1523000113076677
349,male,27,Belgian,Swimming,61,True,False,True,3,master,A,True,0.8556421928946383
2532,female,25,Dutch,Golf,70,True,False,True,2,bachelor,C,False,0.26438658162177114
601,male,24,Dutch,Football,62,False,False,False,1,bachelor,A,False,0.20134104449549228
1297,male,21,Belgian,Football,76,True,False,False,2,phd,B,True,0.7395808241763617
249,female,32,Dutch,Cricket,56,False,False,False,1,bachelor,A,False,0.18642408705359548
886,female,23,Dutch,Chess,74,False,False,False,1,phd,A,False,0.694482919056207
3681,male,27,Dutch,Football,64,True,False,False,2,master,D,False,0.4555058838640418
3937,female,26,Dutch,Cricket,66,False,True,False,1,phd,D,True,0.45691916208571337
2686,male,31,Dutch,Golf,53,False,False,False,0,bachelor,C,False,0.013397021877636186
526,other,28,German,Running,61,False,False,False,0,master,A,False,0.11224172514842719
2878,female,24,Dutch,Tennis,63,False,False,False,1,bachelor,C,False,0.0821377469692001
1432,female,26,Dutch,Running,70,False,False,False,1,master,B,False,0.2670993426944763
1171,female,30,Dutch,Swimming,55,True,False,False,2,master,B,True,0.3899018515648453
591,female,29,Dutch,Rugby,60,False,True,False,0,master,A,False,0.26555584957463146
1671,male,26,Dutch,Swimming,50,True,False,True,3,master,B,True,0.5525251003881044
534,male,26,Dutch,Rugby,58,True,True,True,2,bachelor,A,True,0.4981273087480083
1670,female,30,German,Football,65,False,False,False,0,bachelor,B,False,0.035635449946871005
1058,male,26,Dutch,Rugby,64,False,False,True,2,master,B,True,0.5417573144023471
2169,female,27,Dutch,Running,65,False,False,False,1,master,C,False,0.18155026329205481
903,male,24,Dutch,Football,66,False,False,False,1,master,A,False,0.4710757357215472
2457,female,26,Dutch,Swimming,55,False,False,False,2,bachelor,C,False,0.1884621828358669
288,male,27,Dutch,Golf,75,True,False,False,2,master,A,True,0.8313578664866107
1294,female,27,Dutch,Rugby,56,False,True,False,0,master,B,False,0.1074154862752602
1039,male,22,Dutch,Swimming,70,False,True,False,0,phd,B,False,0.2374676970833384
1936,male,30,Dutch,Football,57,False,False,True,2,bachelor,B,True,0.17483866076081084
1735,female,24,Dutch,Chess,76,False,False,False,1,master,B,False,0.48619260611816023
1493,female,28,Dutch,Football,70,False,False,False,1,bachelor,B,False,0.1577810269140663
1367,male,31,German,Golf,57,False,True,False,0,phd,B,False,0.10294943988433757
2690,male,21,Dutch,Football,58,False,False,False,1,bachelor,C,False,0.06661595439416769
1811,male,28,Belgian,Rugby,59,False,False,False,2,master,B,True,0.5319750790227561
1166,female,26,Dutch,Running,73,False,False,False,1,master,B,False,0.308192743519703
1184,male,27,Dutch,Football,53,True,False,False,2,master,B,True,0.3376854948605692
3793,other,21,Dutch,Swimming,66,False,False,False,0,master,D,True,0.08425295440298201
3553,male,26,Dutch,Cricket,56,False,False,False,0,master,D,False,0.05513953570916945
2312,other,26,Dutch,Rugby,59,True,False,True,2,bachelor,C,False,0.18735321521172227
3827,female,26,Dutch,Tennis,75,False,False,False,2,master,D,True,0.6441117660579392
1463,male,21,Dutch,Cricket,74,False,False,True,2,master,B,True,0.7082069651267086
3031,male,25,Belgian,Swimming,70,False,False,False,1,master,D,True,0.3037390043152252
385,female,26,Dutch,Swimming,69,False,False,False,2,master,A,True,0.8123918978441828
3051,male,26,Dutch,Football,55,False,False,True,2,bachelor,D,False,0.1271158366515918
687,male,28,Dutch,Swimming,62,False,False,False,1,bachelor,A,True,0.21654678657883975
930,male,29,Dutch,Football,64,True,False,True,3,bachelor,A,True,0.7097090919997844
1386,male,30,Dutch,Football,51,False,False,False,2,bachelor,B,False,0.1600312918287452
359,female,28,Belgian,Swimming,62,False,False,False,1,master,A,False,0.4276267410597395
3480,male,27,Belgian,Football,63,False,False,True,2,bachelor,D,False,0.19921347210306925
925,male,25,Dutch,Swimming,71,True,False,False,2,master,A,True,0.8108638824410149
1985,female,24,Dutch,Football,68,True,False,False,2,bachelor,C,False,0.30454171817133757
1694,male,23,Belgian,Tennis,68,True,False,False,2,bachelor,B,True,0.31595836317718323
1262,female,28,Dutch,Golf,54,False,False,False,1,bachelor,B,False,0.05831171762967151
1941,female,23,Dutch,Chess,74,False,False,False,2,master,B,False,0.7501668092044723
10,female,27,Dutch,Football,61,False,False,False,1,bachelor,A,False,0.19079238959236575
2203,other,25,German,Football,60,False,False,True,2,bachelor,C,False,0.1805362469357776
1952,male,26,Belgian,Football,62,True,False,True,3,master,B,True,0.7154655908188703
3340,male,26,Dutch,Football,70,False,False,False,1,bachelor,D,True,0.12831398889374523
2262,male,27,German,Rugby,65,False,True,False,1,master,C,True,0.4041536513260952
772,female,25,Dutch,Tennis,74,True,False,True,2,master,A,True,0.7614454328125471
1472,male,30,Dutch,Rugby,55,True,False,True,2,bachelor,B,True,0.17175592965277042
1668,male,24,Dutch,Chess,71,False,False,False,0,master,B,False,0.15728886681430657
3528,male,29,Dutch,Rugby,65,False,True,False,2,master,D,True,0.6944747525422548
2856,female,28,Dutch,Swimming,68,False,False,True,2,bachelor,C,False,0.29210078245968957
2704,male,30,Dutch,Football,63,True,False,True,2,master,C,True,0.38665066353219774
1131,male,29,Dutch,Swimming,64,True,False,True,2,bachelor,B,True,0.24323928155693553
3507,female,25,Dutch,Tennis,51,False,False,False,2,bachelor,D,False,0.11841056051883268
3018,female,26,Dutch,Swimming,67,False,False,False,1,master,D,True,0.26301367958787897
3653,male,31,Dutch,Golf,64,False,False,False,0,master,D,False,0.06611958808109336
1918,male,21,Dutch,Tennis,67,False,False,True,1,master,B,True,0.21668902909589047
3633,other,25,Dutch,Chess,74,False,False,False,2,phd,D,True,0.7381311024084243
836,male,30,Dutch,Football,52,True,False,True,2,bachelor,A,False,0.23185331489761296
2494,male,26,Dutch,Cricket,59,False,False,False,0,master,C,False,0.0716872059652064
3010,female,28,Dutch,Chess,70,False,False,False,2,master,D,True,0.6435123684637197
752,female,21,Dutch,Swimming,53,False,False,False,0,bachelor,A,False,0.04004261510458338
1598,male,29,Dutch,Swimming,51,False,False,True,1,bachelor,B,False,0.04109448394655191
2452,female,28,Dutch,Swimming,63,True,False,True,2,bachelor,C,False,0.20363181969054803
553,male,23,German,Tennis,60,False,False,False,1,bachelor,A,False,0.1651687892897319
2241,female,22,Dutch,Tennis,71,True,False,False,2,bachelor,C,False,0.32444651766404736
97,female,28,Dutch,Chess,71,False,False,False,2,master,A,False,0.8495504311650726
1614,male,24,Dutch,Football,55,True,False,True,3,master,B,True,0.6114778354766461
259,female,27,Dutch,Running,69,False,True,False,1,master,A,False,0.5716557531992851
2956,male,24,Dutch,Football,61,False,False,False,1,bachelor,C,False,0.08024188072439904
937,female,28,Dutch,Cricket,60,False,True,False,0,master,A,False,0.2754040870676108
3558,female,22,German,Football,60,False,False,False,2,bachelor,D,False,0.2147226312925665
423,male,29,Dutch,Rugby,61,True,True,True,2,master,A,True,0.7663260204198912
2437,male,28,Dutch,Tennis,61,False,False,True,2,bachelor,C,False,0.17447487696063363
105,female,22,German,Golf,63,True,False,True,2,bachelor,A,False,0.3780936264723504
551,male,24,Dutch,Rugby,58,True,False,True,2,master,A,True,0.6116665495604102
1384,female,28,German,Running,69,False,False,False,1,master,B,False,0.2542020422188508
205,male,24,Dutch,Swimming,66,True,False,True,2,bachelor,A,False,0.4579135544877795
3027,male,32,Dutch,Rugby,55,False,False,False,0,bachelor,D,False,0.018846822157068593
3561,female,26,Dutch,Cricket,55,False,False,False,0,master,D,False,0.05175430091997887
1053,female,28,Dutch,Football,66,False,False,False,1,bachelor,B,False,0.1253652157646396
3757,male,28,Dutch,Swimming,57,False,False,False,1,bachelor,D,False,0.06332324805441819
2182,female,25,Dutch,Football,67,False,False,False,1,bachelor,C,False,0.11532662939671423
1006,male,24,Dutch,Football,62,True,True,True,3,master,B,True,0.810709929238232
5,female,26,Dutch,Chess,63,False,False,False,1,bachelor,A,True,0.2521103006389314
1630,female,30,German,Swimming,61,False,True,False,0,master,B,False,0.12488869364931164
1266,female,25,Dutch,Running,68,False,False,False,1,master,B,False,0.24172210969306693
3955,male,27,Dutch,Football,69,False,False,False,1,master,D,False,0.27120436381443386
3432,male,25,Dutch,Football,55,True,False,True,3,master,D,False,0.5529040823114325
957,male,26,Dutch,Tennis,59,False,False,False,2,bachelor,A,False,0.401653544381416
3800,female,25,Dutch,Running,73,False,False,False,2,master,D,True,0.5594470663070755
213,male,24,Dutch,Football,65,True,False,True,3,bachelor,A,True,0.723303452444984
427,female,28,Dutch,Cricket,65,False,False,False,0,master,A,False,0.2377153757157253
2050,female,29,Dutch,Golf,56,False,False,False,0,master,C,True,0.0429399432479408
3860,male,32,Belgian,Golf,64,False,True,False,1,master,D,False,0.30434000240995407
3530,female,21,Belgian,Chess,68,False,False,False,1,bachelor,D,True,0.13869021188825068
290,male,26,Dutch,Running,64,False,False,False,2,bachelor,A,True,0.4293836092246306
2131,female,27,Dutch,Rugby,62,False,True,False,0,master,C,True,0.13266333404689257
247,male,26,Dutch,Rugby,63,True,False,True,3,bachelor,A,True,0.7471095395669534
3501,female,25,German,Chess,71,False,True,False,1,phd,D,True,0.5198403143806195
31,female,31,Belgian,Golf,61,False,False,False,1,bachelor,A,True,0.18528612996981528
3250,male,26,Dutch,Rugby,55,False,False,True,2,bachelor,D,False,0.15835959574295325
2331,female,23,Dutch,Tennis,66,False,False,False,1,master,C,True,0.2282043963861593
366,female,26,Dutch,Golf,68,True,True,False,2,master,A,True,0.840141463097643
2486,female,31,Belgian,Golf,56,False,False,False,1,master,C,True,0.13998118420312283
