,gender,GPA,degree,decision,probability
49,female,2.0027258960112735,master,True,0.5306724841414222
50,male,0.5718396344989626,bachelor,False,0.28773168042474745
51,male,0.09487754732819226,bachelor,False,0.23334185338696548
52,other,1.2077890840599896,master,True,0.10546988449206528
53,female,1.048801721669733,master,False,0.4687993557300146
54,female,0.25386490971844905,master,True,0.19374475777608868
55,male,-1.3360087141841188,master,False,0.40586757051693206
56,male,-0.7000592646230916,bachelor,False,0.22642407421576438
57,male,-0.38208453984257806,master,False,0.4198691945105965
58,male,0.7308269968892194,master,True,0.5691877603778163
59,female,-0.38208453984257806,bachelor,False,0.0965132742927953
60,male,0.8898143592794762,phd,True,0.356102408244171
61,male,-0.5410719022328349,master,True,0.4429336332038145
62,male,0.8898143592794762,bachelor,False,0.27786651459200284
63,male,-1.6539834389646322,master,True,0.33224991257627373
64,female,0.4128522721087058,master,False,0.36624799216775167
65,male,-0.5410719022328349,bachelor,False,0.22063439635620058
66,male,-1.3360087141841188,bachelor,True,0.26154262917815635
67,female,-0.06410981506206452,bachelor,False,0.1923138103671935
68,male,-1.812970801354889,bachelor,True,0.19475099750016195
69,male,-0.2230971774523213,bachelor,False,0.28143249364595135
70,female,0.8898143592794762,master,False,0.3230107742173239
71,female,0.5718396344989626,bachelor,False,0.330535747713483
72,male,-0.8590466270133484,bachelor,False,0.2241242265215332
73,male,1.3667764464502465,master,True,0.5621900990462102
74,male,-1.3360087141841188,bachelor,True,0.26154262917815635
75,male,-0.2230971774523213,bachelor,False,0.28143249364595135
76,male,0.7308269968892194,bachelor,True,0.35946016580435164
77,male,1.3667764464502465,bachelor,False,0.267322099487667
78,female,0.25386490971844905,phd,False,0.27872808639620433
79,male,0.7308269968892194,phd,False,0.37099650860825545
80,female,-0.2230971774523213,master,False,0.37764124421825557
81,male,-1.812970801354889,bachelor,False,0.19475099750016195
82,other,0.5718396344989626,bachelor,False,0.4201194639435271
83,female,2.479687983182044,phd,False,0.8474645460723454
84,female,-1.4949960765743755,bachelor,False,0.11099565174481812
85,female,-0.8590466270133484,bachelor,False,0.07699709643490328
86,female,-0.5410719022328349,bachelor,False,0.11505152913916379
87,male,-1.4949960765743755,bachelor,False,0.13841170406967618
88,female,-0.8590466270133484,bachelor,False,0.07699709643490328
89,male,1.048801721669733,bachelor,False,0.17999470782227175
90,female,-0.38208453984257806,bachelor,False,0.0965132742927953
91,male,0.7308269968892194,master,True,0.5691877603778163
92,male,0.5718396344989626,bachelor,False,0.28773168042474745
93,male,0.7308269968892194,master,True,0.5691877603778163
94,female,1.3667764464502465,master,False,0.4517333106152418
95,female,0.25386490971844905,master,False,0.19374475777608868
96,female,1.048801721669733,bachelor,False,0.23117656661502176
97,male,1.1282954028648613,master,True,0.5930925454936522
98,female,-0.2230971774523213,bachelor,False,0.14709733271437606
99,female,-0.5410719022328349,bachelor,False,0.11505152913916379
100,female,-0.8590466270133484,bachelor,False,0.07699709643490328
101,female,0.7308269968892194,master,False,0.3359214457522197
102,female,0.25386490971844905,bachelor,True,0.15526489588383577
103,male,0.8898143592794762,phd,True,0.356102408244171
104,female,-1.812970801354889,master,False,0.36571643366505424
105,male,1.3667764464502465,master,True,0.5621900990462102
106,male,-1.4949960765743755,bachelor,False,0.13841170406967618
107,male,2.6164171148376645,master,True,0.9737333836733625
108,female,0.4128522721087058,master,False,0.36624799216775167
109,female,0.8898143592794762,master,False,0.3230107742173239
110,female,0.25386490971844905,bachelor,True,0.15526489588383577
111,female,0.8898143592794762,master,True,0.3230107742173239
112,male,-1.0180339894036052,bachelor,False,0.2241242265215332
113,male,0.8898143592794762,master,False,0.5855017625350649
114,female,-1.0180339894036052,master,False,0.3586298253079389
115,female,1.048801721669733,master,False,0.4687993557300146
116,male,-1.3360087141841188,bachelor,False,0.26154262917815635
117,female,-1.812970801354889,bachelor,False,0.15353636435650822
118,male,-0.8590466270133484,master,False,0.4543165461740072
119,female,0.4128522721087058,bachelor,False,0.3823398109919533
120,male,0.8898143592794762,master,True,0.5855017625350649
121,male,0.5718396344989626,master,False,0.6714922005040156
122,male,-1.177021351793862,master,False,0.42474670079954285
123,male,-0.5410719022328349,bachelor,False,0.22063439635620058
124,male,0.25386490971844905,bachelor,True,0.2192791743399087
125,male,-0.7000592646230916,bachelor,True,0.22642407421576438
126,female,-0.06410981506206452,bachelor,True,0.1923138103671935
127,male,-0.2230971774523213,master,True,0.5257362491527905
128,female,1.048801721669733,phd,False,0.36163325869365565
129,other,1.8437385336210168,bachelor,False,0.08861967009025831
130,female,-1.4949960765743755,master,False,0.4549832916882001
131,female,-0.2230971774523213,bachelor,True,0.14709733271437606
132,male,-0.2230971774523213,master,True,0.5257362491527905
133,female,0.25386490971844905,bachelor,True,0.15526489588383577
134,other,-1.3360087141841188,master,False,0.23733368846837516
135,male,0.5718396344989626,bachelor,False,0.28773168042474745
136,male,0.4128522721087058,bachelor,False,0.40578467081891895
137,female,0.09487754732819226,bachelor,False,0.12173753083918766
138,male,-0.7000592646230916,bachelor,False,0.22642407421576438
139,female,0.8898143592794762,phd,True,0.3779554447716826
140,male,-1.9719581637451458,bachelor,False,0.13720235571762615
141,female,2.0027258960112735,master,True,0.5306724841414222
142,female,-0.5410719022328349,bachelor,False,0.11505152913916379
143,female,1.8437385336210168,master,False,0.4181474324443352
144,male,1.68475117123076,bachelor,False,0.10173330199558868
145,female,-0.7000592646230916,bachelor,False,0.078815540347316
146,male,0.5718396344989626,phd,False,0.3882575616894498
147,female,0.8898143592794762,master,False,0.3230107742173239
148,male,-0.8590466270133484,phd,False,0.4420906751541273
149,female,0.09487754732819226,bachelor,False,0.12173753083918766
150,male,-0.5410719022328349,bachelor,False,0.22063439635620058
151,male,-0.7000592646230916,phd,False,0.5147386022494923
152,female,0.5718396344989626,bachelor,False,0.330535747713483
153,male,-0.5410719022328349,master,False,0.4429336332038145
154,male,-0.7000592646230916,master,False,0.44634670310920127
155,male,0.8898143592794762,master,True,0.5855017625350649
156,male,0.5718396344989626,master,True,0.6714922005040156
157,female,0.5718396344989626,master,False,0.3848410413966722
158,female,0.7308269968892194,master,True,0.3359214457522197
159,male,0.5718396344989626,master,False,0.6714922005040156
160,male,1.048801721669733,bachelor,False,0.17999470782227175
161,male,0.09487754732819226,master,True,0.4408613013637704
162,female,0.09487754732819226,master,False,0.31279814970322456
163,male,-0.2230971774523213,master,False,0.5257362491527905
164,male,-0.7000592646230916,bachelor,True,0.22642407421576438
165,female,1.5257638088405032,master,True,0.5268633786915068
166,male,-0.38208453984257806,bachelor,False,0.22713497611769862
167,female,1.2077890840599896,phd,False,0.37389633465175093
168,male,-0.2230971774523213,master,False,0.5257362491527905
169,female,0.4128522721087058,bachelor,True,0.3823398109919533
170,male,0.25386490971844905,master,False,0.37124458110226705
171,male,-0.7000592646230916,bachelor,False,0.22642407421576438
172,female,1.2077890840599896,bachelor,False,0.2875529188329439
173,female,0.4128522721087058,bachelor,False,0.3823398109919533
174,female,1.5257638088405032,master,True,0.5268633786915068
175,female,-0.2230971774523213,bachelor,False,0.14709733271437606
176,female,0.8898143592794762,master,True,0.3230107742173239
177,male,-1.6539834389646322,bachelor,False,0.24298573543403182
178,female,-0.7000592646230916,bachelor,False,0.078815540347316
179,male,-0.5410719022328349,master,True,0.4429336332038145
180,male,-0.5410719022328349,bachelor,False,0.22063439635620058
181,female,-0.8590466270133484,bachelor,False,0.07699709643490328
182,female,-0.7000592646230916,bachelor,False,0.078815540347316
183,female,-0.06410981506206452,bachelor,False,0.1923138103671935
184,female,0.4128522721087058,master,False,0.36624799216775167
185,female,0.5718396344989626,phd,False,0.40466625600813777
186,female,0.8898143592794762,bachelor,False,0.3097751602497562
187,male,-1.3360087141841188,master,True,0.40586757051693206
188,male,1.5257638088405032,bachelor,False,0.1559785289223968
189,male,-1.0180339894036052,master,False,0.4250176531158955
190,female,-0.5410719022328349,bachelor,True,0.11505152913916379
191,female,1.2077890840599896,master,False,0.449994673640437
192,male,0.8898143592794762,master,True,0.5855017625350649
193,male,0.7308269968892194,phd,False,0.37099650860825545
194,female,0.5718396344989626,bachelor,False,0.330535747713483
195,male,1.8437385336210168,master,True,0.6285597441634282
196,male,0.8898143592794762,master,True,0.5855017625350649
197,female,0.25386490971844905,bachelor,False,0.15526489588383577
198,female,-0.8590466270133484,bachelor,False,0.07699709643490328
199,male,-1.0180339894036052,bachelor,True,0.2241242265215332
200,male,0.09487754732819226,master,False,0.4408613013637704
201,female,-0.8590466270133484,phd,False,0.6088022294114108
202,female,1.048801721669733,master,False,0.4687993557300146
203,male,-1.812970801354889,bachelor,False,0.19475099750016195
204,male,0.09487754732819226,master,True,0.4408613013637704
205,male,0.25386490971844905,master,False,0.37124458110226705
206,male,-0.38208453984257806,bachelor,False,0.22713497611769862
207,male,-0.7000592646230916,master,True,0.44634670310920127
208,male,-0.39798327608160394,master,False,0.4198691945105965
209,female,-0.2230971774523213,bachelor,False,0.14709733271437606
210,male,-0.7000592646230916,bachelor,False,0.22642407421576438
211,female,0.09487754732819226,master,False,0.31279814970322456
212,female,0.8898143592794762,bachelor,False,0.3097751602497562
213,male,-0.8590466270133484,bachelor,False,0.2241242265215332
214,female,0.8898143592794762,master,True,0.3230107742173239
215,male,-0.8590466270133484,bachelor,True,0.2241242265215332
216,female,-0.2230971774523213,bachelor,False,0.14709733271437606
217,female,-0.2230971774523213,bachelor,False,0.14709733271437606
218,male,0.09487754732819226,bachelor,False,0.23334185338696548
219,female,0.7308269968892194,master,True,0.3359214457522197
220,male,1.3667764464502465,master,False,0.5621900990462102
221,female,-0.7000592646230916,bachelor,False,0.078815540347316
222,other,1.048801721669733,bachelor,False,0.09627543457176817
223,female,0.09487754732819226,master,False,0.31279814970322456
224,female,1.68475117123076,master,True,0.5141046035645828
225,female,1.048801721669733,master,False,0.4687993557300146
226,male,0.7308269968892194,master,True,0.5691877603778163
227,female,0.09487754732819226,bachelor,False,0.12173753083918766
228,male,0.25386490971844905,bachelor,False,0.2192791743399087
229,male,-0.5410719022328349,master,True,0.4429336332038145
230,female,0.7308269968892194,phd,False,0.5484660636841608
231,male,-1.6539834389646322,master,False,0.33224991257627373
232,female,-1.0180339894036052,bachelor,False,0.07699709643490328
233,male,0.25386490971844905,bachelor,True,0.2192791743399087
234,male,1.048801721669733,master,True,0.5930925454936522
235,female,0.4128522721087058,bachelor,True,0.3823398109919533
236,female,-0.06410981506206452,bachelor,False,0.1923138103671935
237,female,-1.0180339894036052,master,False,0.3586298253079389
238,male,-1.4949960765743755,master,True,0.4111249358693802
239,male,-0.38208453984257806,bachelor,True,0.22713497611769862
240,male,-1.6539834389646322,bachelor,False,0.24298573543403182
241,female,0.25386490971844905,master,False,0.19374475777608868
242,male,0.7308269968892194,bachelor,False,0.35946016580435164
243,male,-1.3360087141841188,master,False,0.40586757051693206
244,male,0.4128522721087058,master,True,0.5598268386792636
245,female,0.7308269968892194,master,True,0.3359214457522197
246,female,2.956650070352814,master,True,0.9392642563336724
247,male,1.3667764464502465,bachelor,False,0.267322099487667
248,male,-0.2230971774523213,bachelor,True,0.28143249364595135
249,male,-1.3360087141841188,bachelor,False,0.26154262917815635
250,female,0.5718396344989626,master,True,0.3848410413966722
251,male,-1.0180339894036052,master,False,0.4250176531158955
252,male,-0.8590466270133484,bachelor,False,0.2241242265215332
253,male,-0.2230971774523213,bachelor,True,0.28143249364595135
254,female,-0.7000592646230916,master,False,0.2600957479893031
255,male,-0.2230971774523213,bachelor,False,0.28143249364595135
256,female,-0.38208453984257806,bachelor,True,0.0965132742927953
257,male,1.3667764464502465,bachelor,True,0.267322099487667
258,male,-0.06410981506206452,master,True,0.5213339807220129
259,male,0.09487754732819226,bachelor,True,0.23334185338696548
260,male,-1.6539834389646322,bachelor,True,0.24298573543403182
261,male,0.25386490971844905,master,True,0.37124458110226705
262,female,-0.06410981506206452,bachelor,False,0.1923138103671935
263,male,0.8898143592794762,master,True,0.5855017625350649
264,male,-1.6539834389646322,bachelor,True,0.24298573543403182
265,female,0.09487754732819226,bachelor,True,0.12173753083918766
266,other,0.7308269968892194,phd,True,0.15986533983619344
267,female,0.09487754732819226,bachelor,False,0.12173753083918766
268,female,0.7308269968892194,bachelor,False,0.3549793737723281
269,female,0.25386490971844905,master,False,0.19374475777608868
270,female,0.4128522721087058,bachelor,False,0.3823398109919533
271,male,1.2077890840599896,bachelor,False,0.18280628553216594
272,female,-0.7000592646230916,master,False,0.2600957479893031
273,male,-0.2230971774523213,bachelor,False,0.28143249364595135
274,male,0.29679149756381773,master,True,0.7213539248342631
275,female,0.5718396344989626,bachelor,False,0.330535747713483
276,male,-1.0180339894036052,master,True,0.4250176531158955
277,male,-0.7000592646230916,master,False,0.44634670310920127
278,female,-1.0180339894036052,bachelor,False,0.07699709643490328
279,female,-1.812970801354889,bachelor,False,0.15353636435650822
280,male,1.2077890840599896,master,False,0.5999821645264202
281,female,1.048801721669733,master,True,0.4687993557300146
282,male,0.09487754732819226,master,False,0.4408613013637704
283,male,-1.177021351793862,bachelor,True,0.24181757710812538
284,male,-1.812970801354889,bachelor,False,0.19475099750016195
285,female,-1.0180339894036052,master,False,0.3586298253079389
286,male,-0.2230971774523213,master,True,0.5257362491527905
287,female,0.25386490971844905,phd,True,0.27872808639620433
288,male,-0.2230971774523213,bachelor,False,0.28143249364595135
289,male,0.4128522721087058,master,True,0.5598268386792636
290,male,-1.177021351793862,master,True,0.42474670079954285
291,male,0.287252255820402,master,False,0.7076548105718763
292,female,0.09487754732819226,bachelor,True,0.12173753083918766
293,female,0.4128522721087058,master,True,0.36624799216775167
294,male,-0.38208453984257806,bachelor,True,0.22713497611769862
295,female,0.5718396344989626,master,False,0.3848410413966722
296,male,-1.4949960765743755,master,True,0.4111249358693802
297,male,-0.38208453984257806,phd,False,0.4218590670912499
298,female,-1.0180339894036052,master,True,0.3586298253079389
299,female,0.5718396344989626,bachelor,False,0.330535747713483
300,female,-0.7000592646230916,bachelor,False,0.078815540347316
301,male,-1.812970801354889,bachelor,True,0.19475099750016195
302,male,-0.8590466270133484,master,True,0.4543165461740072
303,male,0.7308269968892194,bachelor,False,0.35946016580435164
304,female,1.8437385336210168,phd,False,0.5543290021791073
305,female,1.3667764464502465,master,False,0.4517333106152418
306,female,1.048801721669733,master,False,0.4687993557300146
307,male,-1.3360087141841188,master,False,0.40586757051693206
308,male,1.2077890840599896,phd,True,0.4895242860672931
309,female,-0.8590466270133484,bachelor,False,0.07699709643490328
310,male,0.5718396344989626,master,True,0.6714922005040156
311,male,1.3667764464502465,bachelor,False,0.267322099487667
312,female,-0.38208453984257806,master,False,0.3808628901216562
313,male,-0.5410719022328349,phd,True,0.3974854488444436
314,male,-0.7000592646230916,master,False,0.44634670310920127
315,female,1.2077890840599896,phd,False,0.37389633465175093
316,female,0.7308269968892194,bachelor,True,0.3549793737723281
317,male,-1.177021351793862,master,True,0.42474670079954285
318,female,1.68475117123076,master,True,0.5141046035645828
319,female,0.25386490971844905,master,False,0.19374475777608868
320,female,-0.06410981506206452,master,False,0.2842384721255174
321,other,0.09487754732819226,bachelor,False,0.356649398790737
322,male,-0.38208453984257806,master,True,0.4198691945105965
323,male,-1.0180339894036052,bachelor,False,0.2241242265215332
324,male,-0.5410719022328349,master,False,0.4429336332038145
325,female,-0.2230971774523213,bachelor,False,0.14709733271437606
326,female,-1.177021351793862,master,True,0.4617731899748882
327,male,-0.5410719022328349,master,True,0.4429336332038145
328,male,-1.0180339894036052,bachelor,False,0.2241242265215332
329,female,0.7308269968892194,phd,True,0.5484660636841608
330,male,-0.8590466270133484,bachelor,False,0.2241242265215332
331,female,1.5257638088405032,master,True,0.5268633786915068
332,female,-0.2230971774523213,master,False,0.37764124421825557
333,male,-1.4949960765743755,bachelor,False,0.13841170406967618
334,male,0.5718396344989626,master,True,0.6714922005040156
335,male,-0.06410981506206452,bachelor,False,0.23772324675804493
336,female,-0.06410981506206452,bachelor,False,0.1923138103671935
337,male,0.4128522721087058,bachelor,False,0.40578467081891895
338,male,-1.6539834389646322,bachelor,False,0.24298573543403182
339,female,-0.06410981506206452,bachelor,False,0.1923138103671935
340,male,-0.38208453984257806,bachelor,False,0.22713497611769862
341,male,-1.0180339894036052,bachelor,False,0.2241242265215332
342,female,-0.38208453984257806,master,False,0.3808628901216562
343,female,-1.9719581637451458,bachelor,False,0.02693649080212783
344,male,-1.812970801354889,bachelor,True,0.19475099750016195
345,male,-0.5410719022328349,bachelor,False,0.22063439635620058
346,female,2.082219577206402,master,True,0.5306724841414222
347,male,-0.2230971774523213,bachelor,False,0.28143249364595135
348,female,-0.7000592646230916,master,True,0.2600957479893031
349,female,-0.2230971774523213,bachelor,False,0.14709733271437606
350,male,2.479687983182044,master,True,0.9737333836733625
351,male,2.4160930382259402,master,True,0.8767203707747776
352,female,2.0027258960112735,master,False,0.5306724841414222
353,male,-2.1309455261354024,bachelor,False,0.12223999355924407
354,male,-1.6539834389646322,master,False,0.33224991257627373
355,male,-0.8590466270133484,bachelor,False,0.2241242265215332
356,female,-0.8590466270133484,master,False,0.3580978953642442
357,male,-0.38208453984257806,bachelor,True,0.22713497611769862
358,female,1.3667764464502465,master,True,0.4517333106152418
359,male,1.2077890840599896,bachelor,False,0.18280628553216594
360,female,0.4128522721087058,master,True,0.36624799216775167
361,male,-0.06410981506206452,master,False,0.5213339807220129
362,male,-1.812970801354889,master,False,0.31578101568529493
363,male,0.5718396344989626,bachelor,False,0.28773168042474745
364,male,-1.812970801354889,master,False,0.31578101568529493
365,female,1.048801721669733,master,True,0.4687993557300146
366,male,0.09487754732819226,bachelor,True,0.23334185338696548
367,female,-0.7000592646230916,bachelor,False,0.078815540347316
368,male,-1.3360087141841188,master,False,0.40586757051693206
369,female,1.68475117123076,master,False,0.5141046035645828
370,female,0.7308269968892194,master,False,0.3359214457522197
371,female,0.5718396344989626,phd,True,0.40466625600813777
372,female,1.3667764464502465,phd,True,0.3146744868242868
373,male,-0.2230971774523213,bachelor,False,0.28143249364595135
374,female,0.7308269968892194,master,False,0.3359214457522197
375,male,-0.5410719022328349,bachelor,False,0.22063439635620058
376,male,-0.8590466270133484,master,False,0.4543165461740072
377,female,0.4128522721087058,master,False,0.36624799216775167
378,male,0.5718396344989626,master,False,0.6714922005040156
379,female,1.048801721669733,master,True,0.4687993557300146
380,female,1.2077890840599896,phd,False,0.37389633465175093
381,male,-0.8590466270133484,phd,False,0.4420906751541273
382,female,-0.06410981506206452,bachelor,False,0.1923138103671935
383,other,-0.7000592646230916,master,True,0.5267369125469289
384,male,-0.06410981506206452,bachelor,False,0.23772324675804493
385,female,-1.177021351793862,bachelor,False,0.09522426759441782
386,female,1.3667764464502465,master,False,0.4517333106152418
387,male,-1.4949960765743755,master,True,0.4111249358693802
388,female,-0.2230971774523213,bachelor,False,0.14709733271437606
389,male,-1.0180339894036052,master,True,0.4250176531158955
390,female,-0.06410981506206452,bachelor,False,0.1923138103671935
391,female,-0.38208453984257806,master,False,0.3808628901216562
392,male,-0.8797149841240822,master,True,0.4543165461740072
393,female,0.4128522721087058,master,False,0.36624799216775167
394,female,-1.3360087141841188,master,False,0.43106111856348905
395,male,-1.177021351793862,phd,True,0.41990716014264484
396,female,0.4128522721087058,master,True,0.36624799216775167
397,male,-1.6539834389646322,bachelor,False,0.24298573543403182
398,male,-1.4949960765743755,master,True,0.4111249358693802
399,male,-0.06410981506206452,bachelor,True,0.23772324675804493
400,female,-1.177021351793862,master,False,0.4617731899748882
401,male,-2.2899328885256596,bachelor,False,0.000692939649654411
402,male,-1.0180339894036052,bachelor,False,0.2241242265215332
403,female,-0.06410981506206452,master,False,0.2842384721255174
404,male,0.25386490971844905,bachelor,False,0.2192791743399087
405,female,0.5718396344989626,bachelor,False,0.330535747713483
406,female,-1.0180339894036052,bachelor,False,0.07699709643490328
407,male,-0.18176046323085485,master,False,0.5281000413900383
408,male,-1.812970801354889,bachelor,False,0.19475099750016195
409,male,-1.9719581637451458,bachelor,False,0.13720235571762615
410,male,-0.7000592646230916,bachelor,False,0.22642407421576438
411,female,0.25386490971844905,master,False,0.19374475777608868
412,female,1.3667764464502465,master,True,0.4517333106152418
413,male,-0.7000592646230916,master,True,0.44634670310920127
414,male,0.25386490971844905,bachelor,False,0.2192791743399087
415,male,-0.38208453984257806,bachelor,False,0.22713497611769862
416,male,-1.3360087141841188,master,False,0.40586757051693206
417,female,1.3667764464502465,phd,True,0.3146744868242868
418,male,0.25386490971844905,master,False,0.37124458110226705
419,female,0.8898143592794762,master,True,0.3230107742173239
420,male,-1.177021351793862,bachelor,False,0.24181757710812538
421,male,-1.0180339894036052,phd,False,0.4323764304782334
422,female,0.25386490971844905,bachelor,True,0.15526489588383577
423,female,1.5257638088405032,master,True,0.5268633786915068
424,male,0.25386490971844905,master,False,0.37124458110226705
425,male,0.25386490971844905,bachelor,False,0.2192791743399087
426,female,1.048801721669733,master,False,0.4687993557300146
427,male,-1.4949960765743755,master,True,0.4111249358693802
428,male,0.5718396344989626,bachelor,True,0.28773168042474745
429,male,-1.177021351793862,bachelor,True,0.24181757710812538
430,male,-0.06410981506206452,master,False,0.5213339807220129
431,male,0.25386490971844905,master,False,0.37124458110226705
432,male,-0.7000592646230916,master,True,0.44634670310920127
433,other,-0.5410719022328349,bachelor,False,0.020462518495130085
434,female,0.25386490971844905,bachelor,False,0.15526489588383577
435,male,0.4128522721087058,bachelor,True,0.40578467081891895
436,female,1.2077890840599896,bachelor,False,0.2875529188329439
437,male,-1.0180339894036052,bachelor,False,0.2241242265215332
438,female,-1.6539834389646322,master,False,0.3913834556407024
439,male,-1.812970801354889,bachelor,False,0.19475099750016195
440,male,-0.2230971774523213,master,False,0.5257362491527905
441,male,-0.8590466270133484,master,False,0.4543165461740072
442,male,1.5257638088405032,bachelor,False,0.1559785289223968
443,female,-0.7000592646230916,bachelor,False,0.078815540347316
444,female,0.4128522721087058,bachelor,False,0.3823398109919533
445,female,1.2077890840599896,master,False,0.449994673640437
446,male,-0.06410981506206452,master,False,0.5213339807220129
447,female,0.7308269968892194,bachelor,False,0.3549793737723281
448,male,1.8437385336210168,master,True,0.6285597441634282
449,male,2.0027258960112735,master,True,0.7281387624981474
450,male,-0.2230971774523213,bachelor,False,0.28143249364595135
451,female,0.5718396344989626,bachelor,False,0.330535747713483
452,female,-0.8590466270133484,bachelor,False,0.07699709643490328
453,male,-0.5410719022328349,bachelor,True,0.22063439635620058
454,female,-0.5410719022328349,master,True,0.4158884446132647
455,male,1.048801721669733,phd,False,0.41190447051245727
456,male,1.5257638088405032,master,False,0.6644654231446678
457,male,0.4128522721087058,phd,False,0.6958527449492262
458,male,-2.7668949756964296,bachelor,False,0.000692939649654411
459,male,0.5718396344989626,master,True,0.6714922005040156
460,female,0.09487754732819226,bachelor,False,0.12173753083918766
461,male,1.2077890840599896,master,True,0.5999821645264202
462,male,0.5718396344989626,bachelor,False,0.28773168042474745
463,male,0.8898143592794762,bachelor,False,0.27786651459200284
464,male,-1.4949960765743755,master,False,0.4111249358693802
465,female,1.2077890840599896,master,True,0.449994673640437
466,male,-0.06410981506206452,bachelor,False,0.23772324675804493
467,male,-0.5410719022328349,phd,False,0.3974854488444436
468,male,1.68475117123076,master,False,0.6572183579335187
469,female,1.8437385336210168,phd,False,0.5543290021791073
470,male,-2.1309455261354024,bachelor,False,0.12223999355924407
471,male,-0.8590466270133484,bachelor,False,0.2241242265215332
472,female,0.25386490971844905,master,False,0.19374475777608868
473,female,1.2077890840599896,master,True,0.449994673640437
474,male,-1.4949960765743755,master,False,0.4111249358693802
475,male,0.25386490971844905,master,False,0.37124458110226705
476,female,-0.38208453984257806,bachelor,False,0.0965132742927953
477,female,-1.0180339894036052,master,True,0.3586298253079389
478,male,-1.9719581637451458,bachelor,False,0.13720235571762615
479,male,0.5718396344989626,phd,True,0.3882575616894498
480,male,0.09487754732819226,bachelor,False,0.23334185338696548
481,female,-0.38208453984257806,bachelor,False,0.0965132742927953
482,male,-0.7000592646230916,bachelor,False,0.22642407421576438
483,male,0.25386490971844905,master,False,0.37124458110226705
484,female,0.25386490971844905,bachelor,False,0.15526489588383577
485,male,-0.8590466270133484,bachelor,True,0.2241242265215332
486,male,-0.5410719022328349,bachelor,True,0.22063439635620058
487,male,0.8898143592794762,master,True,0.5855017625350649
488,female,0.7308269968892194,master,False,0.3359214457522197
489,male,-0.8590466270133484,master,False,0.4543165461740072
490,female,1.048801721669733,master,False,0.4687993557300146
491,female,-1.0180339894036052,master,True,0.3586298253079389
492,male,0.25386490971844905,bachelor,False,0.2192791743399087
493,male,-0.2230971774523213,bachelor,False,0.28143249364595135
494,female,-0.2230971774523213,bachelor,False,0.14709733271437606
495,male,-0.2230971774523213,master,False,0.5257362491527905
496,male,0.8898143592794762,master,False,0.5855017625350649
497,other,-0.38208453984257806,bachelor,False,0.017586701501666035
498,male,0.8898143592794762,master,False,0.5855017625350649
499,female,0.09487754732819226,master,True,0.31279814970322456
500,male,-0.8590466270133484,bachelor,True,0.2241242265215332
